timestamp_backend,timestamp_reasoner,timestamp_iot,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
2025-11-17:17-27-52,2025-11-17:17-27-52,2025-11-17:17-27-39,186.558,142.647,127,773,28,st_actOFF,st_washNO
2025-11-17:17-27-54,2025-11-17:17-27-54,2025-11-17:17-27-41,4.335,4.964,123,816,13,st_actON,st_washYES
2025-11-17:17-27-56,2025-11-17:17-27-55,2025-11-17:17-27-42,4.318,3.672,125,822,10,st_actON,st_washYES
2025-11-17:17-27-58,2025-11-17:17-27-57,2025-11-17:17-27-44,4.641,6.239,134,771,30,st_actON,st_washYES
2025-11-17:17-28-00,2025-11-17:17-27-59,2025-11-17:17-27-46,4.964,400,130,928,33,st_actOFF,st_washNO
2025-11-17:17-28-02,2025-11-17:17-28-01,2025-11-17:17-27-48,4.964,6.256,104,668,50,st_actON,st_washYES
2025-11-17:17-28-04,2025-11-17:17-28-03,2025-11-17:17-27-50,143.939,97.291,127,780,25,st_actOFF,st_washNO
2025-11-17:17-28-06,2025-11-17:17-28-06,2025-11-17:17-27-53,145.316,142.664,129,723,14,st_actOFF,st_washNO
2025-11-17:17-28-08,2025-11-17:17-28-08,2025-11-17:17-27-55,144.449,142.222,131,734,13,st_actOFF,st_washNO
2025-11-17:17-28-10,2025-11-17:17-28-10,2025-11-17:17-27-57,186.49,142.154,150,790,17,st_actOFF,st_washNO
2025-11-17:17-28-12,2025-11-17:17-28-12,2025-11-17:17-27-59,143.531,142.562,133,765,16,st_actOFF,st_washNO
2025-11-17:17-28-14,2025-11-17:17-28-13,2025-11-17:17-28-00,147.288,142.579,139,737,12,st_actOFF,st_washNO
2025-11-17:17-28-16,2025-11-17:17-28-15,2025-11-17:17-28-02,144.364,142.579,132,745,29,st_actOFF,st_washNO
2025-11-17:17-28-18,2025-11-17:17-28-17,2025-11-17:17-28-05,185.64,142.596,138,735,26,st_actOFF,st_washNO
2025-11-17:17-28-21,2025-11-17:17-28-19,2025-11-17:17-28-07,144.806,143.004,139,867,36,st_actOFF,st_washNO
2025-11-17:17-28-23,2025-11-17:17-28-21,2025-11-17:17-28-08,147.271,142.613,137,780,27,st_actOFF,st_washNO
2025-11-17:17-28-25,2025-11-17:17-28-25,2025-11-17:17-28-12,144.772,142.579,121,791,49,st_actOFF,st_washNO
2025-11-17:17-28-27,2025-11-17:17-28-26,2025-11-17:17-28-14,144.789,142.664,148,776,26,st_actOFF,st_washNO
2025-11-17:17-28-29,2025-11-17:17-28-28,2025-11-17:17-28-16,145.248,142.647,126,931,26,st_actOFF,st_washNO
2025-11-17:17-28-31,2025-11-17:17-28-30,2025-11-17:17-28-18,144.806,142.63,128,811,36,st_actOFF,st_washNO
2025-11-17:17-28-33,2025-11-17:17-28-32,2025-11-17:17-28-20,144.789,142.613,106,804,10,st_actOFF,st_washNO
2025-11-17:17-28-35,2025-11-17:17-28-34,2025-11-17:17-28-21,145.877,142.596,174,783,25,st_actOFF,st_washNO
2025-11-17:17-28-37,2025-11-17:17-28-36,2025-11-17:17-28-23,145.214,143.038,139,781,23,st_actOFF,st_washNO
2025-11-17:17-28-39,2025-11-17:17-28-38,2025-11-17:17-28-25,144.449,142.63,140,903,16,st_actOFF,st_washNO
2025-11-17:17-28-41,2025-11-17:17-28-39,2025-11-17:17-28-27,144.823,142.664,135,837,27,st_actOFF,st_washNO
2025-11-17:17-28-43,2025-11-17:17-28-41,2025-11-17:17-28-29,144.364,142.664,144,784,14,st_actOFF,st_washNO
2025-11-17:17-28-45,2025-11-17:17-28-43,2025-11-17:17-28-31,10.574,5.933,139,828,28,st_actON,st_washYES
2025-11-17:17-28-47,2025-11-17:17-28-47,2025-11-17:17-28-34,3.672,400,141,729,17,st_actOFF,st_washNO
2025-11-17:17-28-49,2025-11-17:17-28-49,2025-11-17:17-28-36,5.61,400,119,735,24,st_actOFF,st_washNO
2025-11-17:17-28-51,2025-11-17:17-28-50,2025-11-17:17-28-38,11.628,4.641,144,783,9,st_actON,st_washYES
2025-11-17:17-28-53,2025-11-17:17-28-52,2025-11-17:17-28-40,4.318,5.287,105,815,8,st_actON,st_washYES
2025-11-17:17-28-55,2025-11-17:17-28-54,2025-11-17:17-28-42,3.995,5.304,128,821,19,st_actON,st_washYES
2025-11-17:17-28-57,2025-11-17:17-28-56,2025-11-17:17-28-44,3.349,400,117,717,12,st_actOFF,st_washNO
2025-11-17:17-28-59,2025-11-17:17-28-58,2025-11-17:17-28-45,4.318,5.933,156,793,31,st_actON,st_washYES
2025-11-17:17-29-01,2025-11-17:17-29-00,2025-11-17:17-28-47,3.995,4.641,136,786,20,st_actON,st_washYES
2025-11-17:17-29-03,2025-11-17:17-29-01,2025-11-17:17-28-49,4.318,4.964,144,799,23,st_actON,st_washYES
2025-11-17:17-29-05,2025-11-17:17-29-05,2025-11-17:17-28-53,3.672,4.624,121,806,20,st_actON,st_washYES
2025-11-17:17-29-07,2025-11-17:17-29-07,2025-11-17:17-28-54,4.964,3.995,139,843,15,st_actON,st_washYES
2025-11-17:17-29-09,2025-11-17:17-29-09,2025-11-17:17-28-56,4.964,4.964,106,810,22,st_actON,st_washYES
2025-11-17:17-29-11,2025-11-17:17-29-11,2025-11-17:17-28-58,4.947,400,119,809,21,st_actOFF,st_washNO
2025-11-17:17-29-13,2025-11-17:17-29-13,2025-11-17:17-29-00,5.61,4.947,110,816,16,st_actON,st_washYES
2025-11-17:17-29-15,2025-11-17:17-29-14,2025-11-17:17-29-02,185.708,142.188,136,818,25,st_actOFF,st_washNO
2025-11-17:17-29-17,2025-11-17:17-29-16,2025-11-17:17-29-04,186.541,142.647,118,832,23,st_actOFF,st_washNO
2025-11-17:17-29-19,2025-11-17:17-29-18,2025-11-17:17-29-06,143.837,60.775,94,674,15,st_actOFF,st_washNO
2025-11-17:17-29-22,2025-11-17:17-29-20,2025-11-17:17-29-07,50.303,59.041,141,749,86,st_actOFF,st_washNO
2025-11-17:17-29-24,2025-11-17:17-29-23,2025-11-17:17-29-11,36.278,44.115,143,740,10,st_actOFF,st_washNO
2025-11-17:17-29-26,2025-11-17:17-29-25,2025-11-17:17-29-13,56.644,56.287,145,870,18,st_actOFF,st_washNO
2025-11-17:17-29-28,2025-11-17:17-29-27,2025-11-17:17-29-15,56.916,4.964,139,805,20,st_actOFF,st_washNO
2025-11-17:17-29-30,2025-11-17:17-29-29,2025-11-17:17-29-16,63.886,6.256,97,674,20,st_actOFF,st_washNO
2025-11-17:17-29-32,2025-11-17:17-29-31,2025-11-17:17-29-18,187.731,3.995,163,823,17,st_actOFF,st_washNO
2025-11-17:17-29-34,2025-11-17:17-29-32,2025-11-17:17-29-20,63.852,3.672,104,797,17,st_actOFF,st_washNO
2025-11-17:17-29-36,2025-11-17:17-29-34,2025-11-17:17-29-22,59.194,3.026,154,1267,16,st_actOFF,st_washNO
2025-11-17:17-29-38,2025-11-17:17-29-38,2025-11-17:17-29-24,56.797,9.537,132,1267,20,st_actOFF,st_washNO
2025-11-17:17-29-40,2025-11-17:17-29-38,2025-11-17:17-29-24,56.797,9.537,132,2264,10,st_actOFF,st_washNO
2025-11-17:17-29-42,2025-11-17:17-29-40,2025-11-17:17-29-28,4.641,3.672,93,1356,26,st_actON,st_washYES
2025-11-17:17-29-44,2025-11-17:17-29-43,2025-11-17:17-29-30,4.335,5.287,134,1356,20,st_actON,st_washYES
2025-11-17:17-29-46,2025-11-17:17-29-43,2025-11-17:17-29-30,4.335,5.287,134,1356,28,st_actON,st_washYES
2025-11-17:17-29-48,2025-11-17:17-29-47,2025-11-17:17-29-35,4.573,3.672,144,1356,15,st_actON,st_washYES
2025-11-17:17-29-50,2025-11-17:17-29-49,2025-11-17:17-29-37,3.927,189.533,148,787,21,st_actOFF,st_washNO
2025-11-17:17-29-52,2025-11-17:17-29-49,2025-11-17:17-29-37,3.927,189.533,148,787,27,st_actOFF,st_washNO
2025-11-17:17-29-54,2025-11-17:17-29-49,2025-11-17:17-29-37,3.927,189.533,148,3145,17,st_actOFF,st_washNO
2025-11-17:17-29-56,2025-11-17:17-29-54,2025-11-17:17-29-41,31.093,117.419,151,1823,10,st_actOFF,st_washNO
2025-11-17:17-29-58,2025-11-17:17-29-57,2025-11-17:17-29-44,58.174,9.894,104,1355,11,st_actOFF,st_washNO
2025-11-17:17-30-00,2025-11-17:17-29-59,2025-11-17:17-29-46,144.347,142.664,144,1058,25,st_actOFF,st_washNO
2025-11-17:17-30-02,2025-11-17:17-30-01,2025-11-17:17-29-49,185.691,142.239,138,1062,24,st_actOFF,st_washNO
2025-11-17:17-30-04,2025-11-17:17-30-04,2025-11-17:17-29-51,142.596,142.698,181,1062,12,st_actOFF,st_washNO
2025-11-17:17-30-06,2025-11-17:17-30-04,2025-11-17:17-29-51,142.596,142.698,181,1659,14,st_actOFF,st_washNO
2025-11-17:17-30-08,2025-11-17:17-30-06,2025-11-17:17-29-54,144.806,142.613,110,2067,7,st_actOFF,st_washNO
2025-11-17:17-30-10,2025-11-17:17-30-10,2025-11-17:17-29-57,186.15,142.613,137,2067,18,st_actOFF,st_washNO
2025-11-17:17-30-12,2025-11-17:17-30-10,2025-11-17:17-29-57,186.15,142.613,137,1537,17,st_actOFF,st_washNO
2025-11-17:17-30-14,2025-11-17:17-30-12,2025-11-17:17-29-59,144.823,142.596,102,1589,11,st_actOFF,st_washNO
2025-11-17:17-30-16,2025-11-17:17-30-16,2025-11-17:17-30-02,186.575,142.188,129,1589,14,st_actOFF,st_washNO
2025-11-17:17-30-18,2025-11-17:17-30-18,2025-11-17:17-30-05,146.115,142.613,147,1773,25,st_actOFF,st_washNO
2025-11-17:17-30-20,2025-11-17:17-30-18,2025-11-17:17-30-05,146.115,142.613,147,1898,11,st_actOFF,st_washNO
2025-11-17:17-30-22,2025-11-17:17-30-21,2025-11-17:17-30-08,185.249,142.273,109,922,14,st_actOFF,st_washNO
2025-11-17:17-30-24,2025-11-17:17-30-23,2025-11-17:17-30-10,145.622,142.273,126,922,22,st_actOFF,st_washNO
2025-11-17:17-30-26,2025-11-17:17-30-23,2025-11-17:17-30-10,145.622,142.273,126,922,22,st_actOFF,st_washNO
2025-11-17:17-30-28,2025-11-17:17-30-23,2025-11-17:17-30-10,145.622,142.273,126,922,25,st_actOFF,st_washNO
2025-11-17:17-30-30,2025-11-17:17-30-29,2025-11-17:17-30-15,145.622,142.273,144,922,17,st_actOFF,st_washNO
2025-11-17:17-30-32,2025-11-17:17-30-29,2025-11-17:17-30-15,145.622,142.273,144,4224,13,st_actOFF,st_washNO
2025-11-17:17-30-34,2025-11-17:17-30-34,2025-11-17:17-30-20,144.738,142.664,126,4224,22,st_actOFF,st_washNO
2025-11-17:17-30-36,2025-11-17:17-30-34,2025-11-17:17-30-20,144.738,142.664,126,2260,9,st_actOFF,st_washNO
2025-11-17:17-30-39,2025-11-17:17-30-37,2025-11-17:17-30-24,158.457,142.63,133,998,77,st_actOFF,st_washNO
2025-11-17:17-30-41,2025-11-17:17-30-39,2025-11-17:17-30-26,158.457,142.63,117,1279,26,st_actOFF,st_washNO
2025-11-17:17-30-43,2025-11-17:17-30-41,2025-11-17:17-30-28,145.69,142.63,141,1279,20,st_actOFF,st_washNO
2025-11-17:17-30-45,2025-11-17:17-30-41,2025-11-17:17-30-28,145.69,142.63,141,1279,10,st_actOFF,st_washNO
2025-11-17:17-30-47,2025-11-17:17-30-46,2025-11-17:17-30-33,143.939,142.29,137,1279,18,st_actOFF,st_washNO
2025-11-17:17-30-49,2025-11-17:17-30-46,2025-11-17:17-30-33,143.939,142.29,137,2654,10,st_actOFF,st_washNO
2025-11-17:17-30-51,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,43,st_actOFF,st_washNO
2025-11-17:17-30-53,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,7,st_actOFF,st_washNO
2025-11-17:17-30-55,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,23,st_actOFF,st_washNO
2025-11-17:17-30-57,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,13,st_actOFF,st_washNO
2025-11-17:17-30-59,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,27,st_actOFF,st_washNO
2025-11-17:17-31-01,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,35,st_actOFF,st_washNO
2025-11-17:17-31-03,2025-11-17:17-30-49,2025-11-17:17-30-36,186.184,143.072,109,2654,17,st_actOFF,st_washNO
2025-11-17:17-31-05,2025-11-17:17-31-05,2025-11-17:17-30-49,145.622,142.715,110,2654,29,st_actOFF,st_washNO
2025-11-17:17-31-07,2025-11-17:17-31-05,2025-11-17:17-30-49,145.622,142.715,110,3923,24,st_actOFF,st_washNO
2025-11-17:17-31-09,2025-11-17:17-31-08,2025-11-17:17-30-54,144.313,142.647,121,1809,18,st_actOFF,st_washNO
2025-11-17:17-31-11,2025-11-17:17-31-10,2025-11-17:17-30-57,143.072,142.681,173,1809,11,st_actOFF,st_washNO
2025-11-17:17-31-13,2025-11-17:17-31-10,2025-11-17:17-30-57,143.072,142.681,173,2319,16,st_actOFF,st_washNO
2025-11-17:17-31-15,2025-11-17:17-31-14,2025-11-17:17-31-00,143.99,142.681,117,1575,20,st_actOFF,st_washNO
2025-11-17:17-31-17,2025-11-17:17-31-16,2025-11-17:17-31-03,186.235,143.038,133,820,22,st_actOFF,st_washNO
2025-11-17:17-31-19,2025-11-17:17-31-18,2025-11-17:17-31-05,144.823,143.055,138,1291,32,st_actOFF,st_washNO
2025-11-17:17-31-21,2025-11-17:17-31-20,2025-11-17:17-31-07,187.034,137.7,140,856,28,st_actOFF,st_washNO
2025-11-17:17-31-23,2025-11-17:17-31-23,2025-11-17:17-31-10,143.106,142.664,150,856,17,st_actOFF,st_washNO
2025-11-17:17-31-25,2025-11-17:17-31-23,2025-11-17:17-31-10,143.106,142.664,150,856,22,st_actOFF,st_washNO
2025-11-17:17-31-27,2025-11-17:17-31-23,2025-11-17:17-31-10,143.106,142.664,150,3927,15,st_actOFF,st_washNO
2025-11-17:17-31-29,2025-11-17:17-31-23,2025-11-17:17-31-10,143.106,142.664,150,3927,22,st_actOFF,st_washNO
2025-11-17:17-31-31,2025-11-17:17-31-23,2025-11-17:17-31-10,143.106,142.664,150,3927,25,st_actOFF,st_washNO
2025-11-17:17-31-33,2025-11-17:17-31-23,2025-11-17:17-31-10,143.106,142.664,150,3927,18,st_actOFF,st_washNO
2025-11-17:17-31-35,2025-11-17:17-31-35,2025-11-17:17-31-22,143.395,143.004,151,3927,27,st_actOFF,st_washNO
2025-11-17:17-31-37,2025-11-17:17-31-35,2025-11-17:17-31-22,143.395,143.004,151,3927,22,st_actOFF,st_washNO
2025-11-17:17-31-39,2025-11-17:17-31-35,2025-11-17:17-31-22,143.395,143.004,151,3927,28,st_actOFF,st_washNO
2025-11-17:17-31-41,2025-11-17:17-31-41,2025-11-17:17-31-27,142.528,142.987,127,3927,23,st_actOFF,st_washNO
2025-11-17:17-31-44,2025-11-17:17-31-41,2025-11-17:17-31-27,142.528,142.987,127,3927,22,st_actOFF,st_washNO
2025-11-17:17-31-46,2025-11-17:17-31-41,2025-11-17:17-31-27,142.528,142.987,127,4520,21,st_actOFF,st_washNO
2025-11-17:17-31-48,2025-11-17:17-31-46,2025-11-17:17-31-33,36.669,68.884,134,1604,15,st_actOFF,st_washNO
2025-11-17:17-31-50,2025-11-17:17-31-48,2025-11-17:17-31-36,144.109,142.29,150,1296,26,st_actOFF,st_washNO
2025-11-17:17-31-52,2025-11-17:17-31-51,2025-11-17:17-31-38,145.095,143.072,147,1296,12,st_actOFF,st_washNO
2025-11-17:17-31-54,2025-11-17:17-31-51,2025-11-17:17-31-38,145.095,143.072,147,1172,25,st_actOFF,st_washNO
2025-11-17:17-31-56,2025-11-17:17-31-54,2025-11-17:17-31-40,144.619,142.732,139,1707,10,st_actOFF,st_washNO
2025-11-17:17-31-58,2025-11-17:17-31-56,2025-11-17:17-31-43,144.619,142.732,157,1227,24,st_actOFF,st_washNO
2025-11-17:17-32-00,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,24,st_actOFF,st_washNO
2025-11-17:17-32-02,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,29,st_actOFF,st_washNO
2025-11-17:17-32-04,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,8,st_actOFF,st_washNO
2025-11-17:17-32-06,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,20,st_actOFF,st_washNO
2025-11-17:17-32-08,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,25,st_actOFF,st_washNO
2025-11-17:17-32-10,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,23,st_actOFF,st_washNO
2025-11-17:17-32-12,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,10,st_actOFF,st_washNO
2025-11-17:17-32-14,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,18,st_actOFF,st_washNO
2025-11-17:17-32-16,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,30,st_actOFF,st_washNO
2025-11-17:17-32-18,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,22,st_actOFF,st_washNO
2025-11-17:17-32-20,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,14,st_actOFF,st_washNO
2025-11-17:17-32-22,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,26,st_actOFF,st_washNO
2025-11-17:17-32-24,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,20,st_actOFF,st_washNO
2025-11-17:17-32-26,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,16,st_actOFF,st_washNO
2025-11-17:17-32-28,2025-11-17:17-31-58,2025-11-17:17-31-46,144.211,69.921,153,1227,15,st_actOFF,st_washNO
2025-11-17:17-39-50,-,-,144.211,69.921,0,0,104,st_actOFF,st_washNO
2025-11-17:17-39-52,-,-,144.211,69.921,0,0,20,st_actOFF,st_washNO
2025-11-17:17-39-54,2025-11-17:17-39-53,2025-11-17:17-39-41,144.109,142.511,91,931,18,st_actOFF,st_washNO
2025-11-17:17-39-56,2025-11-17:17-39-55,2025-11-17:17-39-43,143.599,142.069,122,931,23,st_actOFF,st_washNO
2025-11-17:17-39-58,2025-11-17:17-39-55,2025-11-17:17-39-43,143.599,142.069,122,1425,15,st_actOFF,st_washNO
2025-11-17:17-40-00,2025-11-17:17-40-00,2025-11-17:17-39-45,144.551,62.169,111,1425,24,st_actOFF,st_washNO
2025-11-17:17-40-02,2025-11-17:17-40-00,2025-11-17:17-39-45,144.551,62.169,111,3334,26,st_actOFF,st_washNO
2025-11-17:17-40-05,2025-11-17:17-40-00,2025-11-17:17-39-45,144.551,62.169,111,3334,27,st_actOFF,st_washNO
2025-11-17:17-40-07,2025-11-17:17-40-07,2025-11-17:17-39-50,144.925,63.563,126,3334,29,st_actOFF,st_washNO
2025-11-17:17-40-09,2025-11-17:17-40-07,2025-11-17:17-39-50,144.925,63.563,126,5740,8,st_actOFF,st_washNO
2025-11-17:17-40-11,2025-11-17:17-40-09,2025-11-17:17-39-57,143.956,65.263,71,944,23,st_actOFF,st_washNO
2025-11-17:17-40-13,2025-11-17:17-40-11,2025-11-17:17-39-59,144.092,67.218,136,1038,21,st_actOFF,st_washNO
2025-11-17:17-40-15,2025-11-17:17-40-14,2025-11-17:17-40-01,144.908,65.535,127,1038,20,st_actOFF,st_washNO
2025-11-17:17-40-17,2025-11-17:17-40-16,2025-11-17:17-40-03,156.111,142.494,131,1534,12,st_actOFF,st_washNO
2025-11-17:17-40-19,2025-11-17:17-40-16,2025-11-17:17-40-03,156.111,142.494,131,1879,17,st_actOFF,st_washNO
2025-11-17:17-40-21,2025-11-17:17-40-19,2025-11-17:17-40-06,145.35,142.494,134,1101,22,st_actOFF,st_washNO
2025-11-17:17-40-23,2025-11-17:17-40-21,2025-11-17:17-40-08,144.551,142.494,87,938,21,st_actOFF,st_washNO
