timeStamp,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
02-11-2025 16:36:29,2.771,10.931,0,0,59,st_actON,st_washYES
02-11-2025 16:36:31,2.771,10.931,0,0,40,st_actON,st_washYES
02-11-2025 16:36:33,2.771,10.931,0,0,61,st_actON,st_washYES
02-11-2025 16:36:35,2.771,10.931,0,0,29,st_actON,st_washYES
02-11-2025 16:36:37,2.771,10.931,0,0,39,st_actON,st_washYES
02-11-2025 16:36:39,2.771,10.931,0,0,46,st_actON,st_washYES
02-11-2025 16:36:41,2.771,10.931,0,0,39,st_actON,st_washYES
02-11-2025 16:36:44,2.771,10.931,0,0,38,st_actON,st_washYES
02-11-2025 16:36:46,2.771,10.931,0,0,30,st_actON,st_washYES
02-11-2025 16:36:48,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:36:50,2.771,10.931,0,0,53,st_actON,st_washYES
02-11-2025 16:36:52,2.771,10.931,0,0,30,st_actON,st_washYES
02-11-2025 16:36:54,2.771,10.931,0,0,48,st_actON,st_washYES
02-11-2025 16:36:56,2.771,10.931,0,0,37,st_actON,st_washYES
02-11-2025 16:36:58,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:37:00,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:37:02,2.771,10.931,0,0,42,st_actON,st_washYES
02-11-2025 16:37:04,2.771,10.931,0,0,41,st_actON,st_washYES
02-11-2025 16:37:06,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:37:08,2.771,10.931,0,0,42,st_actON,st_washYES
02-11-2025 16:37:10,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:37:12,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:37:14,2.771,10.931,0,0,38,st_actON,st_washYES
02-11-2025 16:37:16,2.771,10.931,0,0,25,st_actON,st_washYES
02-11-2025 16:37:18,2.771,10.931,0,0,45,st_actON,st_washYES
02-11-2025 16:37:20,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:37:22,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:37:24,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:37:26,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:37:28,2.771,10.931,0,0,52,st_actON,st_washYES
02-11-2025 16:37:30,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:37:32,2.771,10.931,0,0,32,st_actON,st_washYES
02-11-2025 16:37:34,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:37:36,2.771,10.931,0,0,35,st_actON,st_washYES
02-11-2025 16:37:39,2.771,10.931,0,0,37,st_actON,st_washYES
02-11-2025 16:37:41,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:37:43,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:37:45,2.771,10.931,0,0,30,st_actON,st_washYES
02-11-2025 16:37:47,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:37:49,2.771,10.931,0,0,31,st_actON,st_washYES
02-11-2025 16:37:51,2.771,10.931,0,0,33,st_actON,st_washYES
02-11-2025 16:37:53,2.771,10.931,0,0,30,st_actON,st_washYES
02-11-2025 16:37:55,2.771,10.931,0,0,30,st_actON,st_washYES
02-11-2025 16:37:57,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:37:59,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:38:01,2.771,10.931,0,0,37,st_actON,st_washYES
02-11-2025 16:38:03,2.771,10.931,0,0,34,st_actON,st_washYES
02-11-2025 16:38:05,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:38:07,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:38:09,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:38:11,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:38:13,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:38:15,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:38:17,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:38:19,2.771,10.931,0,0,70,st_actON,st_washYES
02-11-2025 16:38:21,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:38:23,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:38:25,2.771,10.931,0,0,13,st_actON,st_washYES
02-11-2025 16:38:27,2.771,10.931,0,0,36,st_actON,st_washYES
02-11-2025 16:38:29,2.771,10.931,0,0,32,st_actON,st_washYES
02-11-2025 16:38:31,2.771,10.931,0,0,30,st_actON,st_washYES
02-11-2025 16:38:33,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:38:35,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:38:38,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:38:40,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:38:42,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:38:44,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:38:46,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:38:48,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:38:50,2.771,10.931,0,0,13,st_actON,st_washYES
02-11-2025 16:38:52,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:38:54,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:38:56,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:38:58,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:39:00,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:39:02,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:39:04,2.771,10.931,0,0,25,st_actON,st_washYES
02-11-2025 16:39:06,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:39:08,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:39:10,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:39:12,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:39:14,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:39:16,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:39:18,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:39:20,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:39:22,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:39:24,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:39:26,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:39:28,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:39:30,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:39:32,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:39:34,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:39:36,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:39:38,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:39:40,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:39:42,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:39:44,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:39:46,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:39:48,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:39:50,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:39:52,2.771,10.931,0,0,13,st_actON,st_washYES
02-11-2025 16:39:54,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:39:56,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:39:58,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:40:01,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:40:03,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:05,2.771,10.931,0,0,24,st_actON,st_washYES
02-11-2025 16:40:07,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:40:09,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:40:11,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:13,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:40:15,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:17,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:40:19,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:40:21,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:23,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:40:25,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:40:27,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:40:29,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:40:31,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:40:33,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:35,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:40:37,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:40:39,2.771,10.931,0,0,34,st_actON,st_washYES
02-11-2025 16:40:41,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:40:43,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:40:45,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:47,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:40:49,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:40:51,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:40:53,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:40:55,2.771,10.931,0,0,32,st_actON,st_washYES
02-11-2025 16:40:57,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:40:59,2.771,10.931,0,0,24,st_actON,st_washYES
02-11-2025 16:41:01,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:41:03,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:41:05,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:41:07,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:41:09,2.771,10.931,0,0,35,st_actON,st_washYES
02-11-2025 16:41:11,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:41:13,2.771,10.931,0,0,25,st_actON,st_washYES
02-11-2025 16:41:16,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:41:18,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:41:20,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:41:22,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:41:24,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:41:26,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:41:28,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:41:30,2.771,10.931,0,0,29,st_actON,st_washYES
02-11-2025 16:41:32,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:41:34,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:41:36,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:41:38,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:41:40,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:41:42,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:41:44,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:41:46,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:41:48,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:41:50,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:41:52,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:41:54,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:41:56,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:41:58,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:42:00,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:42:02,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:42:04,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:42:06,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:42:08,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:42:10,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:42:12,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:42:14,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:42:16,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:42:18,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:42:20,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:42:22,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:42:24,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:42:26,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:42:28,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:42:30,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:42:32,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:42:34,2.771,10.931,0,0,4,st_actON,st_washYES
02-11-2025 16:42:36,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:42:38,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:42:40,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:42:43,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:42:45,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:42:47,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:42:49,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:42:51,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:42:53,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:42:55,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:42:57,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:42:59,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:43:01,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:43:03,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:43:05,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:43:07,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:43:09,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:43:11,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:43:13,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:43:15,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:43:17,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:43:19,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:43:21,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:43:23,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:43:25,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:43:27,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:43:29,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:43:31,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:43:33,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:43:35,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:43:37,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:43:39,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:43:41,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:43:43,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:43:45,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:43:47,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:43:49,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:43:51,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:43:53,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:43:55,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:43:57,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:43:59,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:44:01,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:44:03,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:44:05,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:44:07,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:44:10,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:44:12,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:44:14,2.771,10.931,0,0,13,st_actON,st_washYES
02-11-2025 16:44:16,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:44:18,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:44:20,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:44:22,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:44:24,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:44:26,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:44:28,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:44:30,2.771,10.931,0,0,4,st_actON,st_washYES
02-11-2025 16:44:32,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:44:34,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:44:36,2.771,10.931,0,0,14,st_actON,st_washYES
02-11-2025 16:44:38,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:44:40,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:44:42,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:44:44,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:44:46,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:44:48,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:44:50,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:44:52,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:44:54,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:44:56,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:44:58,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:45:00,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:45:02,2.771,10.931,0,0,24,st_actON,st_washYES
02-11-2025 16:45:04,2.771,10.931,0,0,27,st_actON,st_washYES
02-11-2025 16:45:06,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:45:08,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:45:10,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:45:12,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:45:14,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:45:16,2.771,10.931,0,0,13,st_actON,st_washYES
02-11-2025 16:45:18,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:45:20,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:45:22,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:45:24,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:45:26,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:45:28,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:45:30,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:45:32,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:45:34,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:45:36,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:45:38,2.771,10.931,0,0,6,st_actON,st_washYES
02-11-2025 16:45:40,2.771,10.931,0,0,5,st_actON,st_washYES
02-11-2025 16:45:42,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:45:44,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:45:46,2.771,10.931,0,0,10,st_actON,st_washYES
02-11-2025 16:45:49,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:45:51,2.771,10.931,0,0,11,st_actON,st_washYES
02-11-2025 16:45:53,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:45:55,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:45:57,2.771,10.931,0,0,15,st_actON,st_washYES
02-11-2025 16:45:59,2.771,10.931,0,0,24,st_actON,st_washYES
02-11-2025 16:46:01,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:46:03,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:46:05,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:46:07,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:46:09,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:46:11,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:46:13,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:46:15,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:46:17,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:46:19,2.771,10.931,0,0,18,st_actON,st_washYES
02-11-2025 16:46:21,2.771,10.931,0,0,29,st_actON,st_washYES
02-11-2025 16:46:23,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:46:25,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:46:27,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:46:29,2.771,10.931,0,0,13,st_actON,st_washYES
02-11-2025 16:46:31,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:46:33,2.771,10.931,0,0,25,st_actON,st_washYES
02-11-2025 16:46:35,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:46:37,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:46:39,2.771,10.931,0,0,17,st_actON,st_washYES
02-11-2025 16:46:41,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:46:43,2.771,10.931,0,0,16,st_actON,st_washYES
02-11-2025 16:46:45,2.771,10.931,0,0,25,st_actON,st_washYES
02-11-2025 16:46:47,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:46:49,2.771,10.931,0,0,29,st_actON,st_washYES
02-11-2025 16:46:51,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:46:53,2.771,10.931,0,0,9,st_actON,st_washYES
02-11-2025 16:46:55,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:46:58,2.771,10.931,0,0,21,st_actON,st_washYES
02-11-2025 16:47:00,2.771,10.931,0,0,28,st_actON,st_washYES
02-11-2025 16:47:02,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:47:04,2.771,10.931,0,0,22,st_actON,st_washYES
02-11-2025 16:47:06,2.771,10.931,0,0,26,st_actON,st_washYES
02-11-2025 16:47:08,2.771,10.931,0,0,7,st_actON,st_washYES
02-11-2025 16:47:10,2.771,10.931,0,0,8,st_actON,st_washYES
02-11-2025 16:47:12,2.771,10.931,0,0,20,st_actON,st_washYES
02-11-2025 16:47:14,2.771,10.931,0,0,25,st_actON,st_washYES
02-11-2025 16:47:16,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:47:18,2.771,10.931,0,0,24,st_actON,st_washYES
02-11-2025 16:47:20,2.771,10.931,0,0,12,st_actON,st_washYES
02-11-2025 16:47:22,2.771,10.931,0,0,23,st_actON,st_washYES
02-11-2025 16:47:24,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:47:26,2.771,10.931,0,0,19,st_actON,st_washYES
02-11-2025 16:47:28,2.771,10.931,0,0,19,st_actON,st_washYES
