timestamp_backend,timestamp_reasoner,timestamp_iot,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
2025-12-10:17-33-44,2025-12-10:17-33-43,2025-12-10:17-33-43,13.379,3.995,236,393,32,st_actOFF,st_washNO
2025-12-10:17-33-46,2025-12-10:17-33-45,2025-12-10:17-33-45,48.008,33.252,236,356,34,st_actOFF,st_washNO
2025-12-10:17-33-48,2025-12-10:17-33-47,2025-12-10:17-33-47,29.954,33.762,216,351,10,st_actOFF,st_washNO
2025-12-10:17-33-50,2025-12-10:17-33-49,2025-12-10:17-33-49,32.011,33.779,186,461,32,st_actOFF,st_washNO
2025-12-10:17-33-52,2025-12-10:17-33-51,2025-12-10:17-33-51,31.994,33.762,219,333,31,st_actOFF,st_washNO
2025-12-10:17-33-54,2025-12-10:17-33-53,2025-12-10:17-33-53,32.011,33.762,188,319,104,st_actOFF,st_washNO
2025-12-10:17-33-56,2025-12-10:17-33-56,2025-12-10:17-33-55,31.994,33.779,168,331,16,st_actOFF,st_washNO
2025-12-10:17-33-58,2025-12-10:17-33-58,2025-12-10:17-33-57,32.011,33.252,222,337,30,st_actOFF,st_washNO
2025-12-10:17-34-00,2025-12-10:17-34-00,2025-12-10:17-33-59,32.011,33.252,178,307,28,st_actOFF,st_washNO
2025-12-10:17-34-02,2025-12-10:17-34-02,2025-12-10:17-34-01,32.011,33.762,231,395,29,st_actOFF,st_washNO
2025-12-10:17-34-04,2025-12-10:17-34-04,2025-12-10:17-34-03,32.028,33.779,231,344,27,st_actOFF,st_washNO
2025-12-10:17-34-06,2025-12-10:17-34-06,2025-12-10:17-34-05,32.028,33.252,232,342,27,st_actOFF,st_washNO
2025-12-10:17-34-08,2025-12-10:17-34-08,2025-12-10:17-34-07,37.995,33.762,210,321,20,st_actOFF,st_washNO
2025-12-10:17-34-10,2025-12-10:17-34-10,2025-12-10:17-34-09,32.028,33.762,249,408,29,st_actOFF,st_washNO
2025-12-10:17-34-13,2025-12-10:17-34-12,2025-12-10:17-34-11,32.011,33.252,241,367,20,st_actOFF,st_washNO
2025-12-10:17-34-15,2025-12-10:17-34-14,2025-12-10:17-34-13,32.028,33.269,297,418,22,st_actOFF,st_washNO
2025-12-10:17-34-17,2025-12-10:17-34-16,2025-12-10:17-34-15,31.994,33.762,218,403,27,st_actOFF,st_washNO
2025-12-10:17-34-19,2025-12-10:17-34-18,2025-12-10:17-34-17,31.994,33.762,219,329,24,st_actOFF,st_washNO
2025-12-10:17-34-21,2025-12-10:17-34-20,2025-12-10:17-34-19,32.011,33.252,344,458,17,st_actOFF,st_washNO
2025-12-10:17-34-23,2025-12-10:17-34-22,2025-12-10:17-34-21,32.028,33.762,242,359,45,st_actOFF,st_washNO
2025-12-10:17-34-25,2025-12-10:17-34-24,2025-12-10:17-34-23,32.011,33.779,235,342,24,st_actOFF,st_washNO
2025-12-10:17-34-27,2025-12-10:17-34-26,2025-12-10:17-34-25,32.011,33.745,230,344,29,st_actOFF,st_washNO
2025-12-10:17-34-29,2025-12-10:17-34-28,2025-12-10:17-34-27,32.011,33.762,204,366,32,st_actOFF,st_washNO
2025-12-10:17-34-31,2025-12-10:17-34-30,2025-12-10:17-34-29,32.028,32.47,300,407,26,st_actOFF,st_washNO
2025-12-10:17-34-33,2025-12-10:17-34-32,2025-12-10:17-34-31,32.011,33.745,220,331,39,st_actOFF,st_washNO
2025-12-10:17-34-35,2025-12-10:17-34-34,2025-12-10:17-34-33,37.213,33.762,232,349,80,st_actOFF,st_washNO
2025-12-10:17-34-37,2025-12-10:17-34-37,2025-12-10:17-34-36,23.358,33.762,191,401,24,st_actOFF,st_washNO
2025-12-10:17-34-39,2025-12-10:17-34-39,2025-12-10:17-34-38,37.978,32.47,225,349,27,st_actOFF,st_washNO
2025-12-10:17-34-41,2025-12-10:17-34-41,2025-12-10:17-34-40,48.025,33.762,212,356,22,st_actOFF,st_washNO
2025-12-10:17-34-43,2025-12-10:17-34-43,2025-12-10:17-34-42,38.454,33.762,229,347,30,st_actOFF,st_washNO
2025-12-10:17-34-45,2025-12-10:17-34-45,2025-12-10:17-34-44,37.978,33.762,224,473,25,st_actOFF,st_washNO
2025-12-10:17-34-47,2025-12-10:17-34-47,2025-12-10:17-34-46,37.978,33.762,203,346,26,st_actOFF,st_washNO
2025-12-10:17-34-49,2025-12-10:17-34-49,2025-12-10:17-34-49,38.42,33.762,233,398,17,st_actOFF,st_washNO
2025-12-10:17-34-51,2025-12-10:17-34-51,2025-12-10:17-34-51,37.502,33.762,219,324,32,st_actOFF,st_washNO
2025-12-10:17-34-53,2025-12-10:17-34-53,2025-12-10:17-34-53,38.437,33.762,210,368,30,st_actOFF,st_washNO
2025-12-10:17-34-55,2025-12-10:17-34-55,2025-12-10:17-34-55,58.293,33.745,236,351,26,st_actOFF,st_washNO
2025-12-10:17-34-57,2025-12-10:17-34-57,2025-12-10:17-34-57,38.454,33.745,216,323,31,st_actOFF,st_washNO
2025-12-10:17-34-59,2025-12-10:17-34-59,2025-12-10:17-34-58,37.995,33.745,165,269,28,st_actOFF,st_washNO
2025-12-10:17-35-01,2025-12-10:17-35-01,2025-12-10:17-35-00,38.437,33.762,206,309,34,st_actOFF,st_washNO
2025-12-10:17-35-04,2025-12-10:17-35-03,2025-12-10:17-35-02,60.894,33.762,193,303,126,st_actOFF,st_washNO
2025-12-10:17-35-06,2025-12-10:17-35-05,2025-12-10:17-35-04,63.189,33.779,233,476,76,st_actOFF,st_washNO
2025-12-10:17-35-08,2025-12-10:17-35-08,2025-12-10:17-35-07,37.417,33.745,214,324,27,st_actOFF,st_washNO
2025-12-10:17-35-10,2025-12-10:17-35-10,2025-12-10:17-35-09,37.213,33.762,241,408,38,st_actOFF,st_washNO
2025-12-10:17-35-12,2025-12-10:17-35-12,2025-12-10:17-35-11,37.281,33.762,232,341,23,st_actOFF,st_washNO
2025-12-10:17-35-15,2025-12-10:17-35-12,2025-12-10:17-35-12,37.485,33.762,187,328,1376,st_actOFF,st_washNO
2025-12-10:17-35-17,2025-12-10:17-35-15,2025-12-10:17-35-13,58.412,33.779,1936,2064,369,st_actOFF,st_washNO
2025-12-10:17-35-20,2025-12-10:17-35-20,2025-12-10:17-35-19,12.682,33.235,254,351,144,st_actOFF,st_washNO
2025-12-10:17-35-22,2025-12-10:17-35-21,2025-12-10:17-35-20,15.827,33.235,215,325,33,st_actOFF,st_washNO
2025-12-10:17-35-24,2025-12-10:17-35-24,2025-12-10:17-35-23,39.338,32.47,229,339,22,st_actOFF,st_washNO
2025-12-10:17-35-26,2025-12-10:17-35-25,2025-12-10:17-35-25,60.452,32.47,217,323,11,st_actOFF,st_washNO
2025-12-10:17-35-28,2025-12-10:17-35-27,2025-12-10:17-35-27,37.57,33.762,220,324,24,st_actOFF,st_washNO
2025-12-10:17-35-30,2025-12-10:17-35-29,2025-12-10:17-35-29,37.026,32.47,231,344,26,st_actOFF,st_washNO
2025-12-10:17-35-32,2025-12-10:17-35-31,2025-12-10:17-35-31,37.281,33.762,220,330,25,st_actOFF,st_washNO
2025-12-10:17-35-34,2025-12-10:17-35-33,2025-12-10:17-35-33,37.298,33.762,239,383,27,st_actOFF,st_washNO
2025-12-10:17-35-36,2025-12-10:17-35-35,2025-12-10:17-35-35,37.111,33.745,247,357,11,st_actOFF,st_washNO
2025-12-10:17-35-38,2025-12-10:17-35-37,2025-12-10:17-35-37,37.094,33.762,174,280,234,st_actOFF,st_washNO
2025-12-10:17-35-40,2025-12-10:17-35-40,2025-12-10:17-35-40,36.958,32.47,228,374,11,st_actOFF,st_washNO
2025-12-10:17-35-42,2025-12-10:17-35-42,2025-12-10:17-35-42,60.571,33.762,205,308,28,st_actOFF,st_washNO
2025-12-10:17-35-44,2025-12-10:17-35-44,2025-12-10:17-35-43,58.735,33.745,255,372,9,st_actOFF,st_washNO
2025-12-10:17-35-46,2025-12-10:17-35-46,2025-12-10:17-35-45,37.094,33.762,153,305,20,st_actOFF,st_washNO
2025-12-10:17-35-48,2025-12-10:17-35-48,2025-12-10:17-35-47,37.383,33.762,430,557,20,st_actOFF,st_washNO
2025-12-10:17-35-50,2025-12-10:17-35-50,2025-12-10:17-35-50,36.839,33.762,266,382,26,st_actOFF,st_washNO
2025-12-10:17-35-52,2025-12-10:17-35-52,2025-12-10:17-35-52,37.298,33.745,187,352,12,st_actOFF,st_washNO
2025-12-10:17-35-54,2025-12-10:17-35-54,2025-12-10:17-35-53,66.759,33.762,185,292,43,st_actOFF,st_washNO
2025-12-10:17-35-56,2025-12-10:17-35-56,2025-12-10:17-35-55,37.043,33.762,224,397,12,st_actOFF,st_washNO
2025-12-10:17-35-58,2025-12-10:17-35-58,2025-12-10:17-35-57,37.4,33.762,178,288,30,st_actOFF,st_washNO
2025-12-10:17-36-00,2025-12-10:17-36-00,2025-12-10:17-36-00,60.18,33.745,177,295,15,st_actOFF,st_washNO
2025-12-10:17-36-02,2025-12-10:17-36-02,2025-12-10:17-36-02,59.891,33.745,235,351,8,st_actOFF,st_washNO
2025-12-10:17-36-04,2025-12-10:17-36-04,2025-12-10:17-36-04,41.378,33.762,194,367,9,st_actOFF,st_washNO
2025-12-10:17-36-06,2025-12-10:17-36-05,2025-12-10:17-36-05,39.338,33.762,207,421,18,st_actOFF,st_washNO
2025-12-10:17-36-09,2025-12-10:17-36-05,2025-12-10:17-36-05,39.338,33.762,207,421,30,st_actOFF,st_washNO
2025-12-10:17-36-12,2025-12-10:17-36-05,2025-12-10:17-36-05,39.338,33.762,207,3106,1036,st_actOFF,st_washNO
2025-12-10:17-36-14,2025-12-10:17-36-13,2025-12-10:17-36-13,37.587,32.47,173,2878,11,st_actOFF,st_washNO
2025-12-10:17-36-16,2025-12-10:17-36-15,2025-12-10:17-36-15,58.633,33.762,205,316,9,st_actOFF,st_washNO
2025-12-10:17-36-18,2025-12-10:17-36-17,2025-12-10:17-36-17,40.307,32.47,157,273,13,st_actOFF,st_washNO
2025-12-10:17-36-20,2025-12-10:17-36-19,2025-12-10:17-36-19,37.553,33.762,185,295,7,st_actOFF,st_washNO
2025-12-10:17-36-22,2025-12-10:17-36-21,2025-12-10:17-36-21,37.485,33.762,248,404,16,st_actOFF,st_washNO
2025-12-10:17-36-24,2025-12-10:17-36-23,2025-12-10:17-36-23,37.281,33.779,166,327,10,st_actOFF,st_washNO
2025-12-10:17-36-26,2025-12-10:17-36-25,2025-12-10:17-36-24,37.927,33.762,173,337,124,st_actOFF,st_washNO
2025-12-10:17-36-28,2025-12-10:17-36-28,2025-12-10:17-36-27,16.745,33.762,203,345,28,st_actOFF,st_washNO
2025-12-10:17-36-30,2025-12-10:17-36-30,2025-12-10:17-36-29,14.076,36.771,194,307,10,st_actOFF,st_washNO
2025-12-10:17-36-32,2025-12-10:17-36-31,2025-12-10:17-36-31,15.81,37.689,153,255,8,st_actOFF,st_washNO
2025-12-10:17-36-34,2025-12-10:17-36-33,2025-12-10:17-36-33,23.035,5.916,232,343,27,st_actOFF,st_washNO
2025-12-10:17-36-36,2025-12-10:17-36-35,2025-12-10:17-36-35,13.039,4.624,210,361,18,st_actOFF,st_washNO
2025-12-10:17-36-38,2025-12-10:17-36-37,2025-12-10:17-36-37,13.719,3.026,196,302,76,st_actOFF,st_washNO
2025-12-10:17-36-40,2025-12-10:17-36-39,2025-12-10:17-36-39,60.486,4.641,195,312,68,st_actOFF,st_washNO
2025-12-10:17-36-42,2025-12-10:17-36-42,2025-12-10:17-36-42,15.827,33.762,278,367,50,st_actOFF,st_washNO
2025-12-10:17-36-44,2025-12-10:17-36-44,2025-12-10:17-36-44,60.401,32.47,190,448,21,st_actOFF,st_washNO
2025-12-10:17-36-46,2025-12-10:17-36-45,2025-12-10:17-36-45,37.4,33.762,223,342,207,st_actOFF,st_washNO
2025-12-10:17-36-49,2025-12-10:17-36-47,2025-12-10:17-36-47,37.349,33.745,239,442,114,st_actOFF,st_washNO
2025-12-10:17-36-51,2025-12-10:17-36-50,2025-12-10:17-36-50,36.839,33.779,170,276,15,st_actOFF,st_washNO
2025-12-10:17-36-53,2025-12-10:17-36-52,2025-12-10:17-36-50,39.355,33.762,186,449,66,st_actOFF,st_washNO
2025-12-10:17-36-55,2025-12-10:17-36-52,2025-12-10:17-36-50,39.355,33.762,186,449,699,st_actOFF,st_washNO
2025-12-10:17-36-58,2025-12-10:17-36-57,2025-12-10:17-36-52,37.298,33.762,5010,3189,633,st_actOFF,st_washNO
2025-12-10:17-37-00,2025-12-10:17-36-59,2025-12-10:17-36-58,54.162,33.745,243,398,14,st_actOFF,st_washNO
2025-12-10:17-37-02,2025-12-10:17-37-01,2025-12-10:17-37-00,38.896,32.453,203,386,20,st_actOFF,st_washNO
2025-12-10:17-37-04,2025-12-10:17-37-03,2025-12-10:17-37-02,38.896,33.235,179,288,18,st_actOFF,st_washNO
2025-12-10:17-37-06,2025-12-10:17-37-05,2025-12-10:17-37-04,47.668,33.762,221,392,42,st_actOFF,st_washNO
2025-12-10:17-37-08,2025-12-10:17-37-07,2025-12-10:17-37-06,23.069,33.762,257,428,9,st_actOFF,st_washNO
2025-12-10:17-37-10,2025-12-10:17-37-09,2025-12-10:17-37-08,37.349,33.762,221,339,152,st_actOFF,st_washNO
2025-12-10:17-37-12,2025-12-10:17-37-12,2025-12-10:17-37-11,29.427,33.745,193,301,9,st_actOFF,st_washNO
2025-12-10:17-37-14,2025-12-10:17-37-14,2025-12-10:17-37-13,40.375,33.762,295,522,20,st_actOFF,st_washNO
2025-12-10:17-37-16,2025-12-10:17-37-16,2025-12-10:17-37-15,40.545,33.762,185,319,16,st_actOFF,st_washNO
2025-12-10:17-37-18,2025-12-10:17-37-18,2025-12-10:17-37-17,38.896,33.762,211,345,13,st_actOFF,st_washNO
2025-12-10:17-37-20,2025-12-10:17-37-20,2025-12-10:17-37-19,39.049,33.762,179,296,15,st_actOFF,st_washNO
2025-12-10:17-37-22,2025-12-10:17-37-22,2025-12-10:17-37-21,37.468,33.762,196,369,12,st_actOFF,st_washNO
2025-12-10:17-37-24,2025-12-10:17-37-24,2025-12-10:17-37-23,42.075,33.762,180,290,15,st_actOFF,st_washNO
2025-12-10:17-37-26,2025-12-10:17-37-26,2025-12-10:17-37-25,53.907,33.745,186,293,26,st_actOFF,st_washNO
2025-12-10:17-37-28,2025-12-10:17-37-28,2025-12-10:17-37-27,48.11,33.762,226,350,23,st_actOFF,st_washNO
2025-12-10:17-37-31,2025-12-10:17-37-30,2025-12-10:17-37-29,62.084,33.762,188,298,24,st_actOFF,st_washNO
2025-12-10:17-37-33,2025-12-10:17-37-32,2025-12-10:17-37-31,37.06,33.762,232,345,18,st_actOFF,st_washNO
2025-12-10:17-37-35,2025-12-10:17-37-34,2025-12-10:17-37-33,37.366,33.779,350,462,31,st_actOFF,st_washNO
2025-12-10:17-37-37,2025-12-10:17-37-36,2025-12-10:17-37-35,38.675,33.762,202,351,25,st_actOFF,st_washNO
2025-12-10:17-37-39,2025-12-10:17-37-38,2025-12-10:17-37-37,58.82,33.779,242,362,28,st_actOFF,st_washNO
2025-12-10:17-37-41,2025-12-10:17-37-40,2025-12-10:17-37-39,37.264,33.762,205,409,29,st_actOFF,st_washNO
2025-12-10:17-37-43,2025-12-10:17-37-42,2025-12-10:17-37-41,26.537,33.762,160,288,25,st_actOFF,st_washNO
2025-12-10:17-37-45,2025-12-10:17-37-44,2025-12-10:17-37-43,37.706,33.762,217,468,23,st_actOFF,st_washNO
2025-12-10:17-37-47,2025-12-10:17-37-46,2025-12-10:17-37-45,37.111,33.762,218,321,31,st_actOFF,st_washNO
2025-12-10:17-37-49,2025-12-10:17-37-48,2025-12-10:17-37-47,37.179,33.745,198,303,7,st_actOFF,st_washNO
2025-12-10:17-37-51,2025-12-10:17-37-50,2025-12-10:17-37-49,58.14,32.453,219,329,22,st_actOFF,st_washNO
2025-12-10:17-37-53,2025-12-10:17-37-52,2025-12-10:17-37-52,37.06,33.762,194,358,9,st_actOFF,st_washNO
2025-12-10:17-37-55,2025-12-10:17-37-54,2025-12-10:17-37-53,38.913,33.762,266,374,22,st_actOFF,st_washNO
2025-12-10:17-37-57,2025-12-10:17-37-56,2025-12-10:17-37-55,40.052,33.779,211,425,21,st_actOFF,st_washNO
2025-12-10:17-37-59,2025-12-10:17-37-58,2025-12-10:17-37-57,37.145,33.762,212,383,18,st_actOFF,st_washNO
2025-12-10:17-38-01,2025-12-10:17-38-00,2025-12-10:17-37-59,37.519,33.762,229,356,27,st_actOFF,st_washNO
2025-12-10:17-38-03,2025-12-10:17-38-02,2025-12-10:17-38-01,37.757,33.762,250,400,33,st_actOFF,st_washNO
2025-12-10:17-38-05,2025-12-10:17-38-04,2025-12-10:17-38-04,39.372,33.762,204,348,156,st_actOFF,st_washNO
2025-12-10:17-38-07,2025-12-10:17-38-06,2025-12-10:17-38-05,46.002,33.779,227,483,26,st_actOFF,st_washNO
2025-12-10:17-38-09,2025-12-10:17-38-09,2025-12-10:17-38-08,61.064,33.762,225,337,23,st_actOFF,st_washNO
2025-12-10:17-38-11,2025-12-10:17-38-11,2025-12-10:17-38-09,37.774,33.762,1061,1170,20,st_actOFF,st_washNO
2025-12-10:17-38-13,2025-12-10:17-38-13,2025-12-10:17-38-11,49.963,33.762,1517,1626,22,st_actOFF,st_washNO
2025-12-10:17-38-15,2025-12-10:17-38-15,2025-12-10:17-38-13,33.575,33.762,1149,1293,24,st_actOFF,st_washNO
2025-12-10:17-38-17,2025-12-10:17-38-17,2025-12-10:17-38-16,38.454,33.762,227,334,23,st_actOFF,st_washNO
2025-12-10:17-38-19,2025-12-10:17-38-19,2025-12-10:17-38-18,29.937,33.745,193,353,17,st_actOFF,st_washNO
2025-12-10:17-38-21,2025-12-10:17-38-21,2025-12-10:17-38-20,32.011,33.235,217,360,30,st_actOFF,st_washNO
2025-12-10:17-38-23,2025-12-10:17-38-23,2025-12-10:17-38-22,61.115,33.762,221,323,26,st_actOFF,st_washNO
2025-12-10:17-38-25,2025-12-10:17-38-25,2025-12-10:17-38-24,39.848,33.762,216,366,20,st_actOFF,st_washNO
2025-12-10:17-38-28,2025-12-10:17-38-27,2025-12-10:17-38-26,37.978,33.762,201,331,22,st_actOFF,st_washNO
2025-12-10:17-38-30,2025-12-10:17-38-29,2025-12-10:17-38-28,38.437,33.762,217,324,26,st_actOFF,st_washNO
2025-12-10:17-38-32,2025-12-10:17-38-31,2025-12-10:17-38-30,62.866,33.252,205,321,162,st_actOFF,st_washNO
2025-12-10:17-38-34,2025-12-10:17-38-34,2025-12-10:17-38-33,74.987,33.762,213,342,25,st_actOFF,st_washNO
2025-12-10:17-38-36,2025-12-10:17-38-36,2025-12-10:17-38-35,39.729,33.745,211,316,25,st_actOFF,st_washNO
2025-12-10:17-38-38,2025-12-10:17-38-38,2025-12-10:17-38-37,35.377,33.762,220,339,25,st_actOFF,st_washNO
2025-12-10:17-38-40,2025-12-10:17-38-39,2025-12-10:17-38-39,37.995,33.762,189,366,25,st_actOFF,st_washNO
2025-12-10:17-38-42,2025-12-10:17-38-41,2025-12-10:17-38-41,29.937,33.779,235,339,28,st_actOFF,st_washNO
2025-12-10:17-38-44,2025-12-10:17-38-43,2025-12-10:17-38-43,50.949,33.762,187,338,29,st_actOFF,st_washNO
2025-12-10:17-38-46,2025-12-10:17-38-46,2025-12-10:17-38-45,32.776,33.745,826,936,31,st_actOFF,st_washNO
2025-12-10:17-38-48,2025-12-10:17-38-48,2025-12-10:17-38-47,37.995,33.762,242,354,13,st_actOFF,st_washNO
2025-12-10:17-38-50,2025-12-10:17-38-50,2025-12-10:17-38-49,72.794,33.745,229,370,29,st_actOFF,st_washNO
