timestamp_backend,timestamp_reasoner,timestamp_iot,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
2025-11-07:13-28-16,2025-11-07:13-28-11,2025-11-07:13-28-02,185.555,151.997,90,701,870,st_actOFF,st_washNO
2025-11-07:13-28-18,2025-11-07:13-28-17,2025-11-07:13-28-09,185.47,153.714,79,677,8,st_actOFF,st_washNO
2025-11-07:13-28-20,2025-11-07:13-28-19,2025-11-07:13-28-10,185.895,188.819,84,681,7,st_actOFF,st_washNO
2025-11-07:13-28-22,2025-11-07:13-28-20,2025-11-07:13-28-12,185.436,195.109,82,674,8,st_actOFF,st_washNO
2025-11-07:13-28-24,2025-11-07:13-28-22,2025-11-07:13-28-14,185.487,190.706,83,678,13,st_actOFF,st_washNO
2025-11-07:13-28-26,2025-11-07:13-28-26,2025-11-07:13-28-17,186.405,158.304,86,713,6,st_actOFF,st_washNO
2025-11-07:13-28-28,2025-11-07:13-28-27,2025-11-07:13-28-19,185.997,150.705,87,687,10,st_actOFF,st_washNO
2025-11-07:13-28-30,2025-11-07:13-28-29,2025-11-07:13-28-21,185.538,177.701,87,707,8,st_actOFF,st_washNO
2025-11-07:13-28-32,2025-11-07:13-28-31,2025-11-07:13-28-22,185.929,186.915,80,703,7,st_actOFF,st_washNO
2025-11-07:13-28-34,2025-11-07:13-28-33,2025-11-07:13-28-24,185.98,186.898,79,687,6,st_actOFF,st_washNO
2025-11-07:13-28-36,2025-11-07:13-28-34,2025-11-07:13-28-26,185.878,164.9,84,700,6,st_actOFF,st_washNO
2025-11-07:13-28-38,2025-11-07:13-28-36,2025-11-07:13-28-29,185.895,151.198,80,672,25,st_actOFF,st_washNO
2025-11-07:13-28-40,2025-11-07:13-28-39,2025-11-07:13-28-32,185.963,186.898,82,676,11,st_actOFF,st_washNO
2025-11-07:13-28-42,2025-11-07:13-28-41,2025-11-07:13-28-34,185.147,186.473,84,678,7,st_actOFF,st_washNO
2025-11-07:13-28-44,2025-11-07:13-28-43,2025-11-07:13-28-35,185.946,166.328,83,712,6,st_actOFF,st_washNO
2025-11-07:13-28-46,2025-11-07:13-28-45,2025-11-07:13-28-37,185.929,186.558,85,720,7,st_actOFF,st_washNO
2025-11-07:13-28-48,2025-11-07:13-28-46,2025-11-07:13-28-39,185.963,186.575,79,678,9,st_actOFF,st_washNO
2025-11-07:13-28-50,2025-11-07:13-28-48,2025-11-07:13-28-41,185.521,181.645,86,671,10,st_actOFF,st_washNO
2025-11-07:13-28-52,2025-11-07:13-28-52,2025-11-07:13-28-44,5.933,5.61,89,692,8,st_actON,st_washYES
2025-11-07:13-28-54,2025-11-07:13-28-53,2025-11-07:13-28-46,3.689,0.714,79,671,8,st_actON,st_washYES
2025-11-07:13-28-56,2025-11-07:13-28-55,2025-11-07:13-28-47,3.366,2.703,84,663,8,st_actON,st_washYES
2025-11-07:13-28-58,2025-11-07:13-28-57,2025-11-07:13-28-49,3.672,2.686,80,653,7,st_actON,st_washYES
2025-11-07:13-29-00,2025-11-07:13-28-58,2025-11-07:13-28-51,3.043,400,79,641,24,st_actOFF,st_washNO
2025-11-07:13-29-02,2025-11-07:13-29-02,2025-11-07:13-28-54,2.703,3.009,88,683,9,st_actON,st_washYES
2025-11-07:13-29-04,2025-11-07:13-29-02,2025-11-07:13-28-54,2.703,3.009,88,662,9,st_actON,st_washYES
2025-11-07:13-29-07,2025-11-07:13-29-02,2025-11-07:13-28-54,3.026,3.349,88,3549,1353,st_actON,st_washYES
2025-11-07:13-29-09,2025-11-07:13-29-09,2025-11-07:13-29-00,3.604,400,1136,3549,9,st_actOFF,st_washNO
2025-11-07:13-29-11,2025-11-07:13-29-11,2025-11-07:13-29-03,3.281,2.38,554,1877,9,st_actON,st_washYES
2025-11-07:13-29-13,2025-11-07:13-29-13,2025-11-07:13-29-06,2.006,2.38,84,1324,7,st_actON,st_washYES
2025-11-07:13-29-15,2025-11-07:13-29-15,2025-11-07:13-29-07,6.222,3.349,84,658,12,st_actON,st_washYES
2025-11-07:13-29-17,2025-11-07:13-29-17,2025-11-07:13-29-09,185.929,37.808,81,660,6,st_actOFF,st_washNO
2025-11-07:13-29-20,2025-11-07:13-29-18,2025-11-07:13-29-11,185.504,60.18,84,669,6,st_actOFF,st_washNO
2025-11-07:13-29-22,2025-11-07:13-29-20,2025-11-07:13-29-13,185.504,400,81,689,11,st_actOFF,st_washNO
2025-11-07:13-29-24,2025-11-07:13-29-23,2025-11-07:13-29-16,184.688,146.778,83,668,7,st_actOFF,st_washNO
2025-11-07:13-29-26,2025-11-07:13-29-25,2025-11-07:13-29-18,185.096,42.857,82,668,12,st_actOFF,st_washNO
2025-11-07:13-29-28,2025-11-07:13-29-27,2025-11-07:13-29-19,53.805,8.16,79,653,8,st_actOFF,st_washNO
2025-11-07:13-29-30,2025-11-07:13-29-29,2025-11-07:13-29-21,58.225,7.854,83,665,9,st_actOFF,st_washNO
2025-11-07:13-29-32,2025-11-07:13-29-30,2025-11-07:13-29-23,36.261,7.837,83,651,8,st_actOFF,st_washNO
2025-11-07:13-29-34,2025-11-07:13-29-34,2025-11-07:13-29-26,38.335,7.837,80,650,7,st_actOFF,st_washNO
2025-11-07:13-29-36,2025-11-07:13-29-35,2025-11-07:13-29-28,56.168,7.837,83,652,8,st_actOFF,st_washNO
2025-11-07:13-29-38,2025-11-07:13-29-37,2025-11-07:13-29-29,56.151,5.916,83,658,9,st_actOFF,st_washNO
2025-11-07:13-29-40,2025-11-07:13-29-39,2025-11-07:13-29-30,42.568,4.318,81,651,6,st_actOFF,st_washNO
2025-11-07:13-29-42,2025-11-07:13-29-40,2025-11-07:13-29-32,101.388,6.239,82,666,10,st_actOFF,st_washNO
2025-11-07:13-29-44,2025-11-07:13-29-42,2025-11-07:13-29-34,4.641,93.449,81,667,41,st_actOFF,st_washNO
2025-11-07:13-29-46,2025-11-07:13-29-45,2025-11-07:13-29-37,4.012,400,80,658,11,st_actOFF,st_washNO
2025-11-07:13-29-48,2025-11-07:13-29-47,2025-11-07:13-29-39,19.89,400,80,674,7,st_actOFF,st_washNO
2025-11-07:13-29-50,2025-11-07:13-29-49,2025-11-07:13-29-40,19.873,400,81,685,10,st_actOFF,st_washNO
2025-11-07:13-29-52,2025-11-07:13-29-51,2025-11-07:13-29-42,17.663,400,83,678,7,st_actOFF,st_washNO
2025-11-07:13-29-54,2025-11-07:13-29-52,2025-11-07:13-29-44,17.68,400,81,670,10,st_actOFF,st_washNO
2025-11-07:13-29-56,2025-11-07:13-29-56,2025-11-07:13-29-47,56.44,57.97,81,686,6,st_actOFF,st_washNO
2025-11-07:13-29-58,2025-11-07:13-29-57,2025-11-07:13-29-49,22.729,7.837,81,651,12,st_actOFF,st_washNO
2025-11-07:13-30-00,2025-11-07:13-29-59,2025-11-07:13-29-51,3.995,3.349,79,643,5,st_actON,st_washYES
2025-11-07:13-30-02,2025-11-07:13-30-01,2025-11-07:13-29-52,4.318,3.349,80,651,13,st_actON,st_washYES
2025-11-07:13-30-04,2025-11-07:13-30-02,2025-11-07:13-29-54,4.318,3.332,81,648,6,st_actON,st_washYES
2025-11-07:13-30-06,2025-11-07:13-30-06,2025-11-07:13-29-57,4.335,3.349,79,651,6,st_actON,st_washYES
2025-11-07:13-30-08,2025-11-07:13-30-07,2025-11-07:13-29-59,4.318,3.332,84,648,5,st_actON,st_washYES
2025-11-07:13-30-10,2025-11-07:13-30-09,2025-11-07:13-30-01,4.318,400,81,681,6,st_actOFF,st_washNO
2025-11-07:13-30-12,2025-11-07:13-30-11,2025-11-07:13-30-02,4.318,3.349,78,655,6,st_actON,st_washYES
2025-11-07:13-30-14,2025-11-07:13-30-12,2025-11-07:13-30-04,4.335,3.349,84,651,9,st_actON,st_washYES
2025-11-07:13-30-16,2025-11-07:13-30-16,2025-11-07:13-30-07,4.335,3.349,80,645,6,st_actON,st_washYES
2025-11-07:13-30-18,2025-11-07:13-30-18,2025-11-07:13-30-09,4.318,3.349,78,642,11,st_actON,st_washYES
2025-11-07:13-30-20,2025-11-07:13-30-19,2025-11-07:13-30-11,4.318,3.349,77,636,5,st_actON,st_washYES
2025-11-07:13-30-22,2025-11-07:13-30-21,2025-11-07:13-30-12,4.318,3.349,82,651,6,st_actON,st_washYES
2025-11-07:13-30-24,2025-11-07:13-30-23,2025-11-07:13-30-14,4.318,3.349,84,646,8,st_actON,st_washYES
2025-11-07:13-30-26,2025-11-07:13-30-26,2025-11-07:13-30-17,4.318,3.349,64,637,9,st_actON,st_washYES
2025-11-07:13-30-28,2025-11-07:13-30-28,2025-11-07:13-30-19,4.335,3.349,90,632,7,st_actON,st_washYES
2025-11-07:13-30-30,2025-11-07:13-30-29,2025-11-07:13-30-21,4.318,3.349,84,649,7,st_actON,st_washYES
2025-11-07:13-30-32,2025-11-07:13-30-31,2025-11-07:13-30-22,4.318,3.349,75,637,12,st_actON,st_washYES
2025-11-07:13-30-34,2025-11-07:13-30-33,2025-11-07:13-30-24,4.318,3.349,69,650,7,st_actON,st_washYES
2025-11-07:13-30-36,2025-11-07:13-30-36,2025-11-07:13-30-28,4.318,4.318,71,641,10,st_actON,st_washYES
2025-11-07:13-30-38,2025-11-07:13-30-38,2025-11-07:13-30-30,4.318,3.332,82,644,8,st_actON,st_washYES
2025-11-07:13-30-40,2025-11-07:13-30-38,2025-11-07:13-30-30,4.318,3.332,82,647,9,st_actON,st_washYES
2025-11-07:13-30-42,2025-11-07:13-30-38,2025-11-07:13-30-30,4.25,3.349,82,647,313,st_actON,st_washYES
2025-11-07:13-30-45,2025-11-07:13-30-42,2025-11-07:13-30-31,4.25,4.318,3255,3551,141,st_actON,st_washYES
2025-11-07:13-30-47,2025-11-07:13-30-47,2025-11-07:13-30-38,4.25,4.301,79,1597,11,st_actON,st_washYES
2025-11-07:13-30-49,2025-11-07:13-30-48,2025-11-07:13-30-40,4.25,4.318,79,648,6,st_actON,st_washYES
2025-11-07:13-30-51,2025-11-07:13-30-50,2025-11-07:13-30-42,4.25,4.301,82,648,9,st_actON,st_washYES
2025-11-07:13-30-53,2025-11-07:13-30-52,2025-11-07:13-30-43,4.25,4.301,80,647,7,st_actON,st_washYES
2025-11-07:13-30-55,2025-11-07:13-30-53,2025-11-07:13-30-45,4.25,4.318,88,674,6,st_actON,st_washYES
2025-11-07:13-30-57,2025-11-07:13-30-57,2025-11-07:13-30-49,4.25,4.301,82,651,8,st_actON,st_washYES
2025-11-07:13-30-59,2025-11-07:13-30-58,2025-11-07:13-30-50,4.25,4.318,79,660,7,st_actON,st_washYES
2025-11-07:13-31-01,2025-11-07:13-31-00,2025-11-07:13-30-52,4.25,400,78,668,6,st_actOFF,st_washNO
2025-11-07:13-31-03,2025-11-07:13-31-02,2025-11-07:13-30-54,4.25,4.301,79,647,9,st_actON,st_washYES
2025-11-07:13-31-05,2025-11-07:13-31-03,2025-11-07:13-30-55,4.25,4.301,64,635,5,st_actON,st_washYES
2025-11-07:13-31-07,2025-11-07:13-31-07,2025-11-07:13-30-59,4.233,4.301,78,639,6,st_actON,st_washYES
2025-11-07:13-31-09,2025-11-07:13-31-08,2025-11-07:13-31-00,4.25,4.318,77,638,7,st_actON,st_washYES
2025-11-07:13-31-11,2025-11-07:13-31-10,2025-11-07:13-31-02,4.25,4.301,76,648,5,st_actON,st_washYES
2025-11-07:13-31-13,2025-11-07:13-31-12,2025-11-07:13-31-04,4.25,4.301,83,639,7,st_actON,st_washYES
2025-11-07:13-31-15,2025-11-07:13-31-13,2025-11-07:13-31-05,4.25,4.301,80,664,6,st_actON,st_washYES
2025-11-07:13-31-17,2025-11-07:13-31-17,2025-11-07:13-31-09,4.233,4.301,80,654,8,st_actON,st_washYES
2025-11-07:13-31-19,2025-11-07:13-31-18,2025-11-07:13-31-10,4.25,4.318,77,648,5,st_actON,st_washYES
2025-11-07:13-31-21,2025-11-07:13-31-20,2025-11-07:13-31-12,4.25,4.318,83,798,5,st_actON,st_washYES
2025-11-07:13-31-23,2025-11-07:13-31-22,2025-11-07:13-31-14,4.25,4.318,79,669,6,st_actON,st_washYES
2025-11-07:13-31-25,2025-11-07:13-31-24,2025-11-07:13-31-16,4.25,4.318,81,663,7,st_actON,st_washYES
2025-11-07:13-31-27,2025-11-07:13-31-25,2025-11-07:13-31-17,4.25,4.301,82,664,6,st_actON,st_washYES
2025-11-07:13-31-29,2025-11-07:13-31-29,2025-11-07:13-31-21,4.25,4.301,87,833,7,st_actON,st_washYES
2025-11-07:13-31-31,2025-11-07:13-31-31,2025-11-07:13-31-23,4.233,3.026,83,675,6,st_actON,st_washYES
2025-11-07:13-31-33,2025-11-07:13-31-32,2025-11-07:13-31-24,4.318,3.026,78,638,6,st_actON,st_washYES
2025-11-07:13-31-35,2025-11-07:13-31-34,2025-11-07:13-31-26,4.318,4.318,86,652,6,st_actON,st_washYES
2025-11-07:13-31-37,2025-11-07:13-31-36,2025-11-07:13-31-28,4.318,4.301,83,670,12,st_actON,st_washYES
2025-11-07:13-31-39,2025-11-07:13-31-37,2025-11-07:13-31-29,4.318,3.026,82,650,5,st_actON,st_washYES
2025-11-07:13-31-41,2025-11-07:13-31-41,2025-11-07:13-31-33,4.25,3.009,90,679,6,st_actON,st_washYES
2025-11-07:13-31-43,2025-11-07:13-31-43,2025-11-07:13-31-35,4.318,3.009,82,677,7,st_actON,st_washYES
2025-11-07:13-31-45,2025-11-07:13-31-44,2025-11-07:13-31-37,4.318,3.009,82,673,6,st_actON,st_washYES
2025-11-07:13-31-47,2025-11-07:13-31-46,2025-11-07:13-31-38,4.335,3.026,85,668,6,st_actON,st_washYES
2025-11-07:13-31-49,2025-11-07:13-31-48,2025-11-07:13-31-40,4.318,3.026,79,643,7,st_actON,st_washYES
2025-11-07:13-31-51,2025-11-07:13-31-49,2025-11-07:13-31-42,4.318,3.009,83,652,7,st_actON,st_washYES
2025-11-07:13-31-55,2025-11-07:13-31-49,2025-11-07:13-31-42,4.318,400,83,652,1431,st_actOFF,st_washNO
2025-11-07:13-31-57,2025-11-07:13-31-56,2025-11-07:13-31-48,4.25,3.009,69,3578,7,st_actON,st_washYES
2025-11-07:13-31-59,2025-11-07:13-31-58,2025-11-07:13-31-50,4.233,3.026,80,1075,6,st_actON,st_washYES
2025-11-07:13-32-01,2025-11-07:13-32-00,2025-11-07:13-31-52,4.25,3.009,80,653,6,st_actON,st_washYES
2025-11-07:13-32-03,2025-11-07:13-32-01,2025-11-07:13-31-54,4.25,3.026,95,845,8,st_actON,st_washYES
2025-11-07:13-32-05,2025-11-07:13-32-03,2025-11-07:13-31-56,4.25,3.026,80,654,6,st_actON,st_washYES
2025-11-07:13-32-07,2025-11-07:13-32-05,2025-11-07:13-31-57,4.25,3.026,95,845,6,st_actON,st_washYES
2025-11-07:13-32-09,2025-11-07:13-32-09,2025-11-07:13-32-01,4.25,3.009,80,648,5,st_actON,st_washYES
2025-11-07:13-32-11,2025-11-07:13-32-10,2025-11-07:13-32-03,4.25,3.009,79,648,5,st_actON,st_washYES
2025-11-07:13-32-13,2025-11-07:13-32-12,2025-11-07:13-32-04,4.25,3.026,83,666,6,st_actON,st_washYES
2025-11-07:13-32-15,2025-11-07:13-32-14,2025-11-07:13-32-06,4.25,3.009,79,648,6,st_actON,st_washYES
2025-11-07:13-32-17,2025-11-07:13-32-15,2025-11-07:13-32-08,4.25,3.026,81,663,5,st_actON,st_washYES
2025-11-07:13-32-19,2025-11-07:13-32-19,2025-11-07:13-32-11,4.25,3.009,80,642,5,st_actON,st_washYES
2025-11-07:13-32-21,2025-11-07:13-32-19,2025-11-07:13-32-11,4.25,3.009,80,650,8,st_actON,st_washYES
2025-11-07:13-32-23,2025-11-07:13-32-21,2025-11-07:13-32-13,4.25,3.026,1049,1757,10,st_actON,st_washYES
2025-11-07:13-32-25,2025-11-07:13-32-23,2025-11-07:13-32-16,4.233,3.026,78,655,56,st_actON,st_washYES
2025-11-07:13-32-27,2025-11-07:13-32-27,2025-11-07:13-32-19,4.25,3.009,81,657,7,st_actON,st_washYES
2025-11-07:13-32-29,2025-11-07:13-32-28,2025-11-07:13-32-21,4.25,3.009,85,655,8,st_actON,st_washYES
2025-11-07:13-32-31,2025-11-07:13-32-30,2025-11-07:13-32-22,4.25,3.026,82,659,8,st_actON,st_washYES
2025-11-07:13-32-33,2025-11-07:13-32-32,2025-11-07:13-32-24,4.25,400,81,677,6,st_actOFF,st_washNO
2025-11-07:13-32-35,2025-11-07:13-32-33,2025-11-07:13-32-26,4.25,3.026,80,651,10,st_actON,st_washYES
2025-11-07:13-32-37,2025-11-07:13-32-37,2025-11-07:13-32-29,4.25,3.026,91,679,7,st_actON,st_washYES
2025-11-07:13-32-39,2025-11-07:13-32-39,2025-11-07:13-32-31,4.25,3.026,77,787,10,st_actON,st_washYES
2025-11-07:13-32-41,2025-11-07:13-32-40,2025-11-07:13-32-33,4.25,3.009,75,637,6,st_actON,st_washYES
2025-11-07:13-32-43,2025-11-07:13-32-42,2025-11-07:13-32-34,4.25,3.009,79,648,6,st_actON,st_washYES
2025-11-07:13-32-45,2025-11-07:13-32-44,2025-11-07:13-32-36,4.25,3.026,83,656,7,st_actON,st_washYES
2025-11-07:13-32-47,2025-11-07:13-32-47,2025-11-07:13-32-39,4.25,3.026,78,645,7,st_actON,st_washYES
2025-11-07:13-32-49,2025-11-07:13-32-49,2025-11-07:13-32-41,4.233,3.026,77,638,6,st_actON,st_washYES
2025-11-07:13-32-51,2025-11-07:13-32-50,2025-11-07:13-32-43,4.25,3.026,76,649,6,st_actON,st_washYES
2025-11-07:13-32-53,2025-11-07:13-32-52,2025-11-07:13-32-44,4.25,3.026,79,657,7,st_actON,st_washYES
2025-11-07:13-32-55,2025-11-07:13-32-54,2025-11-07:13-32-46,4.233,3.026,76,659,12,st_actON,st_washYES
2025-11-07:13-33-04,-,-,4.25,3.026,0,0,39,st_actON,st_washYES
2025-11-07:13-33-06,-,-,4.25,3.026,0,3540,6,st_actON,st_washYES
2025-11-07:13-33-08,2025-11-07:13-33-07,2025-11-07:13-32-59,4.25,3.009,76,645,16,st_actON,st_washYES
2025-11-07:13-33-10,2025-11-07:13-33-10,2025-11-07:13-33-02,4.233,400,78,656,7,st_actOFF,st_washNO
2025-11-07:13-33-12,2025-11-07:13-33-12,2025-11-07:13-33-04,4.25,3.009,83,660,7,st_actON,st_washYES
2025-11-07:13-33-14,2025-11-07:13-33-13,2025-11-07:13-33-06,4.25,3.009,78,655,7,st_actON,st_washYES
2025-11-07:13-33-16,2025-11-07:13-33-15,2025-11-07:13-33-07,4.25,4.947,81,659,7,st_actON,st_washYES
2025-11-07:13-33-18,2025-11-07:13-33-17,2025-11-07:13-33-09,4.25,30.345,78,655,8,st_actOFF,st_washNO
2025-11-07:13-33-20,2025-11-07:13-33-20,2025-11-07:13-33-12,4.25,51.238,79,657,5,st_actOFF,st_washNO
2025-11-07:13-33-22,2025-11-07:13-33-22,2025-11-07:13-33-14,4.233,51.748,81,655,6,st_actOFF,st_washNO
2025-11-07:13-33-24,2025-11-07:13-33-24,2025-11-07:13-33-16,4.25,52.258,83,653,5,st_actOFF,st_washNO
2025-11-07:13-33-26,2025-11-07:13-33-25,2025-11-07:13-33-18,4.233,56.576,78,658,5,st_actOFF,st_washNO
2025-11-07:13-33-29,2025-11-07:13-33-27,2025-11-07:13-33-19,4.25,38.947,82,655,7,st_actOFF,st_washNO
2025-11-07:13-33-31,2025-11-07:13-33-30,2025-11-07:13-33-23,4.25,8.483,83,664,9,st_actON,st_washYES
2025-11-07:13-33-33,2025-11-07:13-33-32,2025-11-07:13-33-24,4.25,3.655,82,679,7,st_actON,st_washYES
2025-11-07:13-33-35,2025-11-07:13-33-34,2025-11-07:13-33-26,4.573,4.318,79,657,9,st_actON,st_washYES
2025-11-07:13-33-37,2025-11-07:13-33-35,2025-11-07:13-33-28,10.829,16.694,85,648,6,st_actON,st_washYES
2025-11-07:13-33-39,2025-11-07:13-33-37,2025-11-07:13-33-29,13.957,2.363,77,654,9,st_actON,st_washYES
2025-11-07:13-33-41,2025-11-07:13-33-41,2025-11-07:13-33-33,8.755,11.254,80,659,5,st_actON,st_washYES
2025-11-07:13-33-43,2025-11-07:13-33-42,2025-11-07:13-33-34,6.885,4.641,80,654,6,st_actON,st_washYES
2025-11-07:13-33-45,2025-11-07:13-33-44,2025-11-07:13-33-36,4.012,6.239,82,649,5,st_actON,st_washYES
2025-11-07:13-33-47,2025-11-07:13-33-46,2025-11-07:13-33-38,4.335,3.978,80,659,5,st_actON,st_washYES
2025-11-07:13-33-49,2025-11-07:13-33-47,2025-11-07:13-33-39,4.641,3.672,77,685,4,st_actON,st_washYES
2025-11-07:13-33-51,2025-11-07:13-33-49,2025-11-07:13-33-41,4.641,3.995,77,651,5,st_actON,st_washYES
2025-11-07:13-33-53,2025-11-07:13-33-52,2025-11-07:13-33-44,4.641,148.954,80,676,7,st_actOFF,st_washNO
2025-11-07:13-33-55,2025-11-07:13-33-54,2025-11-07:13-33-46,5.933,146.37,81,668,6,st_actOFF,st_washNO
2025-11-07:13-33-57,2025-11-07:13-33-56,2025-11-07:13-33-48,5.933,141.729,83,669,6,st_actOFF,st_washNO
2025-11-07:13-33-59,2025-11-07:13-33-58,2025-11-07:13-33-50,5.933,145.962,81,670,5,st_actOFF,st_washNO
2025-11-07:13-34-01,2025-11-07:13-33-59,2025-11-07:13-33-51,5.899,145.86,80,667,7,st_actOFF,st_washNO
2025-11-07:13-34-03,2025-11-07:13-34-03,2025-11-07:13-33-55,5.287,5.593,80,657,7,st_actON,st_washYES
2025-11-07:13-34-05,2025-11-07:13-34-04,2025-11-07:13-33-56,5.287,4.641,80,640,5,st_actON,st_washYES
2025-11-07:13-34-07,2025-11-07:13-34-06,2025-11-07:13-33-58,5.253,3.655,77,671,7,st_actON,st_washYES
2025-11-07:13-34-09,2025-11-07:13-34-08,2025-11-07:13-34-00,6.256,144.364,81,692,6,st_actOFF,st_washNO
2025-11-07:13-34-11,2025-11-07:13-34-09,2025-11-07:13-34-01,6.222,144.364,80,685,7,st_actOFF,st_washNO
2025-11-07:13-34-13,2025-11-07:13-34-11,2025-11-07:13-34-03,5.253,3.672,78,669,50,st_actON,st_washYES
2025-11-07:13-34-15,2025-11-07:13-34-15,2025-11-07:13-34-07,6.256,4.947,82,650,7,st_actON,st_washYES
2025-11-07:13-34-17,2025-11-07:13-34-16,2025-11-07:13-34-08,6.256,3.978,81,650,7,st_actON,st_washYES
2025-11-07:13-34-19,2025-11-07:13-34-18,2025-11-07:13-34-10,6.222,3.995,77,667,7,st_actON,st_washYES
2025-11-07:13-34-21,2025-11-07:13-34-20,2025-11-07:13-34-12,6.256,144.738,79,651,6,st_actOFF,st_washNO
2025-11-07:13-34-23,2025-11-07:13-34-21,2025-11-07:13-34-13,6.222,146.829,80,656,10,st_actOFF,st_washNO
2025-11-07:13-34-25,2025-11-07:13-34-25,2025-11-07:13-34-17,187.935,148.886,78,680,5,st_actOFF,st_washNO
2025-11-07:13-34-27,2025-11-07:13-34-26,2025-11-07:13-34-18,187.935,144.5,79,670,5,st_actOFF,st_washNO
2025-11-07:13-34-29,2025-11-07:13-34-28,2025-11-07:13-34-20,187.884,147.135,84,667,6,st_actOFF,st_washNO
2025-11-07:13-34-31,2025-11-07:13-34-30,2025-11-07:13-34-22,187.884,149.838,81,677,8,st_actOFF,st_washNO
2025-11-07:13-34-33,2025-11-07:13-34-32,2025-11-07:13-34-23,187.867,149.923,78,663,7,st_actOFF,st_washNO
2025-11-07:13-34-35,2025-11-07:13-34-35,2025-11-07:13-34-27,185.538,151.368,82,666,11,st_actOFF,st_washNO
2025-11-07:13-34-37,2025-11-07:13-34-37,2025-11-07:13-34-29,185.147,145.197,80,683,5,st_actOFF,st_washNO
