timestamp_backend,timestamp_reasoner,timestamp_iot,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
2025-11-20:18-23-31,2025-11-20:18-23-30,2025-11-20:18-23-17,143.718,70.669,149,742,39,st_actOFF,st_washNO
2025-11-20:18-23-33,2025-11-20:18-23-32,2025-11-20:18-23-18,135.439,75.225,140,822,11,st_actOFF,st_washNO
2025-11-20:18-23-35,2025-11-20:18-23-34,2025-11-20:18-23-20,146.336,132.311,145,807,36,st_actOFF,st_washNO
2025-11-20:18-23-37,2025-11-20:18-23-36,2025-11-20:18-23-22,134.997,76.092,97,741,31,st_actOFF,st_washNO
2025-11-20:18-23-40,2025-11-20:18-23-38,2025-11-20:18-23-24,134.997,76.041,149,768,76,st_actOFF,st_washNO
2025-11-20:18-23-42,2025-11-20:18-23-41,2025-11-20:18-23-27,134.963,75.565,136,808,25,st_actOFF,st_washNO
2025-11-20:18-23-44,2025-11-20:18-23-43,2025-11-20:18-23-29,135.456,75.514,134,826,20,st_actOFF,st_washNO
2025-11-20:18-23-46,2025-11-20:18-23-45,2025-11-20:18-23-31,135.405,76.041,137,712,29,st_actOFF,st_washNO
2025-11-20:18-23-48,2025-11-20:18-23-47,2025-11-20:18-23-33,135.439,75.157,108,702,26,st_actOFF,st_washNO
2025-11-20:18-23-50,2025-11-20:18-23-49,2025-11-20:18-23-35,135.405,75.667,136,824,29,st_actOFF,st_washNO
2025-11-20:18-23-52,2025-11-20:18-23-50,2025-11-20:18-23-36,135.354,75.565,146,798,21,st_actOFF,st_washNO
2025-11-20:18-23-54,2025-11-20:18-23-52,2025-11-20:18-23-38,134.98,76.109,109,795,32,st_actOFF,st_washNO
2025-11-20:18-23-56,2025-11-20:18-23-54,2025-11-20:18-23-40,134.963,76.092,100,785,31,st_actOFF,st_washNO
2025-11-20:18-23-58,2025-11-20:18-23-58,2025-11-20:18-23-44,135.405,75.599,108,795,25,st_actOFF,st_washNO
2025-11-20:18-24-00,2025-11-20:18-23-59,2025-11-20:18-23-46,142.256,68.204,126,690,36,st_actOFF,st_washNO
2025-11-20:18-24-02,2025-11-20:18-24-01,2025-11-20:18-23-47,134.98,75.599,125,710,30,st_actOFF,st_washNO
2025-11-20:18-24-04,2025-11-20:18-24-03,2025-11-20:18-23-49,135.422,75.973,142,723,8,st_actOFF,st_washNO
2025-11-20:18-24-06,2025-11-20:18-24-05,2025-11-20:18-23-51,135.779,74.817,153,806,9,st_actOFF,st_washNO
2025-11-20:18-24-08,2025-11-20:18-24-07,2025-11-20:18-23-53,135.422,75.616,149,746,22,st_actOFF,st_washNO
2025-11-20:18-24-10,2025-11-20:18-24-08,2025-11-20:18-23-54,135.354,75.684,157,774,15,st_actOFF,st_washNO
2025-11-20:18-24-12,2025-11-20:18-24-12,2025-11-20:18-23-58,135.779,74.8,144,809,41,st_actOFF,st_washNO
2025-11-20:18-24-14,2025-11-20:18-24-14,2025-11-20:18-24-00,135.32,75.701,133,811,23,st_actOFF,st_washNO
2025-11-20:18-24-16,2025-11-20:18-24-16,2025-11-20:18-24-02,135.32,75.599,166,814,14,st_actOFF,st_washNO
2025-11-20:18-24-18,2025-11-20:18-24-18,2025-11-20:18-24-04,135.779,74.817,95,761,24,st_actOFF,st_washNO
2025-11-20:18-24-20,2025-11-20:18-24-19,2025-11-20:18-24-05,135.32,75.616,116,792,16,st_actOFF,st_washNO
2025-11-20:18-24-22,2025-11-20:18-24-21,2025-11-20:18-24-07,147.016,64.158,112,694,21,st_actOFF,st_washNO
2025-11-20:18-24-24,2025-11-20:18-24-23,2025-11-20:18-24-09,135.32,76.075,82,722,28,st_actOFF,st_washNO
2025-11-20:18-24-26,2025-11-20:18-24-25,2025-11-20:18-24-11,135.286,75.701,107,803,29,st_actOFF,st_washNO
2025-11-20:18-24-28,2025-11-20:18-24-27,2025-11-20:18-24-12,135.745,74.8,152,801,93,st_actOFF,st_washNO
2025-11-20:18-24-30,2025-11-20:18-24-30,2025-11-20:18-24-16,135.337,75.616,152,825,25,st_actOFF,st_washNO
2025-11-20:18-24-32,2025-11-20:18-24-32,2025-11-20:18-24-18,135.337,76.041,138,739,30,st_actOFF,st_washNO
2025-11-20:18-24-34,2025-11-20:18-24-34,2025-11-20:18-24-20,70.414,77.469,136,828,21,st_actOFF,st_washNO
2025-11-20:18-24-36,2025-11-20:18-24-36,2025-11-20:18-24-22,72.301,77.384,127,825,31,st_actOFF,st_washNO
2025-11-20:18-24-38,2025-11-20:18-24-37,2025-11-20:18-24-23,5.61,56.491,139,805,37,st_actOFF,st_washNO
2025-11-20:18-24-41,2025-11-20:18-24-39,2025-11-20:18-24-25,4.318,0.204,140,807,31,st_actON,st_washYES
2025-11-20:18-24-43,2025-11-20:18-24-41,2025-11-20:18-24-27,4.641,400,143,743,27,st_actOFF,st_washNO
2025-11-20:18-24-45,2025-11-20:18-24-43,2025-11-20:18-24-29,4.641,400,84,772,70,st_actOFF,st_washNO
2025-11-20:18-24-47,2025-11-20:18-24-47,2025-11-20:18-24-33,4.641,4.964,146,923,22,st_actON,st_washYES
2025-11-20:18-24-49,2025-11-20:18-24-48,2025-11-20:18-24-34,5.304,400,152,777,12,st_actOFF,st_washNO
2025-11-20:18-24-51,2025-11-20:18-24-50,2025-11-20:18-24-36,58.344,45.373,147,831,6,st_actOFF,st_washNO
2025-11-20:18-24-53,2025-11-20:18-24-52,2025-11-20:18-24-37,57.528,36.363,120,774,22,st_actOFF,st_washNO
2025-11-20:18-24-55,2025-11-20:18-24-54,2025-11-20:18-24-39,60.996,44.557,147,811,27,st_actOFF,st_washNO
2025-11-20:18-24-57,2025-11-20:18-24-56,2025-11-20:18-24-41,61.115,39.797,135,809,8,st_actOFF,st_washNO
2025-11-20:18-24-59,2025-11-20:18-24-58,2025-11-20:18-24-43,37.434,37.961,144,792,29,st_actOFF,st_washNO
2025-11-20:18-25-01,2025-11-20:18-25-00,2025-11-20:18-24-45,50.15,27.404,140,807,29,st_actOFF,st_washNO
2025-11-20:18-25-03,2025-11-20:18-25-01,2025-11-20:18-24-47,11.968,11.815,124,698,24,st_actON,st_washYES
2025-11-20:18-25-05,2025-11-20:18-25-05,2025-11-20:18-24-50,10.234,27.965,139,778,24,st_actOFF,st_washNO
2025-11-20:18-25-07,2025-11-20:18-25-07,2025-11-20:18-24-52,59.194,27.404,146,762,21,st_actOFF,st_washNO
2025-11-20:18-25-09,2025-11-20:18-25-08,2025-11-20:18-24-54,31.943,30.192,153,744,28,st_actOFF,st_washNO
2025-11-20:18-25-11,2025-11-20:18-25-10,2025-11-20:18-24-55,56.338,15.81,144,732,26,st_actOFF,st_washNO
2025-11-20:18-25-13,2025-11-20:18-25-12,2025-11-20:18-24-57,34.901,16.116,127,798,21,st_actOFF,st_washNO
2025-11-20:18-25-15,2025-11-20:18-25-14,2025-11-20:18-24-59,45.356,17.731,137,805,30,st_actOFF,st_washNO
2025-11-20:18-25-17,2025-11-20:18-25-16,2025-11-20:18-25-01,35.428,17.085,128,852,26,st_actOFF,st_washNO
2025-11-20:18-25-19,2025-11-20:18-25-18,2025-11-20:18-25-03,30.396,22.78,151,812,11,st_actOFF,st_washNO
2025-11-20:18-25-21,2025-11-20:18-25-19,2025-11-20:18-25-05,35.768,30.447,148,919,21,st_actOFF,st_washNO
2025-11-20:18-25-23,2025-11-20:18-25-23,2025-11-20:18-25-08,38.131,38.641,153,731,20,st_actOFF,st_washNO
2025-11-20:18-25-25,2025-11-20:18-25-25,2025-11-20:18-25-10,59.126,39.559,185,736,24,st_actOFF,st_washNO
2025-11-20:18-25-27,2025-11-20:18-25-27,2025-11-20:18-25-12,59.432,40.698,115,692,18,st_actOFF,st_washNO
2025-11-20:18-25-29,2025-11-20:18-25-29,2025-11-20:18-25-14,36.312,34.85,139,798,27,st_actOFF,st_washNO
2025-11-20:18-25-31,2025-11-20:18-25-30,2025-11-20:18-25-16,36.295,10.931,118,722,27,st_actOFF,st_washNO
2025-11-20:18-25-33,2025-11-20:18-25-32,2025-11-20:18-25-17,23.324,90.134,121,836,26,st_actOFF,st_washNO
2025-11-20:18-25-35,2025-11-20:18-25-34,2025-11-20:18-25-19,37.689,17.102,151,895,11,st_actOFF,st_washNO
2025-11-20:18-25-37,2025-11-20:18-25-36,2025-11-20:18-25-21,24.463,7.225,126,694,26,st_actOFF,st_washNO
2025-11-20:18-25-40,2025-11-20:18-25-39,2025-11-20:18-25-25,43.69,5.933,118,799,33,st_actOFF,st_washNO
2025-11-20:18-25-42,2025-11-20:18-25-41,2025-11-20:18-25-26,134.895,47.957,140,703,24,st_actOFF,st_washNO
2025-11-20:18-25-44,2025-11-20:18-25-43,2025-11-20:18-25-28,56.525,57.29,127,719,20,st_actOFF,st_washNO
2025-11-20:18-25-46,2025-11-20:18-25-45,2025-11-20:18-25-30,57.783,57.154,180,816,22,st_actOFF,st_washNO
2025-11-20:18-25-48,2025-11-20:18-25-47,2025-11-20:18-25-32,6.579,4.318,120,696,24,st_actON,st_washYES
2025-11-20:18-25-50,2025-11-20:18-25-48,2025-11-20:18-25-34,4.964,400,141,751,32,st_actOFF,st_washNO
2025-11-20:18-25-52,2025-11-20:18-25-50,2025-11-20:18-25-35,4.335,400,136,852,23,st_actOFF,st_washNO
2025-11-20:18-25-54,2025-11-20:18-25-52,2025-11-20:18-25-38,55.59,50.694,127,706,24,st_actOFF,st_washNO
2025-11-20:18-25-56,2025-11-20:18-25-56,2025-11-20:18-25-41,53.873,53.193,131,746,12,st_actOFF,st_washNO
2025-11-20:18-25-58,2025-11-20:18-25-58,2025-11-20:18-25-43,56.661,40.239,144,795,21,st_actOFF,st_washNO
2025-11-20:18-26-00,2025-11-20:18-25-59,2025-11-20:18-25-45,63.427,11.288,134,907,19,st_actOFF,st_washNO
2025-11-20:18-26-02,2025-11-20:18-26-01,2025-11-20:18-25-47,37.893,12.682,142,719,24,st_actOFF,st_washNO
2025-11-20:18-26-04,2025-11-20:18-26-03,2025-11-20:18-25-48,11.968,10.608,148,742,27,st_actON,st_washYES
2025-11-20:18-26-06,2025-11-20:18-26-05,2025-11-20:18-25-50,29.886,19.635,141,816,20,st_actOFF,st_washNO
2025-11-20:18-26-08,2025-11-20:18-26-07,2025-11-20:18-25-52,9.877,19.635,136,824,19,st_actON,st_washYES
2025-11-20:18-26-10,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,9,st_actOFF,st_washNO
2025-11-20:18-26-12,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,16,st_actOFF,st_washNO
2025-11-20:18-26-14,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,22,st_actOFF,st_washNO
2025-11-20:18-26-16,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,23,st_actOFF,st_washNO
2025-11-20:18-26-18,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,28,st_actOFF,st_washNO
2025-11-20:18-26-20,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,20,st_actOFF,st_washNO
2025-11-20:18-26-22,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,27,st_actOFF,st_washNO
2025-11-20:18-26-24,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,22,st_actOFF,st_washNO
2025-11-20:18-26-26,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,23,st_actOFF,st_washNO
2025-11-20:18-26-28,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,28,st_actOFF,st_washNO
2025-11-20:18-26-30,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,26,st_actOFF,st_washNO
2025-11-20:18-26-32,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,19,st_actOFF,st_washNO
2025-11-20:18-26-34,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,12,st_actOFF,st_washNO
2025-11-20:18-26-36,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,24,st_actOFF,st_washNO
2025-11-20:18-26-38,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,21,st_actOFF,st_washNO
2025-11-20:18-26-40,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,13,st_actOFF,st_washNO
2025-11-20:18-26-42,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,19,st_actOFF,st_washNO
2025-11-20:18-26-45,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,24,st_actOFF,st_washNO
2025-11-20:18-26-47,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,22,st_actOFF,st_washNO
2025-11-20:18-26-49,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,24,st_actOFF,st_washNO
2025-11-20:18-26-51,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,21,st_actOFF,st_washNO
2025-11-20:18-26-53,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,24,st_actOFF,st_washNO
2025-11-20:18-26-55,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,19,st_actOFF,st_washNO
2025-11-20:18-26-57,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,30,st_actOFF,st_washNO
2025-11-20:18-26-59,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,26,st_actOFF,st_washNO
2025-11-20:18-27-01,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,17,st_actOFF,st_washNO
2025-11-20:18-27-03,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,15,st_actOFF,st_washNO
2025-11-20:18-27-05,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,15,st_actOFF,st_washNO
2025-11-20:18-27-07,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,18,st_actOFF,st_washNO
2025-11-20:18-27-09,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,24,st_actOFF,st_washNO
2025-11-20:18-27-11,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,16,st_actOFF,st_washNO
2025-11-20:18-27-13,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,19,st_actOFF,st_washNO
2025-11-20:18-27-15,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,17,st_actOFF,st_washNO
2025-11-20:18-27-17,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,29,st_actOFF,st_washNO
2025-11-20:18-27-19,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,11,st_actOFF,st_washNO
2025-11-20:18-27-21,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,8,st_actOFF,st_washNO
2025-11-20:18-27-23,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,17,st_actOFF,st_washNO
2025-11-20:18-27-25,2025-11-20:18-26-09,2025-11-20:18-25-54,50.15,22.168,144,719,26,st_actOFF,st_washNO
2025-11-20:18-27-27,2025-11-20:18-27-26,2025-11-20:18-27-12,64.702,62.203,154,975,7,st_actOFF,st_washNO
2025-11-20:18-27-29,2025-11-20:18-27-28,2025-11-20:18-27-14,135.082,132.447,143,906,25,st_actOFF,st_washNO
2025-11-20:18-27-31,2025-11-20:18-27-30,2025-11-20:18-27-16,134.266,78.438,140,806,6,st_actOFF,st_washNO
2025-11-20:18-27-33,2025-11-20:18-27-32,2025-11-20:18-27-17,134.708,76.041,120,788,24,st_actOFF,st_washNO
2025-11-20:18-27-35,2025-11-20:18-27-34,2025-11-20:18-27-19,155.363,56.457,133,710,9,st_actOFF,st_washNO
2025-11-20:18-27-37,2025-11-20:18-27-36,2025-11-20:18-27-21,3.944,5.933,122,846,122,st_actON,st_washYES
2025-11-20:18-27-39,2025-11-20:18-27-37,2025-11-20:18-27-23,3.944,5.933,184,1201,15,st_actON,st_washYES
2025-11-20:18-27-41,2025-11-20:18-27-40,2025-11-20:18-27-25,400,4.318,136,826,54,st_actOFF,st_washNO
2025-11-20:18-27-43,2025-11-20:18-27-43,2025-11-20:18-27-29,3.689,4.318,132,815,20,st_actON,st_washYES
2025-11-20:18-27-46,2025-11-20:18-27-45,2025-11-20:18-27-31,3.995,4.641,137,751,23,st_actON,st_washYES
2025-11-20:18-27-48,2025-11-20:18-27-47,2025-11-20:18-27-32,9.877,6.256,141,853,12,st_actON,st_washYES
2025-11-20:18-27-50,2025-11-20:18-27-49,2025-11-20:18-27-34,6.562,400,126,726,27,st_actOFF,st_washNO
2025-11-20:18-27-52,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,17,st_actOFF,st_washNO
2025-11-20:18-27-54,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,43,st_actOFF,st_washNO
2025-11-20:18-27-56,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,13,st_actOFF,st_washNO
2025-11-20:18-27-58,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,18,st_actOFF,st_washNO
2025-11-20:18-28-00,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,18,st_actOFF,st_washNO
2025-11-20:18-28-02,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,6,st_actOFF,st_washNO
2025-11-20:18-28-04,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,11,st_actOFF,st_washNO
2025-11-20:18-28-06,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,20,st_actOFF,st_washNO
2025-11-20:18-28-08,2025-11-20:18-27-51,2025-11-20:18-27-36,59.466,65.586,147,870,11,st_actOFF,st_washNO
2025-11-20:18-28-10,2025-11-20:18-28-09,2025-11-20:18-27-55,59.126,65.824,134,845,20,st_actOFF,st_washNO
2025-11-20:18-28-12,2025-11-20:18-28-11,2025-11-20:18-27-56,58.905,56.729,148,742,22,st_actOFF,st_washNO
2025-11-20:18-28-14,2025-11-20:18-28-12,2025-11-20:18-27-58,30.158,97.597,144,815,17,st_actOFF,st_washNO
2025-11-20:18-28-16,2025-11-20:18-28-14,2025-11-20:18-28-00,7.548,8.84,139,817,20,st_actON,st_washYES
2025-11-20:18-28-18,2025-11-20:18-28-18,2025-11-20:18-28-04,6.902,5.61,146,838,25,st_actON,st_washYES
2025-11-20:18-28-20,2025-11-20:18-28-20,2025-11-20:18-28-06,6.511,8.823,119,821,14,st_actON,st_washYES
2025-11-20:18-28-22,2025-11-20:18-28-22,2025-11-20:18-28-07,6.511,4.964,145,718,18,st_actON,st_washYES
2025-11-20:18-28-24,2025-11-20:18-28-23,2025-11-20:18-28-09,7.48,6.256,128,880,19,st_actON,st_washYES
2025-11-20:18-28-26,2025-11-20:18-28-25,2025-11-20:18-28-11,6.834,5.933,139,925,10,st_actON,st_washYES
2025-11-20:18-28-28,2025-11-20:18-28-27,2025-11-20:18-28-13,66.011,112.897,129,816,39,st_actOFF,st_washNO
2025-11-20:18-28-30,2025-11-20:18-28-29,2025-11-20:18-28-15,136.901,86.547,144,734,23,st_actOFF,st_washNO
2025-11-20:18-28-32,2025-11-20:18-28-31,2025-11-20:18-28-17,135.201,56.882,157,801,20,st_actOFF,st_washNO
2025-11-20:18-28-34,2025-11-20:18-28-33,2025-11-20:18-28-19,135.133,151.028,142,787,25,st_actOFF,st_washNO
2025-11-20:18-28-36,2025-11-20:18-28-35,2025-11-20:18-28-20,73.865,104.618,132,777,21,st_actOFF,st_washNO
2025-11-20:18-28-38,2025-11-20:18-28-38,2025-11-20:18-28-24,135.201,151.079,140,749,17,st_actOFF,st_washNO
2025-11-20:18-28-40,2025-11-20:18-28-40,2025-11-20:18-28-26,136.017,141.032,107,741,25,st_actOFF,st_washNO
2025-11-20:18-28-42,2025-11-20:18-28-42,2025-11-20:18-28-28,135.558,50.048,143,775,23,st_actOFF,st_washNO
2025-11-20:18-28-44,2025-11-20:18-28-44,2025-11-20:18-28-29,135.541,49.708,108,811,18,st_actOFF,st_washNO
2025-11-20:18-28-46,2025-11-20:18-28-45,2025-11-20:18-28-31,135.575,44.965,141,718,21,st_actOFF,st_washNO
2025-11-20:18-28-48,2025-11-20:18-28-47,2025-11-20:18-28-33,136.425,44.557,130,806,21,st_actOFF,st_washNO
2025-11-20:18-28-50,2025-11-20:18-28-49,2025-11-20:18-28-35,136.476,44.948,145,730,20,st_actOFF,st_washNO
2025-11-20:18-28-52,2025-11-20:18-28-51,2025-11-20:18-28-37,136.017,49.708,162,778,26,st_actOFF,st_washNO
2025-11-20:18-28-55,2025-11-20:18-28-54,2025-11-20:18-28-40,135.218,50.048,157,787,27,st_actOFF,st_washNO
2025-11-20:18-28-57,2025-11-20:18-28-56,2025-11-20:18-28-42,135.558,44.948,124,838,22,st_actOFF,st_washNO
2025-11-20:18-28-59,2025-11-20:18-28-58,2025-11-20:18-28-44,135.116,49.674,136,729,44,st_actOFF,st_washNO
2025-11-20:18-29-01,2025-11-20:18-29-00,2025-11-20:18-28-46,135.558,49.691,106,720,23,st_actOFF,st_washNO
2025-11-20:18-29-03,2025-11-20:18-29-02,2025-11-20:18-28-48,136.442,44.523,148,737,22,st_actOFF,st_washNO
2025-11-20:18-29-05,2025-11-20:18-29-03,2025-11-20:18-28-49,156.009,139.468,95,669,22,st_actOFF,st_washNO
2025-11-20:18-29-07,2025-11-20:18-29-05,2025-11-20:18-28-51,135.575,46.342,92,778,19,st_actOFF,st_washNO
2025-11-20:18-29-09,2025-11-20:18-29-07,2025-11-20:18-28-53,135.558,49.674,111,815,15,st_actOFF,st_washNO
2025-11-20:18-29-11,2025-11-20:18-29-11,2025-11-20:18-28-56,136.017,49.674,93,750,27,st_actOFF,st_washNO
2025-11-20:18-29-13,2025-11-20:18-29-12,2025-11-20:18-28-58,135.575,56.185,135,730,20,st_actOFF,st_washNO
2025-11-20:18-29-15,2025-11-20:18-29-14,2025-11-20:18-29-00,142.664,140.76,136,782,17,st_actOFF,st_washNO
2025-11-20:18-29-17,2025-11-20:18-29-16,2025-11-20:18-29-02,144.381,139.893,114,711,24,st_actOFF,st_washNO
2025-11-20:18-29-19,2025-11-20:18-29-18,2025-11-20:18-29-04,143.769,140.777,145,753,18,st_actOFF,st_washNO
2025-11-20:18-29-21,2025-11-20:18-29-20,2025-11-20:18-29-05,135.592,44.948,129,721,24,st_actOFF,st_washNO
2025-11-20:18-29-23,2025-11-20:18-29-21,2025-11-20:18-29-07,135.133,50.031,112,741,21,st_actOFF,st_washNO
2025-11-20:18-29-25,2025-11-20:18-29-23,2025-11-20:18-29-09,135.609,48.739,130,909,6,st_actOFF,st_washNO
2025-11-20:18-29-27,2025-11-20:18-29-25,2025-11-20:18-29-11,135.575,50.031,113,689,36,st_actOFF,st_washNO
2025-11-20:18-29-29,2025-11-20:18-29-29,2025-11-20:18-29-14,136.442,140.777,152,935,20,st_actOFF,st_washNO
2025-11-20:18-29-31,2025-11-20:18-29-31,2025-11-20:18-29-16,136.085,50.405,136,743,18,st_actOFF,st_washNO
2025-11-20:18-29-33,2025-11-20:18-29-32,2025-11-20:18-29-18,155.227,141.253,137,721,25,st_actOFF,st_washNO
2025-11-20:18-29-35,2025-11-20:18-29-34,2025-11-20:18-29-20,135.133,49.691,119,704,14,st_actOFF,st_washNO
2025-11-20:18-29-37,2025-11-20:18-29-36,2025-11-20:18-29-22,135.133,50.048,72,641,12,st_actOFF,st_washNO
2025-11-20:18-29-39,2025-11-20:18-29-38,2025-11-20:18-29-23,134.249,47.158,76,805,8,st_actOFF,st_washNO
2025-11-20:18-29-41,2025-11-20:18-29-39,2025-11-20:18-29-25,136.442,67.303,145,802,59,st_actOFF,st_washNO
