timestamp_backend,timestamp_reasoner,timestamp_iot,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
2025-11-09:13-12-31,2025-11-09:13-12-30,2025-11-09:13-12-21,4.964,186.83,149,714,55,st_actOFF,st_washNO
2025-11-09:13-12-33,2025-11-09:13-12-33,2025-11-09:13-12-24,4.964,187.306,94,652,9,st_actOFF,st_washNO
2025-11-09:13-12-35,2025-11-09:13-12-35,2025-11-09:13-12-26,4.981,187.085,102,669,8,st_actOFF,st_washNO
2025-11-09:13-12-37,2025-11-09:13-12-36,2025-11-09:13-12-28,4.964,186.779,87,661,12,st_actOFF,st_washNO
2025-11-09:13-12-39,2025-11-09:13-12-38,2025-11-09:13-12-29,4.964,186.847,88,657,11,st_actOFF,st_washNO
2025-11-09:13-12-41,2025-11-09:13-12-40,2025-11-09:13-12-31,4.964,186.813,87,653,45,st_actOFF,st_washNO
2025-11-09:13-12-43,2025-11-09:13-12-43,2025-11-09:13-12-35,4.964,187.238,92,658,12,st_actOFF,st_washNO
2025-11-09:13-12-45,2025-11-09:13-12-45,2025-11-09:13-12-36,4.964,186.932,86,651,9,st_actOFF,st_washNO
2025-11-09:13-12-47,2025-11-09:13-12-46,2025-11-09:13-12-38,4.964,187.748,90,667,10,st_actOFF,st_washNO
2025-11-09:13-12-49,2025-11-09:13-12-48,2025-11-09:13-12-40,4.896,186.83,91,657,11,st_actOFF,st_washNO
2025-11-09:13-12-52,2025-11-09:13-12-50,2025-11-09:13-12-41,4.964,194.225,88,656,64,st_actOFF,st_washNO
2025-11-09:13-12-54,2025-11-09:13-12-53,2025-11-09:13-12-45,4.964,7.191,90,652,15,st_actON,st_washYES
2025-11-09:13-12-56,2025-11-09:13-12-55,2025-11-09:13-12-46,4.964,4.947,108,672,10,st_actON,st_washYES
2025-11-09:13-12-58,2025-11-09:13-12-57,2025-11-09:13-12-48,4.964,4.964,98,659,12,st_actON,st_washYES
2025-11-09:13-13-00,2025-11-09:13-12-58,2025-11-09:13-12-50,4.964,4.947,102,655,19,st_actON,st_washYES
2025-11-09:13-13-02,2025-11-09:13-13-02,2025-11-09:13-12-53,4.964,2.703,90,650,16,st_actON,st_washYES
2025-11-09:13-13-04,2025-11-09:13-13-03,2025-11-09:13-12-55,4.964,2.686,88,648,13,st_actON,st_washYES
2025-11-09:13-13-06,2025-11-09:13-13-05,2025-11-09:13-12-56,4.964,2.703,93,650,7,st_actON,st_washYES
2025-11-09:13-13-08,2025-11-09:13-13-07,2025-11-09:13-12-58,4.964,0.272,838,650,10,st_actON,st_washYES
2025-11-09:13-13-10,2025-11-09:13-13-10,2025-11-09:13-13-00,4.981,5.27,540,1394,10,st_actON,st_washYES
2025-11-09:13-13-12,2025-11-09:13-13-11,2025-11-09:13-13-03,4.964,3.026,99,653,11,st_actON,st_washYES
2025-11-09:13-13-14,2025-11-09:13-13-13,2025-11-09:13-13-04,4.964,3.009,100,660,9,st_actON,st_washYES
2025-11-09:13-13-16,2025-11-09:13-13-15,2025-11-09:13-13-06,4.964,3.009,100,653,16,st_actON,st_washYES
2025-11-09:13-13-18,2025-11-09:13-13-16,2025-11-09:13-13-08,4.964,29.852,97,658,42,st_actOFF,st_washNO
2025-11-09:13-13-20,2025-11-09:13-13-20,2025-11-09:13-13-11,4.964,50.099,105,648,13,st_actOFF,st_washNO
2025-11-09:13-13-22,2025-11-09:13-13-21,2025-11-09:13-13-13,4.964,26.044,91,651,11,st_actOFF,st_washNO
2025-11-09:13-13-24,2025-11-09:13-13-23,2025-11-09:13-13-14,4.964,29.325,110,664,11,st_actOFF,st_washNO
2025-11-09:13-13-26,2025-11-09:13-13-25,2025-11-09:13-13-16,4.964,4.624,91,648,11,st_actON,st_washYES
2025-11-09:13-13-28,2025-11-09:13-13-26,2025-11-09:13-13-18,4.012,4.301,88,644,17,st_actON,st_washYES
2025-11-09:13-13-30,2025-11-09:13-13-30,2025-11-09:13-13-21,3.995,4.947,97,658,6,st_actON,st_washYES
2025-11-09:13-13-32,2025-11-09:13-13-31,2025-11-09:13-13-23,3.995,5.27,87,659,9,st_actON,st_washYES
2025-11-09:13-13-34,2025-11-09:13-13-33,2025-11-09:13-13-24,4.964,12.648,96,656,11,st_actON,st_washYES
2025-11-09:13-13-36,2025-11-09:13-13-35,2025-11-09:13-13-26,4.012,4.947,88,644,10,st_actON,st_washYES
2025-11-09:13-13-38,2025-11-09:13-13-36,2025-11-09:13-13-28,4.964,4.964,91,666,24,st_actON,st_washYES
2025-11-09:13-13-40,2025-11-09:13-13-40,2025-11-09:13-13-31,4.012,3.995,95,646,21,st_actON,st_washYES
2025-11-09:13-13-42,2025-11-09:13-13-41,2025-11-09:13-13-33,4.012,5.287,92,649,11,st_actON,st_washYES
2025-11-09:13-13-44,2025-11-09:13-13-43,2025-11-09:13-13-35,4.964,186.813,96,663,8,st_actOFF,st_washNO
2025-11-09:13-13-46,2025-11-09:13-13-45,2025-11-09:13-13-36,3.995,186.83,89,677,10,st_actOFF,st_washNO
2025-11-09:13-13-48,2025-11-09:13-13-47,2025-11-09:13-13-38,4.964,186.83,98,675,16,st_actOFF,st_washNO
2025-11-09:13-13-50,2025-11-09:13-13-49,2036-02-07:13-28-16,3.927,186.813,95,660,15,st_actOFF,st_washNO
2025-11-09:13-13-52,2025-11-09:13-13-51,2036-02-07:13-28-17,4.964,186.847,88,656,10,st_actOFF,st_washNO
2025-11-09:13-13-54,2025-11-09:13-13-53,2036-02-07:13-28-19,3.995,187.255,87,649,9,st_actOFF,st_washNO
2025-11-09:13-13-56,2025-11-09:13-13-56,2036-02-07:13-28-22,4.964,190.043,100,670,13,st_actOFF,st_washNO
2025-11-09:13-13-58,2025-11-09:13-13-58,2036-02-07:13-28-24,4.964,187.629,84,646,11,st_actOFF,st_washNO
2025-11-09:13-14-00,2025-11-09:13-13-59,2036-02-07:13-28-26,4.097,195.058,100,664,9,st_actOFF,st_washNO
2025-11-09:13-14-02,2025-11-09:13-14-01,2036-02-07:13-28-27,4.964,187.612,78,649,8,st_actOFF,st_washNO
2025-11-09:13-14-04,2025-11-09:13-14-03,2036-02-07:13-28-29,4.964,187.272,88,659,9,st_actOFF,st_washNO
2025-11-09:13-14-06,2025-11-09:13-14-06,2036-02-07:13-28-32,4.964,187.221,84,655,14,st_actOFF,st_washNO
2025-11-09:13-14-08,2025-11-09:13-14-08,2036-02-07:13-28-34,4.964,187.238,88,653,11,st_actOFF,st_washNO
2025-11-09:13-14-10,2025-11-09:13-14-09,2036-02-07:13-28-36,4.964,186.762,89,666,8,st_actOFF,st_washNO
2025-11-09:13-14-12,2025-11-09:13-14-11,2036-02-07:13-28-37,4.964,199.359,108,679,8,st_actOFF,st_washNO
2025-11-09:13-14-14,2025-11-09:13-14-13,2036-02-07:13-28-39,4.964,186.847,88,668,7,st_actOFF,st_washNO
2025-11-09:13-14-16,2025-11-09:13-14-16,2036-02-07:13-28-42,4.012,187.221,87,661,8,st_actOFF,st_washNO
2025-11-09:13-14-18,2025-11-09:13-14-18,2036-02-07:13-28-44,4.964,188.411,91,660,8,st_actOFF,st_washNO
2025-11-09:13-14-21,2025-11-09:13-14-20,2036-02-07:13-28-46,4.964,186.813,100,679,10,st_actOFF,st_washNO
2025-11-09:13-14-23,2025-11-09:13-14-21,2036-02-07:13-28-48,3.995,186.813,102,680,11,st_actOFF,st_washNO
2025-11-09:13-14-25,2025-11-09:13-14-23,2036-02-07:13-28-49,4.964,197.659,87,660,8,st_actOFF,st_washNO
2025-11-09:13-14-27,2025-11-09:13-14-26,2036-02-07:13-28-53,4.964,186.813,91,650,9,st_actOFF,st_washNO
2025-11-09:13-14-29,2025-11-09:13-14-28,2036-02-07:13-28-54,4.012,186.847,89,659,9,st_actOFF,st_washNO
2025-11-09:13-14-31,2025-11-09:13-14-30,2036-02-07:13-28-56,4.981,187.255,88,661,8,st_actOFF,st_washNO
2025-11-09:13-14-33,2025-11-09:13-14-31,2036-02-07:13-28-58,4.981,187.238,83,650,8,st_actOFF,st_washNO
2025-11-09:13-14-35,2025-11-09:13-14-33,2036-02-07:13-28-59,4.964,186.847,95,660,9,st_actOFF,st_washNO
2025-11-09:13-14-37,2025-11-09:13-14-37,2036-02-07:13-29-03,4.981,187.255,94,651,9,st_actOFF,st_washNO
2025-11-09:13-14-39,2025-11-09:13-14-38,2036-02-07:13-29-04,3.995,187.357,86,704,9,st_actOFF,st_washNO
2025-11-09:13-14-41,2025-11-09:13-14-40,2036-02-07:13-29-06,3.995,187.289,86,665,9,st_actOFF,st_washNO
2025-11-09:13-14-43,2025-11-09:13-14-42,2036-02-07:13-29-08,4.964,187.238,86,649,6,st_actOFF,st_washNO
2025-11-09:13-14-45,2025-11-09:13-14-43,2036-02-07:13-29-09,3.995,187.238,89,656,12,st_actOFF,st_washNO
2025-11-09:13-14-47,2025-11-09:13-14-47,2036-02-07:13-29-13,4.964,187.289,85,659,6,st_actOFF,st_washNO
2025-11-09:13-14-49,2025-11-09:13-14-48,2036-02-07:13-29-15,4.964,187.255,101,649,12,st_actOFF,st_washNO
2025-11-09:13-14-51,2025-11-09:13-14-48,2036-02-07:13-29-15,4.964,187.255,101,664,7,st_actOFF,st_washNO
2025-11-09:13-14-53,2025-11-09:13-14-52,2036-02-07:13-29-18,3.927,186.813,78,643,9,st_actOFF,st_washNO
2025-11-09:13-14-55,2025-11-09:13-14-52,2036-02-07:13-29-18,3.927,186.813,78,643,7,st_actOFF,st_washNO
2025-11-09:13-14-57,2025-11-09:13-14-56,2036-02-07:13-29-22,4.879,187.255,93,665,9,st_actOFF,st_washNO
2025-11-09:13-14-59,2025-11-09:13-14-56,2036-02-07:13-29-22,4.879,187.255,93,665,11,st_actOFF,st_washNO
2025-11-09:13-15-01,2025-11-09:13-15-00,2036-02-07:13-29-26,4.896,187.187,96,665,7,st_actOFF,st_washNO
2025-11-09:13-15-03,2025-11-09:13-15-00,2036-02-07:13-29-26,4.896,187.187,96,665,13,st_actOFF,st_washNO
2025-11-09:13-15-05,2025-11-09:13-15-03,2036-02-07:13-29-29,4.896,186.847,95,660,10,st_actOFF,st_washNO
2025-11-09:13-15-07,2025-11-09:13-15-03,2036-02-07:13-29-29,4.896,186.847,95,660,62,st_actOFF,st_washNO
2025-11-09:13-15-09,2025-11-09:13-15-07,2036-02-07:13-29-33,4.896,186.813,84,662,8,st_actOFF,st_washNO
2025-11-09:13-15-11,2025-11-09:13-15-11,2036-02-07:13-29-37,3.927,186.796,77,662,8,st_actOFF,st_washNO
2025-11-09:13-15-13,2025-11-09:13-15-11,2036-02-07:13-29-37,3.927,186.796,77,645,6,st_actOFF,st_washNO
2025-11-09:13-15-15,2025-11-09:13-15-14,2036-02-07:13-29-41,4.896,186.813,70,647,6,st_actOFF,st_washNO
2025-11-09:13-15-17,2025-11-09:13-15-14,2036-02-07:13-29-41,4.896,186.813,70,647,8,st_actOFF,st_washNO
2025-11-09:13-15-19,2025-11-09:13-15-18,2036-02-07:13-29-44,4.896,187.255,107,713,75,st_actOFF,st_washNO
2025-11-09:13-15-21,2025-11-09:13-15-18,2036-02-07:13-29-44,4.896,187.255,107,713,9,st_actOFF,st_washNO
2025-11-09:13-15-23,2025-11-09:13-15-22,2036-02-07:13-29-48,4.896,186.762,125,729,9,st_actOFF,st_washNO
2025-11-09:13-15-25,2025-11-09:13-15-22,2036-02-07:13-29-48,4.896,186.762,125,729,10,st_actOFF,st_washNO
2025-11-09:13-15-27,2025-11-09:13-15-26,2036-02-07:13-29-52,3.927,187.272,95,680,13,st_actOFF,st_washNO
2025-11-09:13-15-29,2025-11-09:13-15-26,2036-02-07:13-29-52,3.927,187.272,95,680,7,st_actOFF,st_washNO
2025-11-09:13-15-31,2025-11-09:13-15-30,2036-02-07:13-29-56,4.896,186.762,83,677,7,st_actOFF,st_washNO
2025-11-09:13-15-33,2025-11-09:13-15-30,2036-02-07:13-29-56,4.896,186.762,83,677,11,st_actOFF,st_washNO
2025-11-09:13-15-35,2025-11-09:13-15-34,2036-02-07:13-30-00,4.896,186.762,614,1332,7,st_actOFF,st_washNO
2025-11-09:13-15-37,2025-11-09:13-15-34,2036-02-07:13-30-00,4.896,186.762,614,1332,7,st_actOFF,st_washNO
2025-11-09:13-15-39,2025-11-09:13-15-38,2036-02-07:13-30-04,4.896,186.762,484,1078,12,st_actOFF,st_washNO
2025-11-09:13-15-41,2025-11-09:13-15-38,2036-02-07:13-30-04,4.896,186.762,484,1078,21,st_actOFF,st_washNO
2025-11-09:13-15-43,2025-11-09:13-15-38,2036-02-07:13-30-04,4.896,186.762,484,1078,136,st_actOFF,st_washNO
2025-11-09:13-15-45,2025-11-09:13-15-44,2036-02-07:13-30-08,3.927,186.83,2214,2810,7,st_actOFF,st_washNO
2025-11-09:13-15-47,2025-11-09:13-15-44,2036-02-07:13-30-08,3.927,186.83,2214,2810,12,st_actOFF,st_washNO
2025-11-09:13-15-50,2025-11-09:13-15-48,2036-02-07:13-30-14,4.896,186.83,70,670,7,st_actOFF,st_washNO
2025-11-09:13-15-52,2025-11-09:13-15-52,2036-02-07:13-30-18,3.927,187.221,69,670,6,st_actOFF,st_washNO
2025-11-09:13-15-54,2025-11-09:13-15-52,2036-02-07:13-30-18,3.927,187.221,69,637,14,st_actOFF,st_washNO
2025-11-09:13-15-56,2025-11-09:13-15-55,2036-02-07:13-30-21,3.927,186.83,68,637,6,st_actOFF,st_washNO
2025-11-09:13-15-58,2025-11-09:13-15-55,2036-02-07:13-30-21,3.927,186.83,68,643,7,st_actOFF,st_washNO
2025-11-09:13-16-00,2025-11-09:13-15-59,2036-02-07:13-30-25,4.896,187.272,92,672,12,st_actOFF,st_washNO
2025-11-09:13-16-02,2025-11-09:13-15-59,2036-02-07:13-30-25,4.896,187.272,92,672,9,st_actOFF,st_washNO
2025-11-09:13-16-04,2025-11-09:13-16-03,2036-02-07:13-30-29,3.927,187.272,828,672,9,st_actOFF,st_washNO
2025-11-09:13-16-06,2025-11-09:13-16-03,2036-02-07:13-30-29,3.927,187.272,828,1417,13,st_actOFF,st_washNO
2025-11-09:13-16-08,2025-11-09:13-16-07,2036-02-07:13-30-33,4.896,187.255,85,1417,15,st_actOFF,st_washNO
2025-11-09:13-16-10,2025-11-09:13-16-07,2036-02-07:13-30-33,4.896,187.255,85,657,5,st_actOFF,st_washNO
2025-11-09:13-16-12,2025-11-09:13-16-07,2036-02-07:13-30-33,4.896,186.813,85,657,639,st_actOFF,st_washNO
2025-11-09:13-16-15,2025-11-09:13-16-12,2036-02-07:13-30-37,4.896,186.779,1472,2059,510,st_actOFF,st_washNO
2025-11-09:13-16-17,2025-11-09:13-16-17,2025-11-09:13-16-08,4.964,186.83,68,1457,8,st_actOFF,st_washNO
2025-11-09:13-16-19,2025-11-09:13-16-18,2025-11-09:13-16-10,3.995,186.49,71,640,8,st_actOFF,st_washNO
2025-11-09:13-16-21,2025-11-09:13-16-20,2025-11-09:13-16-11,3.995,194.344,71,647,8,st_actOFF,st_washNO
2025-11-09:13-16-23,2025-11-09:13-16-22,2025-11-09:13-16-13,4.964,188.309,71,639,10,st_actOFF,st_washNO
2025-11-09:13-16-25,2025-11-09:13-16-25,2025-11-09:13-16-16,4.964,186.813,71,641,7,st_actOFF,st_washNO
2025-11-09:13-16-27,2025-11-09:13-16-27,2025-11-09:13-16-18,3.995,190.043,73,640,10,st_actOFF,st_washNO
2025-11-09:13-16-29,2025-11-09:13-16-28,2025-11-09:13-16-20,4.964,186.864,70,641,10,st_actOFF,st_washNO
2025-11-09:13-16-31,2025-11-09:13-16-30,2025-11-09:13-16-21,4.981,201.297,67,641,8,st_actOFF,st_washNO
2025-11-09:13-16-33,2025-11-09:13-16-32,2025-11-09:13-16-23,3.995,186.847,66,640,8,st_actOFF,st_washNO
2025-11-09:13-16-35,2025-11-09:13-16-35,2025-11-09:13-16-26,4.964,186.388,108,641,8,st_actOFF,st_washNO
2025-11-09:13-16-37,2025-11-09:13-16-37,2025-11-09:13-16-28,4.012,187.238,69,687,8,st_actOFF,st_washNO
2025-11-09:13-16-39,2025-11-09:13-16-39,2025-11-09:13-16-30,4.012,95.557,310,642,8,st_actOFF,st_washNO
2025-11-09:13-16-41,2025-11-09:13-16-39,2025-11-09:13-16-30,4.012,95.557,310,878,38,st_actOFF,st_washNO
2025-11-09:13-16-44,2025-11-09:13-16-39,2025-11-09:13-16-30,4.964,187.238,310,3561,594,st_actOFF,st_washNO
2025-11-09:13-16-46,2025-11-09:13-16-45,2025-11-09:13-16-36,4.896,186.813,631,3561,24,st_actOFF,st_washNO
2025-11-09:13-16-48,2025-11-09:13-16-45,2025-11-09:13-16-36,4.896,186.813,631,1411,318,st_actOFF,st_washNO
2025-11-09:13-16-50,2025-11-09:13-16-45,2025-11-09:13-16-36,4.896,186.813,631,1411,7,st_actOFF,st_washNO
2025-11-09:13-16-52,2025-11-09:13-16-45,2025-11-09:13-16-36,4.896,186.813,631,3563,91,st_actOFF,st_washNO
2025-11-09:13-16-54,2025-11-09:13-16-53,2025-11-09:13-16-39,4.896,186.813,5717,3563,10,st_actOFF,st_washNO
2025-11-09:13-16-56,2025-11-09:13-16-56,2025-11-09:13-16-43,3.927,186.813,4408,3564,8,st_actOFF,st_washNO
2025-11-09:13-16-58,2025-11-09:13-16-57,2025-11-09:13-16-48,4.964,187.187,727,1300,9,st_actOFF,st_washNO
2025-11-09:13-17-00,2025-11-09:13-16-59,2025-11-09:13-16-50,3.995,198.815,76,647,9,st_actOFF,st_washNO
2025-11-09:13-17-02,2025-11-09:13-17-02,2025-11-09:13-16-54,4.964,186.337,70,641,6,st_actOFF,st_washNO
2025-11-09:13-17-04,2025-11-09:13-17-04,2025-11-09:13-16-55,3.995,201.416,68,643,8,st_actOFF,st_washNO
2025-11-09:13-17-06,2025-11-09:13-17-05,2025-11-09:13-16-57,3.995,186.779,85,661,49,st_actOFF,st_washNO
2025-11-09:13-17-09,2025-11-09:13-17-07,2025-11-09:13-16-59,3.995,188.02,71,640,792,st_actOFF,st_washNO
2025-11-09:13-17-11,2025-11-09:13-17-10,2025-11-09:13-17-00,3.995,199.274,1204,1777,32,st_actOFF,st_washNO
2025-11-09:13-17-13,2025-11-09:13-17-12,2025-11-09:13-17-03,3.995,186.813,701,1267,11,st_actOFF,st_washNO
2025-11-09:13-17-15,2025-11-09:13-17-14,2025-11-09:13-17-05,4.012,186.388,72,642,9,st_actOFF,st_washNO
2025-11-09:13-17-17,2025-11-09:13-17-16,2025-11-09:13-17-08,4.896,186.745,72,639,10,st_actOFF,st_washNO
2025-11-09:13-17-19,2025-11-09:13-17-19,2025-11-09:13-17-11,3.995,186.983,84,650,9,st_actOFF,st_washNO
2025-11-09:13-17-21,2025-11-09:13-17-21,2025-11-09:13-17-13,3.995,186.813,71,651,11,st_actOFF,st_washNO
2025-11-09:13-17-23,2025-11-09:13-17-22,2025-11-09:13-17-14,4.012,187.238,70,637,8,st_actOFF,st_washNO
2025-11-09:13-17-25,2025-11-09:13-17-24,2025-11-09:13-17-16,3.995,186.779,79,650,7,st_actOFF,st_washNO
2025-11-09:13-17-27,2025-11-09:13-17-26,2025-11-09:13-17-18,3.995,186.83,76,648,8,st_actOFF,st_washNO
2025-11-09:13-17-29,2025-11-09:13-17-28,2025-11-09:13-17-19,3.995,186.745,740,1314,40,st_actOFF,st_washNO
2025-11-09:13-17-31,2025-11-09:13-17-30,2025-11-09:13-17-22,3.995,188.428,88,660,62,st_actOFF,st_washNO
2025-11-09:13-17-33,2025-11-09:13-17-33,2025-11-09:13-17-25,3.995,187.272,84,672,9,st_actOFF,st_washNO
2025-11-09:13-17-35,2025-11-09:13-17-35,2025-11-09:13-17-27,3.995,187.221,80,672,9,st_actOFF,st_washNO
2025-11-09:13-17-37,2025-11-09:13-17-37,2025-11-09:13-17-28,3.995,186.813,68,701,9,st_actOFF,st_washNO
2025-11-09:13-17-39,2025-11-09:13-17-38,2025-11-09:13-17-30,3.995,186.796,86,707,6,st_actOFF,st_washNO
2025-11-09:13-17-41,2025-11-09:13-17-40,2025-11-09:13-17-32,3.995,187.221,82,651,6,st_actOFF,st_washNO
2025-11-09:13-17-44,2025-11-09:13-17-43,2025-11-09:13-17-35,3.995,190.145,83,660,6,st_actOFF,st_washNO
2025-11-09:13-17-46,2025-11-09:13-17-45,2025-11-09:13-17-37,3.995,189.04,76,660,13,st_actOFF,st_washNO
2025-11-09:13-17-48,2025-11-09:13-17-47,2025-11-09:13-17-39,3.995,187.306,110,691,15,st_actOFF,st_washNO
2025-11-09:13-17-50,2025-11-09:13-17-48,2025-11-09:13-17-40,4.964,186.762,83,658,13,st_actOFF,st_washNO
2025-11-09:13-17-52,2025-11-09:13-17-50,2025-11-09:13-17-42,4.964,186.915,89,662,8,st_actOFF,st_washNO
2025-11-09:13-17-54,2025-11-09:13-17-52,2025-11-09:13-17-44,3.995,198.985,94,668,15,st_actOFF,st_washNO
2025-11-09:13-17-56,2025-11-09:13-17-52,2025-11-09:13-17-44,3.995,189.329,94,668,858,st_actOFF,st_washNO
2025-11-09:13-17-58,2025-11-09:13-17-58,2025-11-09:13-17-50,3.995,187.204,74,3550,7,st_actOFF,st_washNO
2025-11-09:13-18-00,2025-11-09:13-17-58,2025-11-09:13-17-50,3.995,187.204,74,650,8,st_actOFF,st_washNO
2025-11-09:13-18-03,2025-11-09:13-18-01,2025-11-09:13-17-52,4.964,186.796,1287,1861,10,st_actOFF,st_washNO
2025-11-09:13-18-05,2025-11-09:13-18-03,2025-11-09:13-17-55,3.995,187.221,431,1011,8,st_actOFF,st_washNO
2025-11-09:13-18-07,2025-11-09:13-18-06,2025-11-09:13-17-58,4.641,186.864,74,660,8,st_actOFF,st_washNO
2025-11-09:13-18-09,2025-11-09:13-18-08,2025-11-09:13-18-00,5.287,187.272,76,651,8,st_actOFF,st_washNO
2025-11-09:13-18-11,2025-11-09:13-18-10,2025-11-09:13-18-02,3.995,202.776,87,660,7,st_actOFF,st_washNO
2025-11-09:13-18-13,2025-11-09:13-18-11,2025-11-09:13-18-03,4.318,186.796,73,651,10,st_actOFF,st_washNO
2025-11-09:13-18-15,2025-11-09:13-18-13,2025-11-09:13-18-05,5.287,186.847,86,666,9,st_actOFF,st_washNO
2025-11-09:13-18-17,2025-11-09:13-18-15,2025-11-09:13-18-07,4.233,186.83,85,661,34,st_actOFF,st_washNO
2025-11-09:13-18-19,2025-11-09:13-18-18,2025-11-09:13-18-10,5.287,186.83,84,665,7,st_actOFF,st_washNO
2025-11-09:13-18-21,2025-11-09:13-18-20,2025-11-09:13-18-12,4.335,186.405,87,660,7,st_actOFF,st_washNO
2025-11-09:13-18-23,2025-11-09:13-18-20,2025-11-09:13-18-12,5.287,187.204,87,660,611,st_actOFF,st_washNO
2025-11-09:13-18-25,2025-11-09:13-18-25,2025-11-09:13-18-17,4.318,186.796,88,2421,6,st_actOFF,st_washNO
2025-11-09:13-18-27,2025-11-09:13-18-27,2025-11-09:13-18-19,4.318,187.255,80,661,8,st_actOFF,st_washNO
2025-11-09:13-18-29,2025-11-09:13-18-27,2025-11-09:13-18-19,4.318,187.255,80,658,48,st_actOFF,st_washNO
2025-11-09:13-18-31,2025-11-09:13-18-30,2025-11-09:13-18-21,3.995,187.204,1457,2031,18,st_actOFF,st_washNO
2025-11-09:13-18-33,2025-11-09:13-18-32,2025-11-09:13-18-24,3.995,187.799,857,1432,49,st_actOFF,st_washNO
2025-11-09:13-18-36,2025-11-09:13-18-32,2025-11-09:13-18-24,3.995,187.799,857,1432,14,st_actOFF,st_washNO
2025-11-09:13-18-39,2025-11-09:13-18-39,2025-11-09:13-18-26,4.335,186.813,5015,3560,1647,st_actOFF,st_washNO
2025-11-09:13-19-03,-,-,5.287,186.813,0,0,38,st_actOFF,st_washNO
2025-11-09:13-19-06,-,-,4.25,176.001,0,0,962,st_actOFF,st_washNO
2025-11-09:13-19-08,2025-11-09:13-19-07,2025-11-09:13-18-59,4.25,186.796,80,3556,7,st_actOFF,st_washNO
2025-11-09:13-19-10,2025-11-09:13-19-07,2025-11-09:13-18-59,4.25,5.593,80,658,135,st_actON,st_washYES
2025-11-09:13-19-12,2025-11-09:13-19-12,2025-11-09:13-19-04,4.25,4.301,409,1647,159,st_actON,st_washYES
2025-11-09:13-19-14,2025-11-09:13-19-14,2025-11-09:13-19-06,4.318,4.641,73,1114,7,st_actON,st_washYES
2025-11-09:13-19-16,2025-11-09:13-19-15,2025-11-09:13-19-07,4.318,5.27,72,641,7,st_actON,st_washYES
2025-11-09:13-19-18,2025-11-09:13-19-17,2025-11-09:13-19-09,4.25,3.995,85,654,7,st_actON,st_washYES
2025-11-09:13-19-20,2025-11-09:13-19-19,2025-11-09:13-19-10,4.318,3.995,90,648,6,st_actON,st_washYES
2025-11-09:13-19-22,2025-11-09:13-19-21,2025-11-09:13-19-12,4.318,4.318,85,651,8,st_actON,st_washYES
2025-11-09:13-19-24,2025-11-09:13-19-24,2025-11-09:13-19-15,4.318,400,85,648,7,st_actOFF,st_washNO
2025-11-09:13-19-26,2025-11-09:13-19-26,2025-11-09:13-19-17,4.318,187.136,85,678,7,st_actOFF,st_washNO
2025-11-09:13-19-28,2025-11-09:13-19-27,2025-11-09:13-19-19,4.318,188.173,87,661,7,st_actOFF,st_washNO
