timestamp_backend,timestamp_reasoner,timestamp_iot,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
2025-11-25:19-18-06,2025-11-25:19-18-06,2025-11-25:19-18-05,4.318,5.287,115,224,42,st_actON,st_washYES
2025-11-25:19-18-08,2025-11-25:19-18-08,2025-11-25:19-18-07,4.335,5.287,171,281,42,st_actON,st_washYES
2025-11-25:19-18-11,2025-11-25:19-18-10,2025-11-25:19-18-09,4.318,5.27,176,330,52,st_actON,st_washYES
2025-11-25:19-18-13,2025-11-25:19-18-12,2025-11-25:19-18-12,4.318,65.484,156,301,55,st_actOFF,st_washNO
2025-11-25:19-18-15,2025-11-25:19-18-15,2025-11-25:19-18-14,4.335,64.617,174,266,52,st_actOFF,st_washNO
2025-11-25:19-18-17,2025-11-25:19-18-15,2025-11-25:19-18-14,4.335,64.617,174,1439,44,st_actOFF,st_washNO
2025-11-25:19-18-19,2025-11-25:19-18-19,2025-11-25:19-18-18,4.318,66.3,127,718,46,st_actOFF,st_washNO
2025-11-25:19-18-21,2025-11-25:19-18-19,2025-11-25:19-18-18,4.318,66.3,127,718,36,st_actOFF,st_washNO
2025-11-25:19-18-23,2025-11-25:19-18-22,2025-11-25:19-18-19,4.318,65.45,172,3022,38,st_actOFF,st_washNO
2025-11-25:19-18-26,2025-11-25:19-18-25,2025-11-25:19-18-25,4.335,64.617,163,283,72,st_actOFF,st_washNO
2025-11-25:19-18-28,2025-11-25:19-18-28,2025-11-25:19-18-27,4.318,65.059,182,408,61,st_actOFF,st_washNO
2025-11-25:19-18-30,2025-11-25:19-18-29,2025-11-25:19-18-29,4.318,66.742,164,307,43,st_actOFF,st_washNO
2025-11-25:19-18-32,2025-11-25:19-18-31,2025-11-25:19-18-30,4.335,65.484,164,282,45,st_actOFF,st_washNO
2025-11-25:19-18-34,2025-11-25:19-18-33,2025-11-25:19-18-32,4.335,65.059,182,294,30,st_actOFF,st_washNO
2025-11-25:19-18-36,2025-11-25:19-18-36,2025-11-25:19-18-35,4.335,65.042,169,268,59,st_actOFF,st_washNO
2025-11-25:19-18-38,2025-11-25:19-18-38,2025-11-25:19-18-37,4.335,65.059,169,277,42,st_actOFF,st_washNO
2025-11-25:19-18-40,2025-11-25:19-18-39,2025-11-25:19-18-38,4.318,65.059,178,321,44,st_actOFF,st_washNO
2025-11-25:19-18-42,2025-11-25:19-18-41,2025-11-25:19-18-40,5.61,65.875,108,229,63,st_actOFF,st_washNO
2025-11-25:19-18-44,2025-11-25:19-18-44,2025-11-25:19-18-43,5.627,64.634,174,329,29,st_actOFF,st_washNO
2025-11-25:19-18-46,2025-11-25:19-18-46,2025-11-25:19-18-45,5.61,65.484,173,286,37,st_actOFF,st_washNO
2025-11-25:19-18-48,2025-11-25:19-18-47,2025-11-25:19-18-47,5.61,65.467,167,286,22,st_actOFF,st_washNO
2025-11-25:19-18-50,2025-11-25:19-18-49,2025-11-25:19-18-48,4.318,5.593,142,248,168,st_actON,st_washYES
2025-11-25:19-18-53,2025-11-25:19-18-52,2025-11-25:19-18-51,4.335,5.61,157,328,35,st_actON,st_washYES
2025-11-25:19-18-55,2025-11-25:19-18-54,2025-11-25:19-18-53,5.627,5.61,176,476,33,st_actON,st_washYES
2025-11-25:19-18-57,2025-11-25:19-18-55,2025-11-25:19-18-54,5.61,5.593,143,425,28,st_actON,st_washYES
2025-11-25:19-18-59,2025-11-25:19-18-58,2025-11-25:19-18-57,5.287,5.61,159,434,38,st_actON,st_washYES
2025-11-25:19-19-01,2025-11-25:19-19-00,2025-11-25:19-18-58,5.627,5.593,178,1156,37,st_actON,st_washYES
2025-11-25:19-19-03,2025-11-25:19-19-03,2025-11-25:19-19-02,5.627,5.61,117,224,37,st_actON,st_washYES
2025-11-25:19-19-05,2025-11-25:19-19-05,2025-11-25:19-19-04,5.61,5.61,167,294,40,st_actON,st_washYES
2025-11-25:19-19-07,2025-11-25:19-19-06,2025-11-25:19-19-05,5.627,5.593,177,339,26,st_actON,st_washYES
2025-11-25:19-19-09,2025-11-25:19-19-08,2025-11-25:19-19-07,5.627,5.61,145,269,83,st_actON,st_washYES
2025-11-25:19-19-11,2025-11-25:19-19-11,2025-11-25:19-19-10,5.627,5.61,171,300,35,st_actON,st_washYES
2025-11-25:19-19-13,2025-11-25:19-19-13,2025-11-25:19-19-12,4.658,5.593,169,270,33,st_actON,st_washYES
2025-11-25:19-19-15,2025-11-25:19-19-15,2025-11-25:19-19-14,5.627,5.61,162,284,43,st_actON,st_washYES
2025-11-25:19-19-17,2025-11-25:19-19-17,2025-11-25:19-19-16,5.61,5.61,160,260,41,st_actON,st_washYES
2025-11-25:19-19-19,2025-11-25:19-19-19,2025-11-25:19-19-18,5.627,5.593,162,309,33,st_actON,st_washYES
2025-11-25:19-19-21,2025-11-25:19-19-21,2025-11-25:19-19-20,5.61,5.593,161,296,28,st_actON,st_washYES
2025-11-25:19-19-23,2025-11-25:19-19-23,2025-11-25:19-19-22,5.627,5.593,173,328,36,st_actON,st_washYES
2025-11-25:19-19-26,2025-11-25:19-19-25,2025-11-25:19-19-24,4.641,5.61,185,321,66,st_actON,st_washYES
2025-11-25:19-19-28,2025-11-25:19-19-27,2025-11-25:19-19-27,5.627,5.593,161,272,60,st_actON,st_washYES
2025-11-25:19-19-30,2025-11-25:19-19-29,2025-11-25:19-19-29,4.658,5.593,193,295,37,st_actON,st_washYES
2025-11-25:19-19-32,2025-11-25:19-19-31,2025-11-25:19-19-30,4.641,5.593,170,337,32,st_actON,st_washYES
2025-11-25:19-19-34,2025-11-25:19-19-33,2025-11-25:19-19-32,4.658,5.61,168,269,38,st_actON,st_washYES
2025-11-25:19-19-38,2025-11-25:19-19-38,2025-11-25:19-19-33,5.61,5.593,4512,3071,2534,st_actON,st_washYES
2025-11-25:19-19-40,2025-11-25:19-19-40,2025-11-25:19-19-39,4.641,5.593,171,295,53,st_actON,st_washYES
2025-11-25:19-19-42,2025-11-25:19-19-41,2025-11-25:19-19-40,4.641,5.61,169,305,27,st_actON,st_washYES
2025-11-25:19-19-44,2025-11-25:19-19-41,2025-11-25:19-19-40,4.641,5.61,169,305,36,st_actON,st_washYES
2025-11-25:19-19-46,2025-11-25:19-19-41,2025-11-25:19-19-40,4.641,5.61,169,305,30,st_actON,st_washYES
2025-11-25:19-19-49,2025-11-25:19-19-41,2025-11-25:19-19-40,4.641,5.61,169,305,27,st_actON,st_washYES
2025-11-25:19-19-51,2025-11-25:19-19-41,2025-11-25:19-19-40,4.641,5.61,169,305,48,st_actON,st_washYES
2025-11-25:19-19-53,2025-11-25:19-19-51,2025-11-25:19-19-47,4.658,65.892,99,3240,42,st_actOFF,st_washNO
2025-11-25:19-19-55,2025-11-25:19-19-55,2025-11-25:19-19-54,4.658,65.059,156,311,46,st_actOFF,st_washNO
2025-11-25:19-19-57,2025-11-25:19-19-57,2025-11-25:19-19-56,4.658,65.892,145,252,28,st_actOFF,st_washNO
2025-11-25:19-19-59,2025-11-25:19-19-59,2025-11-25:19-19-58,4.658,65.484,145,250,31,st_actOFF,st_washNO
2025-11-25:19-20-01,2025-11-25:19-20-01,2025-11-25:19-20-00,4.658,66.334,169,439,33,st_actOFF,st_washNO
2025-11-25:19-20-03,2025-11-25:19-20-03,2025-11-25:19-20-02,51.085,65.892,171,283,26,st_actOFF,st_washNO
2025-11-25:19-20-05,2025-11-25:19-20-04,2025-11-25:19-20-04,44.183,65.484,172,322,50,st_actOFF,st_washNO
2025-11-25:19-20-07,2025-11-25:19-20-07,2025-11-25:19-20-06,43.197,65.892,144,252,29,st_actOFF,st_washNO
2025-11-25:19-20-09,2025-11-25:19-20-09,2025-11-25:19-20-08,38.216,64.226,174,289,39,st_actOFF,st_washNO
2025-11-25:19-20-11,2025-11-25:19-20-11,2025-11-25:19-20-10,148.988,5.916,169,284,29,st_actOFF,st_washNO
2025-11-25:19-20-14,2025-11-25:19-20-14,2025-11-25:19-20-13,150.62,5.916,143,291,38,st_actOFF,st_washNO
2025-11-25:19-20-16,2025-11-25:19-20-15,2025-11-25:19-20-15,150.671,5.916,152,258,30,st_actOFF,st_washNO
2025-11-25:19-20-18,2025-11-25:19-20-17,2025-11-25:19-20-16,149.073,5.933,150,365,53,st_actOFF,st_washNO
2025-11-25:19-20-20,2025-11-25:19-20-19,2025-11-25:19-20-18,4.318,5.933,171,376,48,st_actON,st_washYES
2025-11-25:19-20-22,2025-11-25:19-20-21,2025-11-25:19-20-20,4.658,5.287,137,295,29,st_actON,st_washYES
2025-11-25:19-20-24,2025-11-25:19-20-24,2025-11-25:19-20-23,4.658,5.287,154,605,29,st_actON,st_washYES
2025-11-25:19-20-26,2025-11-25:19-20-26,2025-11-25:19-20-25,4.641,5.287,169,477,36,st_actON,st_washYES
2025-11-25:19-20-28,2025-11-25:19-20-28,2025-11-25:19-20-27,4.658,5.287,160,297,37,st_actON,st_washYES
2025-11-25:19-20-30,2025-11-25:19-20-29,2025-11-25:19-20-28,4.658,5.27,125,298,69,st_actON,st_washYES
2025-11-25:19-20-32,2025-11-25:19-20-32,2025-11-25:19-20-32,4.641,5.27,177,350,58,st_actON,st_washYES
2025-11-25:19-20-34,2025-11-25:19-20-34,2025-11-25:19-20-34,4.641,5.27,123,250,34,st_actON,st_washYES
2025-11-25:19-20-36,2025-11-25:19-20-36,2025-11-25:19-20-35,4.641,5.27,162,317,22,st_actON,st_washYES
2025-11-25:19-20-39,2025-11-25:19-20-38,2025-11-25:19-20-37,4.658,5.287,158,265,29,st_actON,st_washYES
2025-11-25:19-20-41,2025-11-25:19-20-40,2025-11-25:19-20-40,4.641,5.27,131,280,65,st_actON,st_washYES
2025-11-25:19-20-43,2025-11-25:19-20-42,2025-11-25:19-20-42,4.658,5.287,162,380,31,st_actON,st_washYES
2025-11-25:19-20-45,2025-11-25:19-20-44,2025-11-25:19-20-44,4.658,5.27,148,262,40,st_actON,st_washYES
2025-11-25:19-20-47,2025-11-25:19-20-46,2025-11-25:19-20-46,4.641,5.27,164,297,40,st_actON,st_washYES
2025-11-25:19-20-49,2025-11-25:19-20-48,2025-11-25:19-20-47,4.641,5.27,141,253,111,st_actON,st_washYES
2025-11-25:19-20-51,2025-11-25:19-20-51,2025-11-25:19-20-50,4.658,5.287,161,268,41,st_actON,st_washYES
2025-11-25:19-20-53,2025-11-25:19-20-53,2025-11-25:19-20-52,4.641,5.287,174,420,29,st_actON,st_washYES
2025-11-25:19-20-55,2025-11-25:19-20-55,2025-11-25:19-20-54,4.641,5.27,147,321,36,st_actON,st_washYES
2025-11-25:19-20-57,2025-11-25:19-20-57,2025-11-25:19-20-56,4.658,5.27,186,343,34,st_actON,st_washYES
2025-11-25:19-20-59,2025-11-25:19-20-59,2025-11-25:19-20-58,4.641,5.287,176,291,31,st_actON,st_washYES
2025-11-25:19-21-01,2025-11-25:19-21-00,2025-11-25:19-21-00,4.641,5.287,183,308,30,st_actON,st_washYES
2025-11-25:19-21-03,2025-11-25:19-21-03,2025-11-25:19-21-03,4.641,5.287,130,244,45,st_actON,st_washYES
2025-11-25:19-21-05,2025-11-25:19-21-05,2025-11-25:19-21-04,4.641,5.287,156,288,30,st_actON,st_washYES
2025-11-25:19-21-07,2025-11-25:19-21-07,2025-11-25:19-21-06,4.641,5.287,178,294,30,st_actON,st_washYES
2025-11-25:19-21-09,2025-11-25:19-21-09,2025-11-25:19-21-08,4.641,5.27,159,276,35,st_actON,st_washYES
2025-11-25:19-21-11,2025-11-25:19-21-10,2025-11-25:19-21-10,4.641,5.27,196,306,101,st_actON,st_washYES
2025-11-25:19-21-13,2025-11-25:19-21-13,2025-11-25:19-21-13,4.658,5.27,155,264,32,st_actON,st_washYES
2025-11-25:19-21-15,2025-11-25:19-21-15,2025-11-25:19-21-14,4.641,67.167,186,353,25,st_actOFF,st_washNO
2025-11-25:19-21-18,2025-11-25:19-21-18,2025-11-25:19-21-17,4.964,67.15,142,198,27,st_actOFF,st_washNO
2025-11-25:19-21-20,2025-11-25:19-21-18,2025-11-25:19-21-17,4.964,65.892,142,432,53,st_actOFF,st_washNO
2025-11-25:19-21-22,2025-11-25:19-21-21,2025-11-25:19-21-21,4.964,65.892,132,307,29,st_actOFF,st_washNO
2025-11-25:19-21-24,2025-11-25:19-21-21,2025-11-25:19-21-21,4.964,65.892,132,307,38,st_actOFF,st_washNO
2025-11-25:19-21-26,2025-11-25:19-21-25,2025-11-25:19-21-22,4.964,400,120,4092,24,st_actOFF,st_washNO
2025-11-25:19-21-28,2025-11-25:19-21-27,2025-11-25:19-21-26,4.964,68,169,841,28,st_actOFF,st_washNO
2025-11-25:19-21-30,2025-11-25:19-21-29,2025-11-25:19-21-29,4.981,66.725,142,320,100,st_actOFF,st_washNO
2025-11-25:19-21-32,2025-11-25:19-21-32,2025-11-25:19-21-31,4.981,66.742,89,186,45,st_actOFF,st_washNO
2025-11-25:19-21-34,2025-11-25:19-21-34,2025-11-25:19-21-33,4.964,65.501,181,337,33,st_actOFF,st_washNO
2025-11-25:19-21-36,2025-11-25:19-21-36,2025-11-25:19-21-35,4.981,63.665,176,284,18,st_actOFF,st_washNO
2025-11-25:19-21-38,2025-11-25:19-21-38,2025-11-25:19-21-37,4.964,64.532,149,297,26,st_actOFF,st_washNO
2025-11-25:19-21-40,2025-11-25:19-21-40,2025-11-25:19-21-39,4.964,66.334,174,397,123,st_actOFF,st_washNO
2025-11-25:19-21-43,2025-11-25:19-21-42,2025-11-25:19-21-42,4.964,65.892,153,357,28,st_actOFF,st_washNO
2025-11-25:19-21-45,2025-11-25:19-21-44,2025-11-25:19-21-44,4.964,65.875,113,244,19,st_actOFF,st_washNO
2025-11-25:19-21-47,2025-11-25:19-21-46,2025-11-25:19-21-45,4.964,65.467,134,235,38,st_actOFF,st_washNO
2025-11-25:19-21-49,2025-11-25:19-21-48,2025-11-25:19-21-47,4.964,66.725,186,308,27,st_actOFF,st_washNO
2025-11-25:19-21-51,2025-11-25:19-21-50,2025-11-25:19-21-49,4.964,67.167,165,313,73,st_actOFF,st_washNO
2025-11-25:19-21-53,2025-11-25:19-21-53,2025-11-25:19-21-52,4.964,65.467,163,296,32,st_actOFF,st_washNO
2025-11-25:19-21-55,2025-11-25:19-21-55,2025-11-25:19-21-54,4.964,65.875,156,379,25,st_actOFF,st_washNO
2025-11-25:19-21-57,2025-11-25:19-21-56,2025-11-25:19-21-56,4.964,66.317,174,283,27,st_actOFF,st_washNO
2025-11-25:19-21-59,2025-11-25:19-21-58,2025-11-25:19-21-57,4.981,65.892,165,275,27,st_actOFF,st_washNO
2025-11-25:19-22-01,2025-11-25:19-22-01,2025-11-25:19-22-00,4.964,66.708,157,302,34,st_actOFF,st_washNO
2025-11-25:19-22-03,2025-11-25:19-22-03,2025-11-25:19-22-02,4.964,66.776,161,299,36,st_actOFF,st_washNO
2025-11-25:19-22-05,2025-11-25:19-22-05,2025-11-25:19-22-04,4.981,66.742,201,431,35,st_actOFF,st_washNO
2025-11-25:19-22-07,2025-11-25:19-22-07,2025-11-25:19-22-06,4.981,67.15,132,235,29,st_actOFF,st_washNO
2025-11-25:19-22-09,2025-11-25:19-22-08,2025-11-25:19-22-08,4.964,67.15,177,290,30,st_actOFF,st_washNO
2025-11-25:19-22-11,2025-11-25:19-22-11,2025-11-25:19-22-10,4.981,65.892,160,269,38,st_actOFF,st_washNO
2025-11-25:19-22-13,2025-11-25:19-22-13,2025-11-25:19-22-12,4.641,66.742,176,288,38,st_actOFF,st_washNO
2025-11-25:19-22-15,2025-11-25:19-22-15,2025-11-25:19-22-14,4.964,65.501,168,284,46,st_actOFF,st_washNO
2025-11-25:19-22-17,2025-11-25:19-22-17,2025-11-25:19-22-16,4.981,66.742,166,282,31,st_actOFF,st_washNO
2025-11-25:19-22-19,2025-11-25:19-22-19,2025-11-25:19-22-18,4.981,65.926,179,291,21,st_actOFF,st_washNO
2025-11-25:19-22-21,2025-11-25:19-22-20,2025-11-25:19-22-20,4.658,65.892,187,301,56,st_actOFF,st_washNO
2025-11-25:19-22-23,2025-11-25:19-22-23,2025-11-25:19-22-22,4.964,66.334,155,341,30,st_actOFF,st_washNO
2025-11-25:19-22-25,2025-11-25:19-22-25,2025-11-25:19-22-24,4.964,65.484,187,322,23,st_actOFF,st_washNO
2025-11-25:19-22-27,2025-11-25:19-22-27,2025-11-25:19-22-26,4.964,65.909,168,395,95,st_actOFF,st_washNO
2025-11-25:19-22-30,2025-11-25:19-22-29,2025-11-25:19-22-28,4.964,65.909,168,304,13,st_actOFF,st_washNO
2025-11-25:19-22-32,2025-11-25:19-22-31,2025-11-25:19-22-31,4.981,66.334,154,344,28,st_actOFF,st_washNO
2025-11-25:19-22-34,2025-11-25:19-22-33,2025-11-25:19-22-32,4.93,65.059,154,267,45,st_actOFF,st_washNO
2025-11-25:19-22-36,2025-11-25:19-22-35,2025-11-25:19-22-34,4.981,65.892,218,321,38,st_actOFF,st_washNO
2025-11-25:19-22-38,2025-11-25:19-22-36,2025-11-25:19-22-35,4.981,66.725,801,924,109,st_actOFF,st_washNO
2025-11-25:19-22-40,2025-11-25:19-22-39,2025-11-25:19-22-38,4.981,7.225,423,542,56,st_actON,st_washYES
2025-11-25:19-22-42,2025-11-25:19-22-42,2025-11-25:19-22-41,4.012,4.641,166,391,10,st_actON,st_washYES
2025-11-25:19-22-44,2025-11-25:19-22-42,2025-11-25:19-22-41,4.012,4.641,166,391,25,st_actON,st_washYES
2025-11-25:19-22-46,2025-11-25:19-22-42,2025-11-25:19-22-41,4.012,4.641,166,391,24,st_actON,st_washYES
2025-11-25:19-22-48,2025-11-25:19-22-47,2025-11-25:19-22-42,3.995,4.641,175,391,18,st_actON,st_washYES
2025-11-25:19-22-50,2025-11-25:19-22-47,2025-11-25:19-22-42,3.995,4.641,175,391,22,st_actON,st_washYES
2025-11-25:19-22-53,2025-11-25:19-22-47,2025-11-25:19-22-42,3.995,4.641,175,391,19,st_actON,st_washYES
2025-11-25:19-22-55,2025-11-25:19-22-54,2025-11-25:19-22-54,3.995,4.624,172,283,29,st_actON,st_washYES
2025-11-25:19-22-57,2025-11-25:19-22-56,2025-11-25:19-22-56,3.995,4.624,166,425,27,st_actON,st_washYES
2025-11-25:19-22-59,2025-11-25:19-22-58,2025-11-25:19-22-58,4.012,4.641,146,254,26,st_actON,st_washYES
2025-11-25:19-23-01,2025-11-25:19-23-00,2025-11-25:19-23-00,4.012,4.641,172,274,34,st_actON,st_washYES
2025-11-25:19-23-03,2025-11-25:19-23-02,2025-11-25:19-23-01,4.012,4.624,173,301,84,st_actON,st_washYES
2025-11-25:19-23-05,2025-11-25:19-23-05,2025-11-25:19-23-04,4.012,4.624,173,281,29,st_actON,st_washYES
2025-11-25:19-23-07,2025-11-25:19-23-06,2025-11-25:19-23-06,3.995,4.641,172,276,26,st_actON,st_washYES
2025-11-25:19-23-09,2025-11-25:19-23-08,2025-11-25:19-23-08,4.012,4.641,167,286,36,st_actON,st_washYES
2025-11-25:19-23-11,2025-11-25:19-23-11,2025-11-25:19-23-11,3.995,4.641,153,254,54,st_actON,st_washYES
2025-11-25:19-23-13,2025-11-25:19-23-12,2025-11-25:19-23-11,4.012,4.624,137,233,35,st_actON,st_washYES
2025-11-25:19-23-16,2025-11-25:19-23-12,2025-11-25:19-23-11,4.012,4.641,137,3082,1264,st_actON,st_washYES
2025-11-25:19-23-18,2025-11-25:19-23-17,2025-11-25:19-23-17,4.012,4.641,179,579,30,st_actON,st_washYES
2025-11-25:19-23-20,2025-11-25:19-23-19,2025-11-25:19-23-19,4.012,4.641,174,335,18,st_actON,st_washYES
2025-11-25:19-23-22,2025-11-25:19-23-21,2025-11-25:19-23-21,3.995,4.624,136,289,105,st_actON,st_washYES
2025-11-25:19-23-24,2025-11-25:19-23-24,2025-11-25:19-23-24,3.995,4.641,163,273,35,st_actON,st_washYES
2025-11-25:19-23-26,2025-11-25:19-23-26,2025-11-25:19-23-26,3.995,4.641,180,302,14,st_actON,st_washYES
2025-11-25:19-23-28,2025-11-25:19-23-28,2025-11-25:19-23-28,4.012,4.624,140,262,22,st_actON,st_washYES
2025-11-25:19-23-31,2025-11-25:19-23-30,2025-11-25:19-23-29,3.995,4.641,172,345,30,st_actON,st_washYES
2025-11-25:19-23-33,2025-11-25:19-23-32,2025-11-25:19-23-32,3.995,4.624,173,324,40,st_actON,st_washYES
2025-11-25:19-23-35,2025-11-25:19-23-35,2025-11-25:19-23-34,4.012,4.624,170,348,93,st_actON,st_washYES
2025-11-25:19-23-37,2025-11-25:19-23-36,2025-11-25:19-23-36,4.012,4.641,167,269,22,st_actON,st_washYES
2025-11-25:19-23-39,2025-11-25:19-23-38,2025-11-25:19-23-38,3.995,4.641,153,260,37,st_actON,st_washYES
2025-11-25:19-23-41,2025-11-25:19-23-40,2025-11-25:19-23-40,3.995,4.641,172,295,34,st_actON,st_washYES
2025-11-25:19-23-43,2025-11-25:19-23-42,2025-11-25:19-23-42,4.012,4.624,136,237,70,st_actON,st_washYES
2025-11-25:19-23-45,2025-11-25:19-23-45,2025-11-25:19-23-44,4.012,4.641,174,333,40,st_actON,st_washYES
2025-11-25:19-23-47,2025-11-25:19-23-46,2025-11-25:19-23-45,3.995,4.641,194,292,236,st_actON,st_washYES
2025-11-25:19-23-49,2025-11-25:19-23-49,2025-11-25:19-23-48,4.012,4.641,842,958,34,st_actON,st_washYES
2025-11-25:19-23-52,2025-11-25:19-23-50,2025-11-25:19-23-49,3.995,4.641,569,698,485,st_actON,st_washYES
2025-11-25:19-23-54,2025-11-25:19-23-53,2025-11-25:19-23-53,4.012,4.641,141,272,26,st_actON,st_washYES
2025-11-25:19-23-56,2025-11-25:19-23-55,2025-11-25:19-23-55,4.012,4.641,164,328,25,st_actON,st_washYES
2025-11-25:19-23-58,2025-11-25:19-23-56,2025-11-25:19-23-56,4.012,4.641,163,284,31,st_actON,st_washYES
2025-11-25:19-24-00,2025-11-25:19-23-56,2025-11-25:19-23-56,4.012,4.641,163,284,35,st_actON,st_washYES
2025-11-25:19-24-02,2025-11-25:19-24-01,2025-11-25:19-24-01,3.995,4.624,150,287,23,st_actON,st_washYES
2025-11-25:19-24-04,2025-11-25:19-24-04,2025-11-25:19-24-04,4.012,4.641,143,241,14,st_actON,st_washYES
2025-11-25:19-24-06,2025-11-25:19-24-06,2025-11-25:19-24-05,4.012,4.641,163,266,23,st_actON,st_washYES
2025-11-25:19-24-08,2025-11-25:19-24-08,2025-11-25:19-24-07,4.012,4.641,176,343,25,st_actON,st_washYES
2025-11-25:19-24-10,2025-11-25:19-24-09,2025-11-25:19-24-09,4.012,4.641,154,251,26,st_actON,st_washYES
2025-11-25:19-24-12,2025-11-25:19-24-12,2025-11-25:19-24-12,4.012,4.641,150,270,31,st_actON,st_washYES
2025-11-25:19-24-14,2025-11-25:19-24-14,2025-11-25:19-24-14,3.995,4.641,147,239,11,st_actON,st_washYES
2025-11-25:19-24-16,2025-11-25:19-24-16,2025-11-25:19-24-15,3.995,4.641,175,323,32,st_actON,st_washYES
2025-11-25:19-24-18,2025-11-25:19-24-17,2025-11-25:19-24-17,3.995,4.624,104,231,16,st_actON,st_washYES
2025-11-25:19-24-20,2025-11-25:19-24-19,2025-11-25:19-24-19,3.995,4.624,167,412,35,st_actON,st_washYES
2025-11-25:19-24-22,2025-11-25:19-24-22,2025-11-25:19-24-22,4.012,4.641,178,323,29,st_actON,st_washYES
2025-11-25:19-24-24,2025-11-25:19-24-24,2025-11-25:19-24-24,4.012,4.641,156,253,25,st_actON,st_washYES
2025-11-25:19-24-26,2025-11-25:19-24-26,2025-11-25:19-24-25,4.012,4.641,179,329,42,st_actON,st_washYES
2025-11-25:19-24-28,2025-11-25:19-24-27,2025-11-25:19-24-27,3.995,4.641,136,247,88,st_actON,st_washYES
2025-11-25:19-24-30,2025-11-25:19-24-30,2025-11-25:19-24-30,3.995,4.641,175,285,31,st_actON,st_washYES
