timeStamp,jarakObjek,jarakOrang,reasoningTime,endToEndTime,backendTime,valveStatus,washingStatus
31-10-2025 12:32:12,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:32:14,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:32:16,39.134,239.564,0,0,9,st_actOFF,st_washNO
31-10-2025 12:32:18,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:32:20,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:32:22,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:32:24,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:32:26,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:32:28,39.134,239.564,0,0,25,st_actOFF,st_washNO
31-10-2025 12:32:30,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:32:32,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:32:34,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:32:36,39.134,239.564,0,0,22,st_actOFF,st_washNO
31-10-2025 12:32:38,39.134,239.564,0,0,27,st_actOFF,st_washNO
31-10-2025 12:32:40,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:32:42,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:32:44,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:32:46,39.134,239.564,0,0,9,st_actOFF,st_washNO
31-10-2025 12:32:48,39.134,239.564,0,0,24,st_actOFF,st_washNO
31-10-2025 12:32:50,39.134,239.564,0,0,27,st_actOFF,st_washNO
31-10-2025 12:32:52,39.134,239.564,0,0,39,st_actOFF,st_washNO
31-10-2025 12:32:54,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:32:56,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:32:58,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:33:00,39.134,239.564,0,0,26,st_actOFF,st_washNO
31-10-2025 12:33:02,39.134,239.564,0,0,24,st_actOFF,st_washNO
31-10-2025 12:33:04,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:33:06,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:33:08,39.134,239.564,0,0,25,st_actOFF,st_washNO
31-10-2025 12:33:10,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:33:12,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:33:14,39.134,239.564,0,0,22,st_actOFF,st_washNO
31-10-2025 12:33:16,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:33:18,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:33:20,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:33:22,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:33:24,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:33:26,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:33:28,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:33:31,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:33:33,39.134,239.564,0,0,35,st_actOFF,st_washNO
31-10-2025 12:33:35,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:33:37,39.134,239.564,0,0,24,st_actOFF,st_washNO
31-10-2025 12:33:39,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:33:41,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:33:43,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:33:45,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:33:47,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:33:49,39.134,239.564,0,0,4,st_actOFF,st_washNO
31-10-2025 12:33:51,39.134,239.564,0,0,4,st_actOFF,st_washNO
31-10-2025 12:33:53,39.134,239.564,0,0,23,st_actOFF,st_washNO
31-10-2025 12:33:55,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:33:57,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:33:59,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:34:01,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:34:03,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:34:05,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:34:07,39.134,239.564,0,0,23,st_actOFF,st_washNO
31-10-2025 12:34:09,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:34:11,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:34:13,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:35:51,39.134,239.564,0,0,72,st_actOFF,st_washNO
31-10-2025 12:35:53,39.134,239.564,0,0,24,st_actOFF,st_washNO
31-10-2025 12:35:55,39.134,239.564,0,0,36,st_actOFF,st_washNO
31-10-2025 12:35:57,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:35:59,39.134,239.564,0,0,26,st_actOFF,st_washNO
31-10-2025 12:36:01,39.134,239.564,0,0,29,st_actOFF,st_washNO
31-10-2025 12:36:03,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:36:05,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:36:07,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:36:09,39.134,239.564,0,0,104,st_actOFF,st_washNO
31-10-2025 12:36:11,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:36:13,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:36:15,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:36:17,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:36:19,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:36:21,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:36:23,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:36:25,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:36:28,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:36:30,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:36:32,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:36:34,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:36:36,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:36:38,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:36:40,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:36:42,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:36:44,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:36:46,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:36:48,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:36:50,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:36:52,39.134,239.564,0,0,4,st_actOFF,st_washNO
31-10-2025 12:36:54,39.134,239.564,0,0,9,st_actOFF,st_washNO
31-10-2025 12:36:56,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:36:58,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:37:00,39.134,239.564,0,0,22,st_actOFF,st_washNO
31-10-2025 12:37:02,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:37:04,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:37:06,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:37:08,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:37:10,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:37:12,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:37:14,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:37:16,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:37:18,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:37:20,39.134,239.564,0,0,9,st_actOFF,st_washNO
31-10-2025 12:37:22,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:37:24,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:37:26,39.134,239.564,0,0,26,st_actOFF,st_washNO
31-10-2025 12:37:28,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:37:30,39.134,239.564,0,0,27,st_actOFF,st_washNO
31-10-2025 12:37:32,39.134,239.564,0,0,23,st_actOFF,st_washNO
31-10-2025 12:37:34,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:37:36,39.134,239.564,0,0,31,st_actOFF,st_washNO
31-10-2025 12:37:38,39.134,239.564,0,0,4,st_actOFF,st_washNO
31-10-2025 12:37:40,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:37:42,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:37:44,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:37:46,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:37:48,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:37:50,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:37:52,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:37:54,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:37:56,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:37:59,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:38:01,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:38:03,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:38:05,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:38:07,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:38:09,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:38:11,39.134,239.564,0,0,26,st_actOFF,st_washNO
31-10-2025 12:38:13,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:38:15,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:38:17,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:38:19,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:38:21,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:38:23,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:38:25,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:38:27,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:38:29,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:38:31,39.134,239.564,0,0,22,st_actOFF,st_washNO
31-10-2025 12:38:33,39.134,239.564,0,0,24,st_actOFF,st_washNO
31-10-2025 12:38:35,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:38:37,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:38:39,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:38:41,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:38:43,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:38:45,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:38:47,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:38:49,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:38:51,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:38:53,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:38:55,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:38:57,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:38:59,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:39:01,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:39:03,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:39:05,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:39:07,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:39:09,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:39:11,39.134,239.564,0,0,117,st_actOFF,st_washNO
31-10-2025 12:39:13,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:39:15,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:39:17,39.134,239.564,0,0,24,st_actOFF,st_washNO
31-10-2025 12:39:19,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:39:21,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:39:23,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:39:25,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:39:27,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:39:30,39.134,239.564,0,0,30,st_actOFF,st_washNO
31-10-2025 12:39:32,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:39:34,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:39:36,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:39:38,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:39:40,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:39:42,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:39:44,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:39:46,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:39:48,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:39:50,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:39:52,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:39:54,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:39:56,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:39:58,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:40:00,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:40:02,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:40:04,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:40:06,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:40:08,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:40:10,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:40:12,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:40:14,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:40:16,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:40:18,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:40:20,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:40:22,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:40:24,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:40:26,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:40:28,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:40:30,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:40:32,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:40:34,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:40:36,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:40:38,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:40:40,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:40:42,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:40:44,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:40:46,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:40:48,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:40:50,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:40:53,39.134,239.564,0,0,9,st_actOFF,st_washNO
31-10-2025 12:40:55,39.134,239.564,0,0,23,st_actOFF,st_washNO
31-10-2025 12:40:57,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:40:59,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:41:01,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:41:03,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:41:05,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:41:07,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:41:09,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:41:11,39.134,239.564,0,0,4,st_actOFF,st_washNO
31-10-2025 12:41:13,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:41:15,39.134,239.564,0,0,26,st_actOFF,st_washNO
31-10-2025 12:41:17,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:41:19,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:41:21,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:41:23,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:41:25,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:41:27,39.134,239.564,0,0,35,st_actOFF,st_washNO
31-10-2025 12:41:29,39.134,239.564,0,0,20,st_actOFF,st_washNO
31-10-2025 12:41:31,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:41:33,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:41:35,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:41:37,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:41:39,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:41:41,39.134,239.564,0,0,10,st_actOFF,st_washNO
31-10-2025 12:41:43,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:41:45,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:41:47,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:41:49,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:41:51,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:41:53,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:41:55,39.134,239.564,0,0,12,st_actOFF,st_washNO
31-10-2025 12:41:57,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:41:59,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:42:01,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:42:03,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:05,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:42:07,39.134,239.564,0,0,5,st_actOFF,st_washNO
31-10-2025 12:42:09,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:11,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:42:13,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:42:15,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:17,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:42:19,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:21,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:23,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:42:26,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:42:28,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:30,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:32,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:42:34,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:36,39.134,239.564,0,0,22,st_actOFF,st_washNO
31-10-2025 12:42:38,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:40,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:42:42,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:42:44,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:42:46,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:42:48,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:42:50,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:42:52,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:42:54,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:42:56,39.134,239.564,0,0,4,st_actOFF,st_washNO
31-10-2025 12:42:58,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:43:00,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:43:02,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:43:04,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:43:06,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:43:08,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:43:10,39.134,239.564,0,0,44,st_actOFF,st_washNO
31-10-2025 12:43:12,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:43:14,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:43:16,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:43:18,39.134,239.564,0,0,6,st_actOFF,st_washNO
31-10-2025 12:43:20,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:43:22,39.134,239.564,0,0,7,st_actOFF,st_washNO
31-10-2025 12:43:24,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:43:26,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:43:28,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:43:30,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:43:32,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:43:34,39.134,239.564,0,0,18,st_actOFF,st_washNO
31-10-2025 12:43:36,39.134,239.564,0,0,21,st_actOFF,st_washNO
31-10-2025 12:43:38,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:43:40,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:43:42,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:43:44,39.134,239.564,0,0,13,st_actOFF,st_washNO
31-10-2025 12:43:46,39.134,239.564,0,0,19,st_actOFF,st_washNO
31-10-2025 12:43:48,39.134,239.564,0,0,17,st_actOFF,st_washNO
31-10-2025 12:43:50,39.134,239.564,0,0,11,st_actOFF,st_washNO
31-10-2025 12:43:52,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:43:54,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:43:57,39.134,239.564,0,0,14,st_actOFF,st_washNO
31-10-2025 12:43:59,39.134,239.564,0,0,16,st_actOFF,st_washNO
31-10-2025 12:44:01,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:44:03,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:44:05,39.134,239.564,0,0,15,st_actOFF,st_washNO
31-10-2025 12:44:07,39.134,239.564,0,0,8,st_actOFF,st_washNO
31-10-2025 12:44:09,39.134,239.564,0,0,7,st_actOFF,st_washNO
