timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-11-23:20-19-19,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,6
2025-11-23:20-19-21,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,25
2025-11-23:20-19-23,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,28,22
2025-11-23:20-19-25,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,137,23
2025-11-23:20-19-27,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,20,22
2025-11-23:20-19-29,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,157,19
2025-11-23:20-19-31,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,157,26
2025-11-23:20-19-33,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,122,17
2025-11-23:20-19-35,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,33,21
2025-11-23:20-19-37,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,20,18
2025-11-23:20-19-40,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,86,33
2025-11-23:20-19-42,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,86,11
2025-11-23:20-19-44,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,348,18
2025-11-23:20-19-46,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,101,17
2025-11-23:20-19-48,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,29,27
2025-11-23:20-19-50,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,223,24
2025-11-23:20-19-52,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,76,19
2025-11-23:20-19-54,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,76,23
2025-11-23:20-19-56,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,49,20
2025-11-23:20-19-58,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,100,21
2025-11-23:20-20-00,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,100,25
2025-11-23:20-20-02,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,358,42
2025-11-23:20-20-04,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,15
2025-11-23:20-20-06,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,56,28
2025-11-23:20-20-08,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,56,21
2025-11-23:20-20-10,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,18,38
2025-11-23:20-20-12,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,32,23
2025-11-23:20-20-14,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,24,26
2025-11-23:20-20-16,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,57,26
2025-11-23:20-20-18,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,57,34
2025-11-23:20-20-20,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,22
2025-11-23:20-20-22,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,81,16
2025-11-23:20-20-24,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,136,17
2025-11-23:20-20-26,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,18
2025-11-23:20-20-28,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,18
2025-11-23:20-20-30,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,21,16
2025-11-23:20-20-32,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,48,19
2025-11-23:20-20-34,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,67,9
2025-11-23:20-20-36,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,22,23
2025-11-23:20-20-38,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,22,18
2025-11-23:20-20-40,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,22,17
2025-11-23:20-20-42,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,45,25
2025-11-23:20-20-44,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,20,22
2025-11-23:20-20-46,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,60,17
2025-11-23:20-20-48,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,60,17
2025-11-23:20-20-51,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,419,22
2025-11-23:20-20-53,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,16,18
2025-11-23:20-20-55,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,137,23
2025-11-23:20-20-57,2025-11-23:20-17-41,2025-11-23:20-17-24,2,st_actON,131,17,29
2025-11-23:20-20-59,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,18,7
2025-11-23:20-21-01,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,18,21
2025-11-23:20-21-03,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,30,20
2025-11-23:20-21-05,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,17,13
2025-11-23:20-21-07,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,86,10
2025-11-23:20-21-09,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,47,30
2025-11-23:20-21-11,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,19,23
2025-11-23:20-21-13,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,19,19
2025-11-23:20-21-15,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,23,18
2025-11-23:20-21-17,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,22
2025-11-23:20-21-19,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,18,22
2025-11-23:20-21-21,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,26
2025-11-23:20-21-23,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,18
2025-11-23:20-21-25,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,15,20
2025-11-23:20-21-27,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,56,21
2025-11-23:20-21-29,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,17,22
2025-11-23:20-21-31,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,77,22
2025-11-23:20-21-33,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,77,16
2025-11-23:20-21-35,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,232,18
2025-11-23:20-21-37,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,19,31
2025-11-23:20-21-39,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,19,25
2025-11-23:20-21-41,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,18,24
2025-11-23:20-21-43,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,18,27
2025-11-23:20-21-45,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,67,24
2025-11-23:20-21-47,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,225,15
2025-11-23:20-21-49,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,84,13
2025-11-23:20-21-51,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,20
2025-11-23:20-21-53,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,18
2025-11-23:20-21-55,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,21,21
2025-11-23:20-21-57,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,27,20
2025-11-23:20-21-59,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,9
2025-11-23:20-22-02,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,20,19
2025-11-23:20-22-04,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,19,18
2025-11-23:20-22-06,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,220,20
2025-11-23:20-22-08,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,73,19
2025-11-23:20-22-10,2025-11-23:20-20-58,2025-11-23:20-20-42,1,st_actON,183,139,12
2025-11-23:20-22-12,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,139,17
2025-11-23:20-22-14,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,92,17
2025-11-23:20-22-16,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,18,17
2025-11-23:20-22-18,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,20,17
2025-11-23:20-22-20,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,28,19
2025-11-23:20-22-22,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,19
2025-11-23:20-22-24,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,9
2025-11-23:20-22-26,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,19
2025-11-23:20-22-28,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,21
2025-11-23:20-22-30,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,8
2025-11-23:20-22-32,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,16
2025-11-23:20-22-34,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,20
2025-11-23:20-22-36,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,18
2025-11-23:20-22-38,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,6
2025-11-23:20-22-40,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,7
2025-11-23:20-22-42,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,18
2025-11-23:20-22-44,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,18
2025-11-23:20-22-46,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,16
2025-11-23:20-22-48,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,15
2025-11-23:20-22-50,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,16
2025-11-23:20-22-52,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,14
2025-11-23:20-22-54,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,17
2025-11-23:20-22-56,2025-11-23:20-22-11,2025-11-23:20-21-55,0,st_actOFF,152,21,19
2025-11-23:20-32-35,-,-,0,st_actOFF,0,0,271
2025-11-23:20-32-37,-,-,0,st_actOFF,0,0,61
2025-11-23:20-32-39,-,-,0,st_actOFF,0,0,64
2025-11-23:20-32-41,-,-,0,st_actOFF,0,0,49
2025-11-23:20-32-43,-,-,0,st_actOFF,0,0,28
2025-11-23:20-32-45,-,-,0,st_actOFF,0,0,24
2025-11-23:20-32-47,-,-,0,st_actOFF,0,0,25
2025-11-23:20-32-49,-,-,0,st_actOFF,0,0,12
2025-11-23:20-32-51,-,-,0,st_actOFF,0,0,38
2025-11-23:20-32-53,-,-,0,st_actOFF,0,0,12
2025-11-23:20-32-55,-,-,0,st_actOFF,0,0,25
2025-11-23:20-32-57,-,-,0,st_actOFF,0,0,35
2025-11-23:20-32-59,-,-,0,st_actOFF,0,0,16
2025-11-23:20-33-01,-,-,0,st_actOFF,0,0,44
2025-11-23:20-33-03,-,-,0,st_actOFF,0,0,18
2025-11-23:20-33-05,-,-,0,st_actOFF,0,0,9
2025-11-23:20-33-07,-,-,0,st_actOFF,0,0,24
2025-11-23:20-33-09,-,-,0,st_actOFF,0,0,31
2025-11-23:20-33-11,-,-,0,st_actOFF,0,0,11
2025-11-23:20-33-13,-,-,0,st_actOFF,0,0,21
2025-11-23:20-33-15,-,-,0,st_actOFF,0,0,28
2025-11-23:20-33-17,-,-,0,st_actOFF,0,0,11
2025-11-23:20-33-19,-,-,0,st_actOFF,0,0,20
2025-11-23:20-33-21,-,-,0,st_actOFF,0,0,18
2025-11-23:20-33-23,-,-,0,st_actOFF,0,0,15
2025-11-23:20-33-25,-,-,0,st_actOFF,0,0,18
2025-11-23:20-33-27,-,-,0,st_actOFF,0,0,25
2025-11-23:20-33-30,-,-,0,st_actOFF,0,43,14
2025-11-23:20-33-32,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,43,12
2025-11-23:20-33-34,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,313,21
2025-11-23:20-33-36,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,27,33
2025-11-23:20-33-38,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,23,32
2025-11-23:20-33-40,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,83,30
2025-11-23:20-33-42,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,20,11
2025-11-23:20-33-44,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,20,15
2025-11-23:20-33-46,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,303,16
2025-11-23:20-33-48,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,20,14
2025-11-23:20-33-50,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,22,35
2025-11-23:20-33-52,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,75,14
2025-11-23:20-33-54,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,75,16
2025-11-23:20-33-56,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,15,24
2025-11-23:20-33-58,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,94,29
2025-11-23:20-34-00,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,18,13
2025-11-23:20-34-02,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,211,13
2025-11-23:20-34-04,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,211,23
2025-11-23:20-34-06,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,71,11
2025-11-23:20-34-08,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,528,20
2025-11-23:20-34-10,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,18,9
2025-11-23:20-34-12,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,18,25
2025-11-23:20-34-14,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,14,6
2025-11-23:20-34-16,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,14,15
2025-11-23:20-34-18,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,22,22
2025-11-23:20-34-20,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,521,14
2025-11-23:20-34-22,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,78,21
2025-11-23:20-34-24,2025-11-23:20-33-30,2025-11-23:20-33-13,1,st_actON,112,27,25
2025-11-23:20-34-31,-,-,1,st_actON,0,0,63
2025-11-23:20-34-33,-,-,1,st_actON,0,70,18
2025-11-23:20-34-35,-,-,1,st_actON,0,26,20
2025-11-23:20-34-37,-,-,1,st_actON,0,438,21
2025-11-23:20-34-39,-,-,1,st_actON,0,20,19
2025-11-23:20-34-41,2025-11-23:20-34-41,2025-11-23:20-34-25,2,st_actON,137,20,49
2025-11-23:20-34-43,2025-11-23:20-34-41,2025-11-23:20-34-25,2,st_actON,137,44,25
2025-11-23:20-34-45,2025-11-23:20-34-41,2025-11-23:20-34-25,2,st_actON,137,24,17
2025-11-23:20-34-47,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,24,19
2025-11-23:20-34-49,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,81,19
2025-11-23:20-34-51,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,81,7
2025-11-23:20-34-53,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,17,29
2025-11-23:20-34-55,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,71,22
2025-11-23:20-34-57,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,529,9
2025-11-23:20-34-59,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,17,11
2025-11-23:20-35-01,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,17,14
2025-11-23:20-35-03,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,21,27
2025-11-23:20-35-05,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,17,17
2025-11-23:20-35-07,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,28,29
2025-11-23:20-35-10,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,28,31
2025-11-23:20-35-12,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,523,33
2025-11-23:20-35-14,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,20
2025-11-23:20-35-16,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,23
2025-11-23:20-35-18,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,16,38
2025-11-23:20-35-20,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,57,25
2025-11-23:20-35-22,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,57,31
2025-11-23:20-35-24,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,17,9
2025-11-23:20-35-26,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,74,21
2025-11-23:20-35-28,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,17,6
2025-11-23:20-35-30,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,92,13
2025-11-23:20-35-32,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,21,21
2025-11-23:20-35-34,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,21,10
2025-11-23:20-35-36,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,316,11
2025-11-23:20-35-38,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,66,19
2025-11-23:20-35-40,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,424,8
2025-11-23:20-35-42,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,12
2025-11-23:20-35-44,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,13
2025-11-23:20-35-46,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,14,4
2025-11-23:20-35-48,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,306,22
2025-11-23:20-35-50,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,57,7
2025-11-23:20-35-52,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,94,23
2025-11-23:20-35-54,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,94,19
2025-11-23:20-35-56,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,26,9
2025-11-23:20-35-58,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,15
2025-11-23:20-36-00,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,299,24
2025-11-23:20-36-02,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,49,5
2025-11-23:20-36-04,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,49,9
2025-11-23:20-36-06,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,14,10
2025-11-23:20-36-08,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,69,6
2025-11-23:20-36-10,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,20,11
2025-11-23:20-36-12,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,14,10
2025-11-23:20-36-14,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,14,8
2025-11-23:20-36-16,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,20,28
2025-11-23:20-36-18,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,205,20
2025-11-23:20-36-20,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,20,29
2025-11-23:20-36-22,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,325,13
2025-11-23:20-36-24,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,5
2025-11-23:20-36-26,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,10
2025-11-23:20-36-28,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,28,23
2025-11-23:20-36-30,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,523,19
2025-11-23:20-36-32,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,18,7
2025-11-23:20-36-34,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,20,22
2025-11-23:20-36-37,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,20,23
2025-11-23:20-36-39,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,200,10
2025-11-23:20-36-41,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,20,13
2025-11-23:20-36-43,2025-11-23:20-34-46,2025-11-23:20-34-29,3,st_actON,130,19,6
