timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-05:15-03-36,-,-,0,st_actOFF,0,21,6
2025-12-05:15-03-38,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,19,4
2025-12-05:15-03-40,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,14,6
2025-12-05:15-03-42,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,14,8
2025-12-05:15-03-44,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,17,5
2025-12-05:15-03-47,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,20,5
2025-12-05:15-03-49,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,20,7
2025-12-05:15-03-51,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,22,5
2025-12-05:15-03-53,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,22,5
2025-12-05:15-03-55,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,14,10
2025-12-05:15-03-57,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,18,7
2025-12-05:15-03-59,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,23,10
2025-12-05:15-04-01,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,43,6
2025-12-05:15-04-03,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,43,9
2025-12-05:15-04-05,2025-12-05:15-03-37,2025-12-05:15-03-36,2,st_actON,85,19,7
2025-12-05:15-04-07,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,118,6
2025-12-05:15-04-09,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,28,6
2025-12-05:15-04-11,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,15,7
2025-12-05:15-04-13,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,15,5
2025-12-05:15-04-15,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,5
2025-12-05:15-04-17,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,6
2025-12-05:15-04-19,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,6
2025-12-05:15-04-21,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,6
2025-12-05:15-04-23,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,3
2025-12-05:15-04-25,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,23,5
2025-12-05:15-04-27,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,4
2025-12-05:15-04-29,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,4
2025-12-05:15-04-31,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,9
2025-12-05:15-04-33,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,8
2025-12-05:15-04-35,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,10
2025-12-05:15-04-37,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,6
2025-12-05:15-04-39,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,14,7
2025-12-05:15-04-41,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,13
2025-12-05:15-04-43,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,10
2025-12-05:15-04-45,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,20,3
2025-12-05:15-04-47,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,13
2025-12-05:15-04-49,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,11
2025-12-05:15-04-51,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,11
2025-12-05:15-04-53,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,5
2025-12-05:15-04-55,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,5
2025-12-05:15-04-57,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,6
2025-12-05:15-04-59,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,13,5
2025-12-05:15-05-01,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,36,7
2025-12-05:15-05-03,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,23,4
2025-12-05:15-05-05,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,23,9
2025-12-05:15-05-07,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,7
2025-12-05:15-05-09,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,6
2025-12-05:15-05-11,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,27,6
2025-12-05:15-05-13,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,35,5
2025-12-05:15-05-15,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,35,10
2025-12-05:15-05-17,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,4
2025-12-05:15-05-19,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,10
2025-12-05:15-05-21,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,6
2025-12-05:15-05-23,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,4
2025-12-05:15-05-25,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,5
2025-12-05:15-05-27,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,24,4
2025-12-05:15-05-29,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,6
2025-12-05:15-05-31,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,5
2025-12-05:15-05-33,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,4
2025-12-05:15-05-35,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,6
2025-12-05:15-05-37,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,5
2025-12-05:15-05-39,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,8
2025-12-05:15-05-41,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,20,5
2025-12-05:15-05-43,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,6
2025-12-05:15-05-45,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,6
2025-12-05:15-05-47,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,5
2025-12-05:15-05-49,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,8
2025-12-05:15-05-51,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,16,6
2025-12-05:15-05-53,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,5
2025-12-05:15-05-55,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,8
2025-12-05:15-05-57,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,25,7
2025-12-05:15-05-59,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,5
2025-12-05:15-06-02,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,4
2025-12-05:15-06-04,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,11
2025-12-05:15-06-06,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,7
2025-12-05:15-06-08,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,22,5
2025-12-05:15-06-10,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,3
2025-12-05:15-06-12,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,23,9
2025-12-05:15-06-14,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,20,10
2025-12-05:15-06-16,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,47,9
2025-12-05:15-06-18,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,47,7
2025-12-05:15-06-20,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,134,6
2025-12-05:15-06-22,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,42,5
2025-12-05:15-06-24,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,15,4
2025-12-05:15-06-26,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,35,11
2025-12-05:15-06-28,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,35,11
2025-12-05:15-06-30,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,55,7
2025-12-05:15-06-32,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,34,5
2025-12-05:15-06-34,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,57,5
2025-12-05:15-06-36,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,31,3
2025-12-05:15-06-38,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,31,5
2025-12-05:15-06-40,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,55,8
2025-12-05:15-06-42,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,33,5
2025-12-05:15-06-44,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,56,6
2025-12-05:15-06-46,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,25,3
2025-12-05:15-06-48,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,25,6
2025-12-05:15-06-50,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,50,6
2025-12-05:15-06-52,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,10
2025-12-05:15-06-54,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,50,7
2025-12-05:15-06-56,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,8
2025-12-05:15-06-58,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,5
2025-12-05:15-07-00,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,47,3
2025-12-05:15-07-02,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,20,6
2025-12-05:15-07-04,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,53,5
2025-12-05:15-07-06,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,8
2025-12-05:15-07-08,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,21,9
2025-12-05:15-07-10,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,104,10
2025-12-05:15-07-12,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,17,4
2025-12-05:15-07-14,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,43,6
2025-12-05:15-07-16,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,5
2025-12-05:15-07-18,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,7
2025-12-05:15-07-20,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,102,9
2025-12-05:15-07-22,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,19,7
2025-12-05:15-07-24,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,48,4
2025-12-05:15-07-26,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,18,5
2025-12-05:15-07-28,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,50,5
2025-12-05:15-07-30,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,50,4
2025-12-05:15-07-32,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,83,7
2025-12-05:15-07-34,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,47,5
2025-12-05:15-07-36,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,20,4
2025-12-05:15-07-38,2025-12-05:15-04-05,2025-12-05:15-04-04,1,st_actON,83,20,6
2025-12-05:15-07-55,-,-,1,st_actON,0,0,40
2025-12-05:15-07-57,-,-,1,st_actON,0,57,6
2025-12-05:15-07-59,-,-,1,st_actON,0,57,4
2025-12-05:15-08-01,-,-,1,st_actON,0,35,4
2025-12-05:15-08-03,-,-,1,st_actON,0,57,4
2025-12-05:15-08-05,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,29,4
2025-12-05:15-08-07,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,56,5
2025-12-05:15-08-09,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,56,5
2025-12-05:15-08-11,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,28,4
2025-12-05:15-08-13,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,56,6
2025-12-05:15-08-15,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,30,6
2025-12-05:15-08-17,2025-12-05:15-08-05,2025-12-05:15-08-04,0,st_actOFF,77,54,10
2025-12-05:15-08-19,2025-12-05:15-08-18,2025-12-05:15-08-17,1,st_actON,86,29,5
2025-12-05:15-08-21,2025-12-05:15-08-18,2025-12-05:15-08-17,1,st_actON,86,29,9
2025-12-05:15-08-23,2025-12-05:15-08-18,2025-12-05:15-08-17,1,st_actON,86,55,6
2025-12-05:15-08-36,-,-,1,st_actON,0,0,85
2025-12-05:15-08-38,-,-,1,st_actON,0,0,4
2025-12-05:15-08-40,-,-,1,st_actON,0,53,3
2025-12-05:15-08-42,-,-,1,st_actON,0,24,7
2025-12-05:15-08-44,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,53,4
2025-12-05:15-08-46,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,23,6
2025-12-05:15-08-48,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,50,4
2025-12-05:15-08-50,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,50,5
2025-12-05:15-08-52,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,20,5
2025-12-05:15-08-54,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,48,6
2025-12-05:15-08-56,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,23,5
2025-12-05:15-08-58,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,47,6
2025-12-05:15-09-00,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,47,4
2025-12-05:15-09-02,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,16,7
2025-12-05:15-09-04,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,47,6
2025-12-05:15-09-06,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,16,7
2025-12-05:15-09-08,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,48,6
2025-12-05:15-09-10,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,48,5
2025-12-05:15-09-12,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,17,4
2025-12-05:15-09-14,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,42,5
2025-12-05:15-09-16,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,19,4
2025-12-05:15-09-18,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,40,4
2025-12-05:15-09-20,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,40,4
2025-12-05:15-09-22,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,67,7
2025-12-05:15-09-24,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,39,5
2025-12-05:15-09-26,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,39,5
2025-12-05:15-09-28,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,39,5
2025-12-05:15-09-30,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,57,4
2025-12-05:15-09-32,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,27,5
2025-12-05:15-09-34,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,56,4
2025-12-05:15-09-36,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,23,4
2025-12-05:15-09-38,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,23,3
2025-12-05:15-09-40,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,23,6
2025-12-05:15-09-42,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,30,5
2025-12-05:15-09-44,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,57,4
2025-12-05:15-09-46,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,31,7
2025-12-05:15-09-48,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,56,5
2025-12-05:15-09-50,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,56,6
2025-12-05:15-09-52,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,30,4
2025-12-05:15-09-54,2025-12-05:15-08-43,2025-12-05:15-08-42,2,st_actON,77,30,4
