timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-10:17-37-12,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,23,23
2025-12-10:17-37-14,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,24,70
2025-12-10:17-37-16,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,19,20
2025-12-10:17-37-18,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,77,14
2025-12-10:17-37-20,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,17,12
2025-12-10:17-37-22,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,17,6
2025-12-10:17-37-24,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,95,23
2025-12-10:17-37-26,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,54,12
2025-12-10:17-37-28,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,24,27
2025-12-10:17-37-30,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,26
2025-12-10:17-37-32,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,18
2025-12-10:17-37-34,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,21,29
2025-12-10:17-37-37,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,443,29
2025-12-10:17-37-39,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,45,30
2025-12-10:17-37-41,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,109,27
2025-12-10:17-37-43,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,66,29
2025-12-10:17-37-45,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,66,23
2025-12-10:17-37-47,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,235,30
2025-12-10:17-37-49,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,8
2025-12-10:17-37-51,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,17,23
2025-12-10:17-37-53,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,13
2025-12-10:17-37-55,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,15
2025-12-10:17-37-57,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,33,10
2025-12-10:17-37-59,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,17,11
2025-12-10:17-38-01,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,25
2025-12-10:17-38-03,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,21
2025-12-10:17-38-05,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,21
2025-12-10:17-38-07,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,19,10
2025-12-10:17-38-09,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,53,21
2025-12-10:17-38-11,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,108,19
2025-12-10:17-38-13,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,15,27
2025-12-10:17-38-15,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,21,13
2025-12-10:17-38-17,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,21,21
2025-12-10:17-38-19,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,18
2025-12-10:17-38-21,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,19,23
2025-12-10:17-38-23,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,23
2025-12-10:17-38-25,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,17,21
2025-12-10:17-38-27,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,17,26
2025-12-10:17-38-29,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,120,26
2025-12-10:17-38-31,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,80,21
2025-12-10:17-38-33,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,24,24
2025-12-10:17-38-35,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,16
2025-12-10:17-38-37,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,20,33
2025-12-10:17-38-39,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,47,11
2025-12-10:17-38-41,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,113,32
2025-12-10:17-38-43,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,18,26
2025-12-10:17-38-46,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,19,35
2025-12-10:17-38-48,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,19,21
2025-12-10:17-38-50,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,91,25
2025-12-10:17-38-52,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,22,25
2025-12-10:17-38-54,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,21,23
2025-12-10:17-38-56,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,37,21
2025-12-10:17-38-58,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,18,24
2025-12-10:17-39-00,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,18,26
2025-12-10:17-39-02,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,80,9
2025-12-10:17-39-04,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,64,26
2025-12-10:17-39-06,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,24,27
2025-12-10:17-39-08,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,33,12
2025-12-10:17-39-10,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,33,21
2025-12-10:17-39-12,2025-12-10:17-32-18,2025-12-10:17-32-17,1,st_actON,258,21,21
2025-12-10:17-39-14,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,17,38
2025-12-10:17-39-16,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,20,19
2025-12-10:17-39-18,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,59,30
2025-12-10:17-39-20,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,22,47
2025-12-10:17-39-22,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,22,35
2025-12-10:17-39-24,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,23,27
2025-12-10:17-39-26,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,17,22
2025-12-10:17-39-28,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,19,19
2025-12-10:17-39-30,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,19,19
2025-12-10:17-39-32,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,19,9
2025-12-10:17-39-34,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,20,13
2025-12-10:17-39-36,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,18,8
2025-12-10:17-39-38,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,23,37
2025-12-10:17-39-40,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,89,12
2025-12-10:17-39-42,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,89,22
2025-12-10:17-39-44,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,91,79
2025-12-10:17-39-46,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,134,11
2025-12-10:17-39-48,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,91,30
2025-12-10:17-39-51,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,25,27
2025-12-10:17-39-53,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,16,9
2025-12-10:17-39-55,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,16,17
2025-12-10:17-39-57,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,365,15
2025-12-10:17-39-59,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,38
2025-12-10:17-40-01,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,34
2025-12-10:17-40-03,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,39
2025-12-10:17-40-05,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,27
2025-12-10:17-40-07,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,13
2025-12-10:17-40-09,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,24
2025-12-10:17-40-11,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,28
2025-12-10:17-40-13,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,15
2025-12-10:17-40-15,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,21
2025-12-10:17-40-17,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,21
2025-12-10:17-40-19,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,17
2025-12-10:17-40-21,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,15
2025-12-10:17-40-23,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,29
2025-12-10:17-40-25,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,19
2025-12-10:17-40-27,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,19
2025-12-10:17-40-29,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,23
2025-12-10:17-40-31,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,15
2025-12-10:17-40-33,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,11
2025-12-10:17-40-35,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,25
2025-12-10:17-40-37,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,27
2025-12-10:17-40-39,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,9
2025-12-10:17-40-41,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,17
2025-12-10:17-40-43,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,30
2025-12-10:17-40-45,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,27
2025-12-10:17-40-47,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,23
2025-12-10:17-40-49,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,28
2025-12-10:17-40-51,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,18
2025-12-10:17-40-53,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,27
2025-12-10:17-40-55,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,94,47
2025-12-10:17-40-58,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,98,16
2025-12-10:17-41-00,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,133,34
2025-12-10:17-41-02,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,22,20
2025-12-10:17-41-04,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,42,24
2025-12-10:17-41-06,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,42,20
2025-12-10:17-41-08,2025-12-10:17-39-13,2025-12-10:17-39-13,0,st_actOFF,178,111,23
2025-12-10:17-41-10,2025-12-10:17-41-09,2025-12-10:17-41-09,0,st_actOFF,234,20,11
2025-12-10:17-41-12,2025-12-10:17-41-09,2025-12-10:17-41-09,0,st_actOFF,234,21,21
2025-12-10:17-41-14,2025-12-10:17-41-09,2025-12-10:17-41-09,0,st_actOFF,234,92,24
