timestamp,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
02-11-2025 16:35:09,0,st_actOFF,0,0,805
02-11-2025 16:35:11,0,st_actOFF,0,0,77
02-11-2025 16:35:13,0,st_actOFF,0,0,47
02-11-2025 16:35:15,0,st_actOFF,0,0,70
02-11-2025 16:35:17,0,st_actOFF,0,0,49
02-11-2025 16:35:19,0,st_actOFF,0,0,49
02-11-2025 16:35:21,0,st_actOFF,0,0,105
02-11-2025 16:35:23,0,st_actOFF,0,0,48
02-11-2025 16:35:25,0,st_actOFF,0,0,42
02-11-2025 16:35:28,0,st_actOFF,0,0,53
02-11-2025 16:35:30,0,st_actOFF,0,0,44
02-11-2025 16:35:32,0,st_actOFF,0,0,27
02-11-2025 16:35:34,0,st_actOFF,0,0,79
02-11-2025 16:35:36,0,st_actOFF,0,0,62
02-11-2025 16:35:38,0,st_actOFF,0,0,35
02-11-2025 16:35:40,0,st_actOFF,0,0,39
02-11-2025 16:35:42,0,st_actOFF,0,0,46
02-11-2025 16:35:44,0,st_actOFF,0,0,51
02-11-2025 16:35:46,0,st_actOFF,0,0,39
02-11-2025 16:35:48,0,st_actOFF,0,0,21
02-11-2025 16:35:50,0,st_actOFF,0,0,59
02-11-2025 16:35:52,0,st_actOFF,0,0,44
02-11-2025 16:35:54,0,st_actOFF,0,0,31
02-11-2025 16:35:56,0,st_actOFF,0,0,49
02-11-2025 16:35:58,0,st_actOFF,0,0,49
02-11-2025 16:36:00,0,st_actOFF,0,0,45
02-11-2025 16:36:02,0,st_actOFF,0,0,23
02-11-2025 16:36:04,0,st_actOFF,0,0,29
02-11-2025 16:36:06,0,st_actOFF,0,0,24
02-11-2025 16:36:09,0,st_actOFF,0,0,42
02-11-2025 16:36:11,0,st_actOFF,0,0,18
02-11-2025 16:36:13,0,st_actOFF,0,0,24
02-11-2025 16:36:15,0,st_actOFF,0,0,37
02-11-2025 16:36:17,0,st_actOFF,0,0,30
02-11-2025 16:36:19,0,st_actOFF,0,0,37
02-11-2025 16:36:21,0,st_actOFF,0,0,43
02-11-2025 16:36:23,0,st_actOFF,0,0,38
02-11-2025 16:36:25,0,st_actOFF,0,0,19
02-11-2025 16:36:27,0,st_actOFF,0,0,33
02-11-2025 16:36:29,0,st_actOFF,0,0,55
02-11-2025 16:36:31,0,st_actOFF,0,0,36
02-11-2025 16:36:33,0,st_actOFF,0,0,32
02-11-2025 16:36:35,0,st_actOFF,0,0,31
02-11-2025 16:36:37,0,st_actOFF,0,0,45
02-11-2025 16:36:39,0,st_actOFF,0,0,23
02-11-2025 16:36:41,0,st_actOFF,0,0,21
02-11-2025 16:36:43,0,st_actOFF,0,0,37
02-11-2025 16:36:45,0,st_actOFF,0,0,38
02-11-2025 16:36:47,0,st_actOFF,0,0,25
02-11-2025 16:36:49,0,st_actOFF,0,0,22
02-11-2025 16:36:51,0,st_actOFF,0,0,24
02-11-2025 16:36:53,0,st_actOFF,0,0,39
02-11-2025 16:36:55,0,st_actOFF,0,0,43
02-11-2025 16:36:57,0,st_actOFF,0,0,23
02-11-2025 16:37:00,0,st_actOFF,0,0,72
02-11-2025 16:37:02,0,st_actOFF,0,0,14
02-11-2025 16:37:04,0,st_actOFF,0,0,38
02-11-2025 16:37:06,0,st_actOFF,0,0,40
02-11-2025 16:37:08,0,st_actOFF,0,0,21
02-11-2025 16:37:10,0,st_actOFF,0,0,43
02-11-2025 16:37:12,0,st_actOFF,0,0,35
02-11-2025 16:37:14,0,st_actOFF,0,0,26
02-11-2025 16:37:16,0,st_actOFF,0,0,38
02-11-2025 16:37:18,0,st_actOFF,0,0,10
02-11-2025 16:37:20,0,st_actOFF,0,0,32
02-11-2025 16:37:22,0,st_actOFF,0,0,14
02-11-2025 16:37:24,0,st_actOFF,0,0,28
02-11-2025 16:37:26,0,st_actOFF,0,0,27
02-11-2025 16:37:28,0,st_actOFF,0,0,27
02-11-2025 16:37:30,0,st_actOFF,0,0,39
02-11-2025 16:37:32,0,st_actOFF,0,0,39
02-11-2025 16:37:34,0,st_actOFF,0,0,31
02-11-2025 16:37:36,0,st_actOFF,0,0,34
02-11-2025 16:37:38,0,st_actOFF,0,0,30
02-11-2025 16:37:40,0,st_actOFF,0,0,35
02-11-2025 16:37:42,0,st_actOFF,0,0,6
02-11-2025 16:37:44,0,st_actOFF,0,0,32
02-11-2025 16:37:46,0,st_actOFF,0,0,10
02-11-2025 16:37:48,0,st_actOFF,0,0,36
02-11-2025 16:37:50,0,st_actOFF,0,0,33
02-11-2025 16:37:53,0,st_actOFF,0,0,18
02-11-2025 16:37:55,0,st_actOFF,0,0,28
02-11-2025 16:37:57,0,st_actOFF,0,0,34
02-11-2025 16:37:59,0,st_actOFF,0,0,70
02-11-2025 16:38:01,0,st_actOFF,0,0,36
02-11-2025 16:38:03,0,st_actOFF,0,0,32
02-11-2025 16:38:05,0,st_actOFF,0,0,29
02-11-2025 16:38:07,0,st_actOFF,0,0,23
02-11-2025 16:38:09,0,st_actOFF,0,0,33
02-11-2025 16:38:11,0,st_actOFF,0,0,16
02-11-2025 16:38:13,0,st_actOFF,0,0,24
02-11-2025 16:38:15,0,st_actOFF,0,0,21
02-11-2025 16:38:17,0,st_actOFF,0,0,31
02-11-2025 16:38:19,0,st_actOFF,0,0,24
02-11-2025 16:38:21,0,st_actOFF,0,0,24
02-11-2025 16:38:23,0,st_actOFF,0,0,18
02-11-2025 16:38:25,0,st_actOFF,0,0,30
02-11-2025 16:38:27,0,st_actOFF,0,0,19
02-11-2025 16:38:29,0,st_actOFF,0,0,24
02-11-2025 16:38:31,0,st_actOFF,0,0,33
02-11-2025 16:38:33,0,st_actOFF,0,0,26
02-11-2025 16:38:35,0,st_actOFF,0,0,14
02-11-2025 16:38:37,0,st_actOFF,0,0,17
02-11-2025 16:38:39,0,st_actOFF,0,0,12
02-11-2025 16:38:41,0,st_actOFF,0,0,14
02-11-2025 16:38:43,0,st_actOFF,0,0,16
02-11-2025 16:38:45,0,st_actOFF,0,0,11
02-11-2025 16:38:47,0,st_actOFF,0,0,23
02-11-2025 16:38:49,0,st_actOFF,0,0,24
02-11-2025 16:38:51,0,st_actOFF,0,0,22
02-11-2025 16:38:53,0,st_actOFF,0,0,17
02-11-2025 16:38:55,0,st_actOFF,0,0,23
02-11-2025 16:38:57,0,st_actOFF,0,0,16
02-11-2025 16:39:00,0,st_actOFF,0,0,27
02-11-2025 16:39:02,0,st_actOFF,0,0,13
02-11-2025 16:39:04,0,st_actOFF,0,0,6
02-11-2025 16:39:06,0,st_actOFF,0,0,22
02-11-2025 16:39:08,0,st_actOFF,0,0,9
02-11-2025 16:39:10,0,st_actOFF,0,0,25
02-11-2025 16:39:12,0,st_actOFF,0,0,7
02-11-2025 16:39:14,0,st_actOFF,0,0,7
02-11-2025 16:39:16,0,st_actOFF,0,0,6
02-11-2025 16:39:18,0,st_actOFF,0,0,18
02-11-2025 16:39:20,0,st_actOFF,0,0,20
02-11-2025 16:39:22,0,st_actOFF,0,0,16
02-11-2025 16:39:24,0,st_actOFF,0,0,20
02-11-2025 16:39:26,0,st_actOFF,0,0,15
02-11-2025 16:39:28,0,st_actOFF,0,0,21
02-11-2025 16:39:30,0,st_actOFF,0,0,17
02-11-2025 16:39:32,0,st_actOFF,0,0,22
02-11-2025 16:39:34,0,st_actOFF,0,0,6
02-11-2025 16:39:36,0,st_actOFF,0,0,18
02-11-2025 16:39:38,0,st_actOFF,0,0,18
02-11-2025 16:39:40,0,st_actOFF,0,0,11
02-11-2025 16:39:42,0,st_actOFF,0,0,7
02-11-2025 16:39:44,0,st_actOFF,0,0,24
02-11-2025 16:39:46,0,st_actOFF,0,0,5
02-11-2025 16:39:48,0,st_actOFF,0,0,17
02-11-2025 16:39:50,0,st_actOFF,0,0,14
02-11-2025 16:39:52,0,st_actOFF,0,0,10
02-11-2025 16:39:54,0,st_actOFF,0,0,18
02-11-2025 16:39:56,0,st_actOFF,0,0,22
02-11-2025 16:39:58,0,st_actOFF,0,0,18
02-11-2025 16:40:00,0,st_actOFF,0,0,18
02-11-2025 16:40:02,0,st_actOFF,0,0,19
02-11-2025 16:40:04,0,st_actOFF,0,0,7
02-11-2025 16:40:06,0,st_actOFF,0,0,24
02-11-2025 16:40:08,0,st_actOFF,0,0,25
02-11-2025 16:40:10,0,st_actOFF,0,0,11
02-11-2025 16:40:12,0,st_actOFF,0,0,25
02-11-2025 16:40:14,0,st_actOFF,0,0,17
02-11-2025 16:40:16,0,st_actOFF,0,0,14
02-11-2025 16:40:18,0,st_actOFF,0,0,19
02-11-2025 16:40:20,0,st_actOFF,0,0,21
02-11-2025 16:40:22,0,st_actOFF,0,0,11
02-11-2025 16:40:24,0,st_actOFF,0,0,23
02-11-2025 16:40:27,0,st_actOFF,0,0,18
02-11-2025 16:40:29,0,st_actOFF,0,0,31
02-11-2025 16:40:31,0,st_actOFF,0,0,28
02-11-2025 16:40:33,0,st_actOFF,0,0,42
02-11-2025 16:40:35,0,st_actOFF,0,0,7
02-11-2025 16:40:37,0,st_actOFF,0,0,19
02-11-2025 16:40:39,0,st_actOFF,0,0,16
02-11-2025 16:40:41,0,st_actOFF,0,0,15
02-11-2025 16:40:43,0,st_actOFF,0,0,21
02-11-2025 16:40:45,0,st_actOFF,0,0,20
02-11-2025 16:40:47,0,st_actOFF,0,0,14
02-11-2025 16:40:49,0,st_actOFF,0,0,20
02-11-2025 16:40:51,0,st_actOFF,0,0,25
02-11-2025 16:40:53,0,st_actOFF,0,0,20
02-11-2025 16:40:55,0,st_actOFF,0,0,30
02-11-2025 16:40:57,0,st_actOFF,0,0,25
02-11-2025 16:40:59,0,st_actOFF,0,0,16
02-11-2025 16:41:01,0,st_actOFF,0,0,19
02-11-2025 16:41:03,0,st_actOFF,0,0,20
02-11-2025 16:41:05,0,st_actOFF,0,0,21
02-11-2025 16:41:07,0,st_actOFF,0,0,10
02-11-2025 16:41:09,0,st_actOFF,0,0,27
02-11-2025 16:41:11,0,st_actOFF,0,0,22
02-11-2025 16:41:13,0,st_actOFF,0,0,21
02-11-2025 16:41:15,0,st_actOFF,0,0,22
02-11-2025 16:41:17,0,st_actOFF,0,0,19
02-11-2025 16:41:19,0,st_actOFF,0,0,18
02-11-2025 16:41:21,0,st_actOFF,0,0,19
02-11-2025 16:41:23,0,st_actOFF,0,0,24
02-11-2025 16:41:25,0,st_actOFF,0,0,29
02-11-2025 16:41:27,0,st_actOFF,0,0,16
02-11-2025 16:41:29,0,st_actOFF,0,0,26
02-11-2025 16:41:31,0,st_actOFF,0,0,6
02-11-2025 16:41:33,0,st_actOFF,0,0,5
02-11-2025 16:41:35,0,st_actOFF,0,0,16
02-11-2025 16:41:37,0,st_actOFF,0,0,25
02-11-2025 16:41:39,0,st_actOFF,0,0,15
02-11-2025 16:41:41,0,st_actOFF,0,0,24
02-11-2025 16:41:44,0,st_actOFF,0,0,18
02-11-2025 16:41:46,0,st_actOFF,0,0,20
02-11-2025 16:41:48,0,st_actOFF,0,0,10
02-11-2025 16:41:50,0,st_actOFF,0,0,23
02-11-2025 16:41:52,0,st_actOFF,0,0,15
