timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-11-11:16-27-32,-,-,0,st_actOFF,0,43,21
2025-11-11:16-27-34,-,-,0,st_actOFF,0,58,17
2025-11-11:16-27-36,-,-,0,st_actOFF,0,91,19
2025-11-11:16-27-38,-,-,0,st_actOFF,0,61,12
2025-11-11:16-27-40,-,-,0,st_actOFF,0,61,8
2025-11-11:16-27-43,-,-,0,st_actOFF,0,34,8
2025-11-11:16-27-45,-,-,0,st_actOFF,0,54,15
2025-11-11:16-27-47,-,-,0,st_actOFF,0,35,9
2025-11-11:16-27-49,-,-,0,st_actOFF,0,60,10
2025-11-11:16-27-51,-,-,0,st_actOFF,0,60,10
2025-11-11:16-27-53,-,-,0,st_actOFF,0,33,11
2025-11-11:16-27-55,2025-11-11:16-27-54,2025-11-11:16-27-44,0,st_actOFF,144,58,7
2025-11-11:16-27-57,2025-11-11:16-27-54,2025-11-11:16-27-44,0,st_actOFF,144,99,5
2025-11-11:16-27-59,2025-11-11:16-27-58,2025-11-11:16-27-49,0,st_actOFF,92,99,7
2025-11-11:16-28-01,2025-11-11:16-27-58,2025-11-11:16-27-49,0,st_actOFF,92,59,8
2025-11-11:16-28-03,2025-11-11:16-27-58,2025-11-11:16-27-49,0,st_actOFF,92,34,13
2025-11-11:16-28-05,2025-11-11:16-27-58,2025-11-11:16-27-49,0,st_actOFF,92,60,11
2025-11-11:16-28-07,2025-11-11:16-27-58,2025-11-11:16-27-49,0,st_actOFF,92,33,11
2025-11-11:16-28-09,2025-11-11:16-28-07,2025-11-11:16-27-58,1,st_actON,119,33,8
2025-11-11:16-28-11,2025-11-11:16-28-07,2025-11-11:16-27-58,1,st_actON,119,57,10
2025-11-11:16-28-13,2025-11-11:16-28-07,2025-11-11:16-27-58,1,st_actON,119,149,8
2025-11-11:16-28-15,2025-11-11:16-28-07,2025-11-11:16-27-58,1,st_actON,119,65,13
2025-11-11:16-28-17,2025-11-11:16-28-16,2025-11-11:16-28-06,0,st_actOFF,104,29,7
2025-11-11:16-28-19,2025-11-11:16-28-16,2025-11-11:16-28-06,0,st_actOFF,104,111,8
2025-11-11:16-28-21,2025-11-11:16-28-16,2025-11-11:16-28-06,0,st_actOFF,104,111,8
2025-11-11:16-28-23,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,39,9
2025-11-11:16-28-25,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,66,14
2025-11-11:16-28-27,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,30,8
2025-11-11:16-28-29,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,55,12
2025-11-11:16-28-31,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,55,12
2025-11-11:16-28-33,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,35,7
2025-11-11:16-28-35,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,60,10
2025-11-11:16-28-37,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,31,15
2025-11-11:16-28-39,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,31,17
2025-11-11:16-28-41,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,31,11
2025-11-11:16-28-43,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,32,12
2025-11-11:16-28-45,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,106,7
2025-11-11:16-28-47,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,81,11
2025-11-11:16-28-49,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,57,12
2025-11-11:16-28-51,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,57,8
2025-11-11:16-28-53,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,86,13
2025-11-11:16-28-55,2025-11-11:16-28-22,2025-11-11:16-28-12,0,st_actOFF,99,104,16
2025-11-11:16-28-57,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,25,6
2025-11-11:16-29-00,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,49,12
2025-11-11:16-29-02,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,49,9
2025-11-11:16-29-04,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,892,11
2025-11-11:16-29-06,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,34,10
2025-11-11:16-29-08,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,57,8
2025-11-11:16-29-10,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,57,5
2025-11-11:16-29-12,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,16,8
2025-11-11:16-29-14,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,50,8
2025-11-11:16-29-16,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,26,17
2025-11-11:16-29-18,2025-11-11:16-28-57,2025-11-11:16-28-47,1,st_actON,94,49,5
2025-11-11:16-29-20,2025-11-11:16-29-20,2025-11-11:16-29-09,2,st_actON,111,49,19
2025-11-11:16-29-22,2025-11-11:16-29-20,2025-11-11:16-29-09,2,st_actON,111,57,6
2025-11-11:16-29-24,2025-11-11:16-29-20,2025-11-11:16-29-09,2,st_actON,111,88,15
2025-11-11:16-29-26,2025-11-11:16-29-20,2025-11-11:16-29-09,2,st_actON,111,60,12
2025-11-11:16-29-28,2025-11-11:16-29-20,2025-11-11:16-29-09,2,st_actON,111,151,9
2025-11-11:16-29-30,2025-11-11:16-29-20,2025-11-11:16-29-09,2,st_actON,111,151,14
2025-11-11:16-29-32,2025-11-11:16-29-30,2025-11-11:16-29-20,1,st_actON,100,60,18
2025-11-11:16-29-34,2025-11-11:16-29-30,2025-11-11:16-29-20,1,st_actON,100,89,17
2025-11-11:16-29-36,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,57,9
2025-11-11:16-29-38,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,93,5
2025-11-11:16-29-40,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,93,21
2025-11-11:16-29-42,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,58,12
2025-11-11:16-29-44,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,33,10
2025-11-11:16-29-46,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,64,6
2025-11-11:16-29-48,2025-11-11:16-29-36,2025-11-11:16-29-26,1,st_actON,113,35,11
2025-11-11:16-29-50,2025-11-11:16-29-49,2025-11-11:16-29-39,0,st_actOFF,132,60,19
2025-11-11:16-29-53,2025-11-11:16-29-49,2025-11-11:16-29-39,0,st_actOFF,132,60,20
2025-11-11:16-29-55,2025-11-11:16-29-49,2025-11-11:16-29-39,0,st_actOFF,132,81,18
2025-11-11:16-29-57,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,59,25
2025-11-11:16-29-59,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,34,18
2025-11-11:16-30-01,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,62,23
2025-11-11:16-30-03,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,62,9
2025-11-11:16-30-05,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,62,17
2025-11-11:16-30-07,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,63,8
2025-11-11:16-30-09,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,37,5
2025-11-11:16-30-11,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,62,10
2025-11-11:16-30-13,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,29,16
2025-11-11:16-30-15,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,29,11
2025-11-11:16-30-17,2025-11-11:16-29-57,2025-11-11:16-29-46,1,st_actON,122,107,5
2025-11-11:16-30-19,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,84,7
2025-11-11:16-30-21,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,56,7
2025-11-11:16-30-23,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,79,6
2025-11-11:16-30-25,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,79,15
2025-11-11:16-30-27,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,57,5
2025-11-11:16-30-29,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,32,5
2025-11-11:16-30-31,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,60,17
2025-11-11:16-30-33,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,35,5
2025-11-11:16-30-35,2025-11-11:16-30-19,2025-11-11:16-30-10,2,st_actON,107,35,4
2025-11-11:16-30-37,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,59,5
2025-11-11:16-30-39,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,37,11
2025-11-11:16-30-41,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,58,10
2025-11-11:16-30-43,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,32,17
2025-11-11:16-30-45,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,70,6
2025-11-11:16-30-47,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,70,9
2025-11-11:16-30-49,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,30,6
2025-11-11:16-30-51,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,57,5
2025-11-11:16-30-53,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,30,8
2025-11-11:16-30-55,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,56,13
2025-11-11:16-30-57,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,56,9
2025-11-11:16-30-59,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,30,16
2025-11-11:16-31-01,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,59,9
2025-11-11:16-31-03,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,29,7
2025-11-11:16-31-05,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,109,7
2025-11-11:16-31-07,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,109,9
2025-11-11:16-31-09,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,26,7
2025-11-11:16-31-11,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,107,10
2025-11-11:16-31-13,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,27,7
2025-11-11:16-31-15,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,115,6
2025-11-11:16-31-17,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,115,16
2025-11-11:16-31-19,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,32,5
2025-11-11:16-31-21,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,64,6
2025-11-11:16-31-23,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,22,4
2025-11-11:16-31-25,2025-11-11:16-30-37,2025-11-11:16-30-28,2,st_actON,93,122,6
2025-11-11:16-31-27,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,122,6
2025-11-11:16-31-29,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,25,11
2025-11-11:16-31-31,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,52,8
2025-11-11:16-31-33,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,30,11
2025-11-11:16-31-35,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,60,8
2025-11-11:16-31-37,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,60,6
2025-11-11:16-31-39,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,29,5
2025-11-11:16-31-41,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,60,5
2025-11-11:16-31-43,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,30,6
2025-11-11:16-31-46,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,55,13
2025-11-11:16-31-48,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,80,10
2025-11-11:16-31-50,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,80,13
2025-11-11:16-31-52,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,116,7
2025-11-11:16-31-54,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,30,10
2025-11-11:16-31-56,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,59,8
2025-11-11:16-31-58,2025-11-11:16-31-27,2025-11-11:16-31-18,2,st_actON,111,30,11
2025-11-11:16-32-00,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,30,7
2025-11-11:16-32-02,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,176,10
2025-11-11:16-32-04,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,22,15
2025-11-11:16-32-06,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,59,16
2025-11-11:16-32-08,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,26,7
2025-11-11:16-32-10,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,26,6
2025-11-11:16-32-12,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,62,6
2025-11-11:16-32-14,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,25,7
2025-11-11:16-32-16,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,56,10
2025-11-11:16-32-18,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,82,7
2025-11-11:16-32-20,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,82,4
2025-11-11:16-32-22,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,60,6
2025-11-11:16-32-24,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,22,6
2025-11-11:16-32-26,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,53,7
2025-11-11:16-32-28,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,20,15
2025-11-11:16-32-30,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,20,15
2025-11-11:16-32-32,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,54,7
2025-11-11:16-32-34,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,17,7
2025-11-11:16-32-36,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,58,6
2025-11-11:16-32-38,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,17,5
2025-11-11:16-32-40,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,17,6
2025-11-11:16-32-42,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,48,10
2025-11-11:16-32-44,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,69,5
2025-11-11:16-32-46,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,44,5
2025-11-11:16-32-48,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,17,9
2025-11-11:16-32-50,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,43,5
2025-11-11:16-32-52,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,43,9
2025-11-11:16-32-54,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,19,9
2025-11-11:16-32-56,2025-11-11:16-31-59,2025-11-11:16-31-50,3,st_actON,103,49,8
2025-11-11:16-32-58,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,56,14
2025-11-11:16-33-00,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,56,13
2025-11-11:16-33-02,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,73,9
2025-11-11:16-33-04,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,111,12
2025-11-11:16-33-06,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,28,10
2025-11-11:16-33-08,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,28,16
2025-11-11:16-33-10,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,109,4
2025-11-11:16-33-12,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,83,22
2025-11-11:16-33-14,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,52,13
2025-11-11:16-33-16,2025-11-11:16-32-57,2025-11-11:16-32-48,3,st_actON,117,25,6
2025-11-11:16-33-18,2025-11-11:16-33-16,2025-11-11:16-33-07,4,st_actON,85,25,9
2025-11-11:16-33-20,2025-11-11:16-33-16,2025-11-11:16-33-07,4,st_actON,85,59,6
2025-11-11:16-33-22,2025-11-11:16-33-16,2025-11-11:16-33-07,4,st_actON,85,20,10
2025-11-11:16-33-24,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,57,12
2025-11-11:16-33-26,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,19,11
2025-11-11:16-33-28,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,19,8
2025-11-11:16-33-30,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,58,7
2025-11-11:16-33-32,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,24,9
2025-11-11:16-33-34,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,105,13
2025-11-11:16-33-36,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,72,11
2025-11-11:16-33-38,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,52,13
2025-11-11:16-33-40,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,52,9
2025-11-11:16-33-42,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,77,17
2025-11-11:16-33-44,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,51,12
2025-11-11:16-33-47,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,20,11
2025-11-11:16-33-49,2025-11-11:16-33-23,2025-11-11:16-33-14,5,st_actON,106,20,16
2025-11-11:16-33-51,2025-11-11:16-33-50,2025-11-11:16-33-40,6,st_actON,99,774,9
2025-11-11:16-33-53,2025-11-11:16-33-50,2025-11-11:16-33-40,6,st_actON,99,15,11
2025-11-11:16-33-55,2025-11-11:16-33-50,2025-11-11:16-33-40,6,st_actON,99,51,13
2025-11-11:16-33-57,2025-11-11:16-33-55,2025-11-11:16-33-46,5,st_actON,108,18,15
2025-11-11:16-33-59,2025-11-11:16-33-55,2025-11-11:16-33-46,5,st_actON,108,96,5
2025-11-11:16-34-01,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,96,9
2025-11-11:16-34-03,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,76,7
2025-11-11:16-34-05,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,95,5
2025-11-11:16-34-07,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,130,5
2025-11-11:16-34-09,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,49,5
2025-11-11:16-34-11,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,49,9
2025-11-11:16-34-13,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,16,6
2025-11-11:16-34-15,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,42,5
2025-11-11:16-34-17,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,19,4
2025-11-11:16-34-19,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,43,9
2025-11-11:16-34-21,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,43,9
2025-11-11:16-34-23,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,16,11
2025-11-11:16-34-25,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,47,5
2025-11-11:16-34-27,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,20,8
2025-11-11:16-34-29,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,91,4
2025-11-11:16-34-31,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,91,4
2025-11-11:16-34-33,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,19,6
2025-11-11:16-34-35,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,42,4
2025-11-11:16-34-37,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,74,5
2025-11-11:16-34-39,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,43,6
2025-11-11:16-34-41,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,61,3
2025-11-11:16-34-43,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,61,6
2025-11-11:16-34-45,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,39,6
2025-11-11:16-34-47,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,62,4
2025-11-11:16-34-49,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,45,5
2025-11-11:16-34-51,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,55,6
2025-11-11:16-34-53,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,55,5
2025-11-11:16-34-55,2025-11-11:16-34-00,2025-11-11:16-33-51,4,st_actON,94,36,10
