timestamp,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
31-10-2025 12:33:59,0,st_actOFF,0,0,6
31-10-2025 12:34:01,0,st_actOFF,0,0,14
31-10-2025 12:34:03,0,st_actOFF,0,0,14
31-10-2025 12:34:05,0,st_actOFF,0,0,15
31-10-2025 12:34:07,0,st_actOFF,0,0,23
31-10-2025 12:34:09,0,st_actOFF,0,0,21
31-10-2025 12:34:11,0,st_actOFF,0,0,11
31-10-2025 12:34:13,0,st_actOFF,0,0,17
31-10-2025 12:35:51,0,st_actOFF,0,0,60
31-10-2025 12:35:53,0,st_actOFF,0,0,25
31-10-2025 12:35:55,0,st_actOFF,0,0,33
31-10-2025 12:35:57,0,st_actOFF,0,0,24
31-10-2025 12:35:59,0,st_actOFF,0,0,36
31-10-2025 12:36:01,0,st_actOFF,0,0,21
31-10-2025 12:36:03,0,st_actOFF,0,0,14
31-10-2025 12:36:05,0,st_actOFF,0,0,19
31-10-2025 12:36:07,0,st_actOFF,0,0,18
31-10-2025 12:36:09,0,st_actOFF,0,0,60
31-10-2025 12:36:11,0,st_actOFF,0,0,23
31-10-2025 12:36:13,0,st_actOFF,0,0,18
31-10-2025 12:36:15,0,st_actOFF,0,0,12
31-10-2025 12:36:17,0,st_actOFF,0,0,18
31-10-2025 12:36:19,0,st_actOFF,0,0,23
31-10-2025 12:36:21,0,st_actOFF,0,0,20
31-10-2025 12:36:23,0,st_actOFF,0,0,22
31-10-2025 12:36:25,0,st_actOFF,0,0,18
31-10-2025 12:36:27,0,st_actOFF,0,0,20
31-10-2025 12:36:30,0,st_actOFF,0,0,17
31-10-2025 12:36:32,0,st_actOFF,0,0,18
31-10-2025 12:36:34,0,st_actOFF,0,0,12
31-10-2025 12:36:36,0,st_actOFF,0,0,18
31-10-2025 12:36:38,0,st_actOFF,0,0,8
31-10-2025 12:36:40,0,st_actOFF,0,0,5
31-10-2025 12:36:42,0,st_actOFF,0,0,13
31-10-2025 12:36:44,0,st_actOFF,0,0,17
31-10-2025 12:36:46,0,st_actOFF,0,0,15
31-10-2025 12:36:48,0,st_actOFF,0,0,14
31-10-2025 12:36:50,0,st_actOFF,0,0,17
31-10-2025 12:36:52,0,st_actOFF,0,0,5
31-10-2025 12:36:54,0,st_actOFF,0,0,8
31-10-2025 12:36:56,0,st_actOFF,0,0,14
31-10-2025 12:36:58,0,st_actOFF,0,0,17
31-10-2025 12:37:00,0,st_actOFF,0,0,24
31-10-2025 12:37:02,0,st_actOFF,0,0,18
31-10-2025 12:37:04,0,st_actOFF,0,0,19
31-10-2025 12:37:06,0,st_actOFF,0,0,16
31-10-2025 12:37:08,0,st_actOFF,0,0,18
31-10-2025 12:37:10,0,st_actOFF,0,0,12
31-10-2025 12:37:12,0,st_actOFF,0,0,15
31-10-2025 12:37:14,0,st_actOFF,0,0,5
31-10-2025 12:37:16,0,st_actOFF,0,0,6
31-10-2025 12:37:18,0,st_actOFF,0,0,14
31-10-2025 12:37:20,0,st_actOFF,0,0,14
31-10-2025 12:37:22,0,st_actOFF,0,0,12
31-10-2025 12:37:24,0,st_actOFF,0,0,14
31-10-2025 12:37:26,0,st_actOFF,0,0,26
31-10-2025 12:37:28,0,st_actOFF,0,0,16
31-10-2025 12:37:30,0,st_actOFF,0,0,28
31-10-2025 12:37:32,0,st_actOFF,0,0,23
31-10-2025 12:37:34,0,st_actOFF,0,0,13
31-10-2025 12:37:36,0,st_actOFF,0,0,21
31-10-2025 12:37:38,0,st_actOFF,0,0,8
31-10-2025 12:37:40,0,st_actOFF,0,0,20
31-10-2025 12:37:42,0,st_actOFF,0,0,12
31-10-2025 12:37:44,0,st_actOFF,0,0,20
31-10-2025 12:37:46,0,st_actOFF,0,0,7
31-10-2025 12:37:48,0,st_actOFF,0,0,17
31-10-2025 12:37:50,0,st_actOFF,0,0,6
31-10-2025 12:37:52,0,st_actOFF,0,0,11
31-10-2025 12:37:54,0,st_actOFF,0,0,19
31-10-2025 12:37:56,0,st_actOFF,0,0,20
31-10-2025 12:37:59,0,st_actOFF,0,0,8
31-10-2025 12:38:01,0,st_actOFF,0,0,18
31-10-2025 12:38:03,0,st_actOFF,0,0,19
31-10-2025 12:38:05,0,st_actOFF,0,0,15
31-10-2025 12:38:07,0,st_actOFF,0,0,26
31-10-2025 12:38:09,0,st_actOFF,0,0,6
31-10-2025 12:38:11,0,st_actOFF,0,0,23
31-10-2025 12:38:13,0,st_actOFF,0,0,5
31-10-2025 12:38:15,0,st_actOFF,0,0,10
31-10-2025 12:38:17,0,st_actOFF,0,0,18
31-10-2025 12:38:19,0,st_actOFF,0,0,17
31-10-2025 12:38:21,0,st_actOFF,0,0,12
31-10-2025 12:38:23,0,st_actOFF,0,0,19
31-10-2025 12:38:25,0,st_actOFF,0,0,15
31-10-2025 12:38:27,0,st_actOFF,0,0,11
31-10-2025 12:38:29,0,st_actOFF,0,0,14
31-10-2025 12:38:31,0,st_actOFF,0,0,20
31-10-2025 12:38:33,0,st_actOFF,0,0,21
31-10-2025 12:38:35,0,st_actOFF,0,0,4
31-10-2025 12:38:37,0,st_actOFF,0,0,6
31-10-2025 12:38:39,0,st_actOFF,0,0,6
31-10-2025 12:38:41,0,st_actOFF,0,0,5
31-10-2025 12:38:43,0,st_actOFF,0,0,7
31-10-2025 12:38:45,0,st_actOFF,0,0,6
31-10-2025 12:38:47,0,st_actOFF,0,0,7
31-10-2025 12:38:49,0,st_actOFF,0,0,14
31-10-2025 12:38:51,0,st_actOFF,0,0,7
31-10-2025 12:38:53,0,st_actOFF,0,0,5
31-10-2025 12:38:55,0,st_actOFF,0,0,5
31-10-2025 12:38:57,0,st_actOFF,0,0,6
31-10-2025 12:38:59,0,st_actOFF,0,0,8
31-10-2025 12:39:01,0,st_actOFF,0,0,6
31-10-2025 12:39:03,0,st_actOFF,0,0,7
31-10-2025 12:39:05,0,st_actOFF,0,0,8
31-10-2025 12:39:07,0,st_actOFF,0,0,7
31-10-2025 12:39:09,0,st_actOFF,0,0,20
31-10-2025 12:39:11,0,st_actOFF,0,0,7
31-10-2025 12:39:13,0,st_actOFF,0,0,12
31-10-2025 12:39:15,0,st_actOFF,0,0,18
31-10-2025 12:39:17,0,st_actOFF,0,0,18
31-10-2025 12:39:19,0,st_actOFF,0,0,18
31-10-2025 12:39:21,0,st_actOFF,0,0,24
31-10-2025 12:39:23,0,st_actOFF,0,0,17
31-10-2025 12:39:25,0,st_actOFF,0,0,17
31-10-2025 12:39:27,0,st_actOFF,0,0,23
31-10-2025 12:39:29,0,st_actOFF,0,0,18
31-10-2025 12:39:31,0,st_actOFF,0,0,18
31-10-2025 12:39:33,0,st_actOFF,0,0,19
31-10-2025 12:39:35,0,st_actOFF,0,0,15
31-10-2025 12:39:38,0,st_actOFF,0,0,16
31-10-2025 12:39:40,0,st_actOFF,0,0,8
31-10-2025 12:39:42,0,st_actOFF,0,0,10
31-10-2025 12:39:44,0,st_actOFF,0,0,12
31-10-2025 12:39:46,0,st_actOFF,0,0,10
31-10-2025 12:39:48,0,st_actOFF,0,0,15
31-10-2025 12:39:50,0,st_actOFF,0,0,17
31-10-2025 12:39:52,0,st_actOFF,0,0,16
31-10-2025 12:39:54,0,st_actOFF,0,0,18
31-10-2025 12:39:56,0,st_actOFF,0,0,15
31-10-2025 12:39:58,0,st_actOFF,0,0,17
31-10-2025 12:40:00,0,st_actOFF,0,0,19
31-10-2025 12:40:02,0,st_actOFF,0,0,17
31-10-2025 12:40:04,0,st_actOFF,0,0,22
31-10-2025 12:40:06,0,st_actOFF,0,0,18
31-10-2025 12:40:08,0,st_actOFF,0,0,10
31-10-2025 12:40:10,0,st_actOFF,0,0,19
31-10-2025 12:40:12,0,st_actOFF,0,0,19
31-10-2025 12:40:14,0,st_actOFF,0,0,19
31-10-2025 12:40:16,0,st_actOFF,0,0,20
31-10-2025 12:40:18,0,st_actOFF,0,0,17
31-10-2025 12:40:20,0,st_actOFF,0,0,18
31-10-2025 12:40:22,0,st_actOFF,0,0,20
31-10-2025 12:40:24,0,st_actOFF,0,0,13
31-10-2025 12:40:26,0,st_actOFF,0,0,8
31-10-2025 12:40:28,0,st_actOFF,0,0,19
31-10-2025 12:40:30,0,st_actOFF,0,0,12
31-10-2025 12:40:32,0,st_actOFF,0,0,18
31-10-2025 12:40:34,0,st_actOFF,0,0,18
31-10-2025 12:40:36,0,st_actOFF,0,0,15
31-10-2025 12:40:38,0,st_actOFF,0,0,19
31-10-2025 12:40:40,0,st_actOFF,0,0,17
31-10-2025 12:40:42,0,st_actOFF,0,0,11
31-10-2025 12:40:44,0,st_actOFF,0,0,23
31-10-2025 12:40:46,0,st_actOFF,0,0,14
31-10-2025 12:40:48,0,st_actOFF,0,0,18
31-10-2025 12:40:50,0,st_actOFF,0,0,11
31-10-2025 12:40:52,0,st_actOFF,0,0,42
31-10-2025 12:40:54,0,st_actOFF,0,0,11
31-10-2025 12:40:56,0,st_actOFF,0,0,7
31-10-2025 12:40:58,0,st_actOFF,0,0,13
31-10-2025 12:41:00,0,st_actOFF,0,0,13
31-10-2025 12:41:02,0,st_actOFF,0,0,9
31-10-2025 12:41:05,0,st_actOFF,0,0,21
31-10-2025 12:41:07,0,st_actOFF,0,0,19
31-10-2025 12:41:09,0,st_actOFF,0,0,18
31-10-2025 12:41:11,0,st_actOFF,0,0,24
31-10-2025 12:41:13,0,st_actOFF,0,0,16
31-10-2025 12:41:15,0,st_actOFF,0,0,19
31-10-2025 12:41:17,0,st_actOFF,0,0,18
31-10-2025 12:41:19,0,st_actOFF,0,0,13
31-10-2025 12:41:21,0,st_actOFF,0,0,8
31-10-2025 12:41:23,0,st_actOFF,0,0,9
31-10-2025 12:41:25,0,st_actOFF,0,0,17
31-10-2025 12:41:27,0,st_actOFF,0,0,19
31-10-2025 12:41:29,0,st_actOFF,0,0,7
31-10-2025 12:41:31,0,st_actOFF,0,0,16
31-10-2025 12:41:33,0,st_actOFF,0,0,12
31-10-2025 12:41:35,0,st_actOFF,0,0,19
31-10-2025 12:41:37,0,st_actOFF,0,0,15
31-10-2025 12:41:39,0,st_actOFF,0,0,10
31-10-2025 12:41:41,0,st_actOFF,0,0,14
31-10-2025 12:41:43,0,st_actOFF,0,0,17
31-10-2025 12:41:45,0,st_actOFF,0,0,11
31-10-2025 12:41:47,0,st_actOFF,0,0,13
31-10-2025 12:41:49,0,st_actOFF,0,0,11
31-10-2025 12:41:51,0,st_actOFF,0,0,16
31-10-2025 12:41:53,0,st_actOFF,0,0,17
31-10-2025 12:41:55,0,st_actOFF,0,0,4
31-10-2025 12:41:57,0,st_actOFF,0,0,17
31-10-2025 12:41:59,0,st_actOFF,0,0,12
31-10-2025 12:42:01,0,st_actOFF,0,0,13
31-10-2025 12:42:03,0,st_actOFF,0,0,17
31-10-2025 12:42:05,0,st_actOFF,0,0,6
31-10-2025 12:42:07,0,st_actOFF,0,0,8
31-10-2025 12:42:09,0,st_actOFF,0,0,9
31-10-2025 12:42:11,0,st_actOFF,0,0,5
31-10-2025 12:42:13,0,st_actOFF,0,0,17
31-10-2025 12:42:15,0,st_actOFF,0,0,6
31-10-2025 12:42:17,0,st_actOFF,0,0,19
31-10-2025 12:42:19,0,st_actOFF,0,0,17
31-10-2025 12:42:21,0,st_actOFF,0,0,16
31-10-2025 12:42:23,0,st_actOFF,0,0,4
31-10-2025 12:42:25,0,st_actOFF,0,0,17
31-10-2025 12:42:27,0,st_actOFF,0,0,19
31-10-2025 12:42:29,0,st_actOFF,0,0,12
31-10-2025 12:42:31,0,st_actOFF,0,0,10
31-10-2025 12:42:33,0,st_actOFF,0,0,19
31-10-2025 12:42:35,0,st_actOFF,0,0,14
31-10-2025 12:42:37,0,st_actOFF,0,0,22
31-10-2025 12:42:39,0,st_actOFF,0,0,19
31-10-2025 12:42:42,0,st_actOFF,0,0,17
31-10-2025 12:42:44,0,st_actOFF,0,0,18
31-10-2025 12:42:46,0,st_actOFF,0,0,13
31-10-2025 12:42:48,0,st_actOFF,0,0,11
31-10-2025 12:42:50,0,st_actOFF,0,0,17
31-10-2025 12:42:52,0,st_actOFF,0,0,14
31-10-2025 12:42:54,0,st_actOFF,0,0,17
31-10-2025 12:42:56,0,st_actOFF,0,0,16
31-10-2025 12:42:58,0,st_actOFF,0,0,19
31-10-2025 12:43:00,0,st_actOFF,0,0,16
31-10-2025 12:43:02,0,st_actOFF,0,0,17
31-10-2025 12:43:04,0,st_actOFF,0,0,16
31-10-2025 12:43:06,0,st_actOFF,0,0,13
31-10-2025 12:43:08,0,st_actOFF,0,0,17
31-10-2025 12:43:10,0,st_actOFF,0,0,10
31-10-2025 12:43:12,0,st_actOFF,0,0,16
31-10-2025 12:43:14,0,st_actOFF,0,0,17
31-10-2025 12:43:16,0,st_actOFF,0,0,16
31-10-2025 12:43:18,0,st_actOFF,0,0,7
31-10-2025 12:43:20,0,st_actOFF,0,0,11
31-10-2025 12:43:22,0,st_actOFF,0,0,15
31-10-2025 12:43:24,0,st_actOFF,0,0,7
31-10-2025 12:43:26,0,st_actOFF,0,0,16
31-10-2025 12:43:28,0,st_actOFF,0,0,13
31-10-2025 12:43:30,0,st_actOFF,0,0,17
31-10-2025 12:43:32,0,st_actOFF,0,0,12
31-10-2025 12:43:34,0,st_actOFF,0,0,15
31-10-2025 12:43:36,0,st_actOFF,0,0,15
31-10-2025 12:43:38,0,st_actOFF,0,0,9
31-10-2025 12:43:40,0,st_actOFF,0,0,7
31-10-2025 12:43:42,0,st_actOFF,0,0,5
31-10-2025 12:43:44,0,st_actOFF,0,0,15
31-10-2025 12:43:46,0,st_actOFF,0,0,5
31-10-2025 12:43:48,0,st_actOFF,0,0,6
31-10-2025 12:43:50,0,st_actOFF,0,0,15
31-10-2025 12:43:52,0,st_actOFF,0,0,15
31-10-2025 12:43:54,0,st_actOFF,0,0,15
31-10-2025 12:43:56,0,st_actOFF,0,0,15
31-10-2025 12:43:58,0,st_actOFF,0,0,15
31-10-2025 12:44:00,0,st_actOFF,0,0,6
31-10-2025 12:44:02,0,st_actOFF,0,0,10
31-10-2025 12:44:04,0,st_actOFF,0,0,14
31-10-2025 12:44:06,0,st_actOFF,0,0,16
31-10-2025 12:44:08,0,st_actOFF,0,0,5
31-10-2025 12:44:10,0,st_actOFF,0,0,14
31-10-2025 12:44:12,0,st_actOFF,0,0,15
31-10-2025 12:44:14,0,st_actOFF,0,0,12
31-10-2025 12:44:16,0,st_actOFF,0,0,15
31-10-2025 12:44:18,0,st_actOFF,0,0,14
31-10-2025 12:44:20,0,st_actOFF,0,0,15
31-10-2025 12:44:22,0,st_actOFF,0,0,10
31-10-2025 12:44:25,0,st_actOFF,0,0,11
31-10-2025 12:44:27,0,st_actOFF,0,0,19
31-10-2025 12:44:29,0,st_actOFF,0,0,19
31-10-2025 12:44:31,0,st_actOFF,0,0,12
31-10-2025 12:44:33,0,st_actOFF,0,0,14
31-10-2025 12:44:35,0,st_actOFF,0,0,22
31-10-2025 12:44:37,0,st_actOFF,0,0,14
31-10-2025 12:44:39,0,st_actOFF,0,0,15
31-10-2025 12:44:41,0,st_actOFF,0,0,16
31-10-2025 12:44:43,0,st_actOFF,0,0,17
31-10-2025 12:44:45,0,st_actOFF,0,0,20
31-10-2025 12:44:47,0,st_actOFF,0,0,11
31-10-2025 12:44:49,0,st_actOFF,0,0,17
31-10-2025 12:44:51,0,st_actOFF,0,0,14
31-10-2025 12:44:53,0,st_actOFF,0,0,18
31-10-2025 12:44:55,0,st_actOFF,0,0,15
31-10-2025 12:44:57,0,st_actOFF,0,0,4
31-10-2025 12:44:59,0,st_actOFF,0,0,14
31-10-2025 12:45:01,0,st_actOFF,0,0,20
31-10-2025 12:45:03,0,st_actOFF,0,0,11
31-10-2025 12:45:05,0,st_actOFF,0,0,14
31-10-2025 12:45:07,0,st_actOFF,0,0,18
31-10-2025 12:45:09,0,st_actOFF,0,0,17
31-10-2025 12:45:11,0,st_actOFF,0,0,18
31-10-2025 12:45:13,0,st_actOFF,0,0,15
31-10-2025 12:45:15,0,st_actOFF,0,0,17
31-10-2025 12:45:17,0,st_actOFF,0,0,12
31-10-2025 12:45:19,0,st_actOFF,0,0,12
31-10-2025 12:45:21,0,st_actOFF,0,0,19
31-10-2025 12:45:23,0,st_actOFF,0,0,5
31-10-2025 12:45:25,0,st_actOFF,0,0,9
31-10-2025 12:45:27,0,st_actOFF,0,0,15
31-10-2025 12:45:29,0,st_actOFF,0,0,16
31-10-2025 12:45:31,0,st_actOFF,0,0,7
31-10-2025 12:45:33,0,st_actOFF,0,0,5
31-10-2025 12:45:35,0,st_actOFF,0,0,19
31-10-2025 12:45:37,0,st_actOFF,0,0,14
31-10-2025 12:45:39,0,st_actOFF,0,0,7
31-10-2025 12:45:41,0,st_actOFF,0,0,17
31-10-2025 12:45:43,0,st_actOFF,0,0,18
31-10-2025 12:45:45,0,st_actOFF,0,0,4
31-10-2025 12:45:47,0,st_actOFF,0,0,5
31-10-2025 12:45:49,0,st_actOFF,0,0,21
31-10-2025 12:45:51,0,st_actOFF,0,0,11
31-10-2025 12:45:53,0,st_actOFF,0,0,15
31-10-2025 12:45:55,0,st_actOFF,0,0,10
31-10-2025 12:45:57,0,st_actOFF,0,0,15
31-10-2025 12:46:00,0,st_actOFF,0,0,21
31-10-2025 12:46:02,0,st_actOFF,0,0,9
31-10-2025 12:46:04,0,st_actOFF,0,0,4
31-10-2025 12:46:06,0,st_actOFF,0,0,23
31-10-2025 12:46:08,0,st_actOFF,0,0,22
31-10-2025 12:46:10,0,st_actOFF,0,0,17
31-10-2025 12:46:12,0,st_actOFF,0,0,14
31-10-2025 12:46:14,0,st_actOFF,0,0,13
31-10-2025 12:46:16,0,st_actOFF,0,0,4
31-10-2025 12:46:18,0,st_actOFF,0,0,12
31-10-2025 12:46:20,0,st_actOFF,0,0,18
31-10-2025 12:46:22,0,st_actOFF,0,0,17
31-10-2025 12:46:24,0,st_actOFF,0,0,5
31-10-2025 12:46:26,0,st_actOFF,0,0,15
31-10-2025 12:46:28,0,st_actOFF,0,0,15
31-10-2025 12:46:30,0,st_actOFF,0,0,21
31-10-2025 12:46:32,0,st_actOFF,0,0,10
31-10-2025 12:46:34,0,st_actOFF,0,0,19
31-10-2025 12:46:36,0,st_actOFF,0,0,6
31-10-2025 12:46:38,0,st_actOFF,0,0,14
31-10-2025 12:46:40,0,st_actOFF,0,0,15
31-10-2025 12:46:42,0,st_actOFF,0,0,17
31-10-2025 12:46:44,0,st_actOFF,0,0,16
31-10-2025 12:46:46,0,st_actOFF,0,0,14
31-10-2025 12:46:48,0,st_actOFF,0,0,16
31-10-2025 12:46:50,0,st_actOFF,0,0,18
31-10-2025 12:46:52,0,st_actOFF,0,0,20
31-10-2025 12:46:54,0,st_actOFF,0,0,9
31-10-2025 12:46:56,0,st_actOFF,0,0,11
31-10-2025 12:46:58,0,st_actOFF,0,0,18
31-10-2025 12:47:00,0,st_actOFF,0,0,6
31-10-2025 12:47:02,0,st_actOFF,0,0,17
31-10-2025 12:47:04,0,st_actOFF,0,0,4
31-10-2025 12:47:06,0,st_actOFF,0,0,19
31-10-2025 12:47:08,0,st_actOFF,0,0,14
31-10-2025 12:47:10,0,st_actOFF,0,0,10
31-10-2025 12:47:12,0,st_actOFF,0,0,44
31-10-2025 12:47:14,0,st_actOFF,0,0,14
31-10-2025 12:47:16,0,st_actOFF,0,0,15
31-10-2025 12:47:18,0,st_actOFF,0,0,18
31-10-2025 12:47:20,0,st_actOFF,0,0,16
31-10-2025 12:47:22,0,st_actOFF,0,0,15
31-10-2025 12:47:24,0,st_actOFF,0,0,15
31-10-2025 12:47:26,0,st_actOFF,0,0,16
31-10-2025 12:47:28,0,st_actOFF,0,0,15
31-10-2025 12:47:31,0,st_actOFF,0,0,16
31-10-2025 12:47:33,0,st_actOFF,0,0,16
31-10-2025 12:47:35,0,st_actOFF,0,0,14
31-10-2025 12:47:37,0,st_actOFF,0,0,18
31-10-2025 12:47:39,0,st_actOFF,0,0,14
31-10-2025 12:47:41,0,st_actOFF,0,0,18
31-10-2025 12:47:43,0,st_actOFF,0,0,10
31-10-2025 12:47:45,0,st_actOFF,0,0,20
31-10-2025 12:47:47,0,st_actOFF,0,0,17
31-10-2025 12:47:49,0,st_actOFF,0,0,20
31-10-2025 12:47:51,0,st_actOFF,0,0,7
31-10-2025 12:47:53,0,st_actOFF,0,0,19
31-10-2025 12:47:55,0,st_actOFF,0,0,35
31-10-2025 12:47:57,0,st_actOFF,0,0,14
31-10-2025 12:47:59,0,st_actOFF,0,0,12
31-10-2025 12:48:01,0,st_actOFF,0,0,7
31-10-2025 12:48:03,0,st_actOFF,0,0,11
31-10-2025 12:48:05,0,st_actOFF,0,0,12
31-10-2025 12:48:07,0,st_actOFF,0,0,16
31-10-2025 12:48:09,0,st_actOFF,0,0,6
31-10-2025 12:48:11,0,st_actOFF,0,0,19
31-10-2025 12:48:13,0,st_actOFF,0,0,15
31-10-2025 12:48:15,0,st_actOFF,0,0,20
31-10-2025 12:48:17,0,st_actOFF,0,0,8
31-10-2025 12:48:19,0,st_actOFF,0,0,6
31-10-2025 12:48:21,0,st_actOFF,0,0,13
31-10-2025 12:48:23,0,st_actOFF,0,0,5
31-10-2025 12:48:25,0,st_actOFF,0,0,16
31-10-2025 12:48:27,0,st_actOFF,0,0,15
31-10-2025 12:48:29,0,st_actOFF,0,0,4
31-10-2025 12:48:31,0,st_actOFF,0,0,16
31-10-2025 12:48:33,0,st_actOFF,0,0,24
31-10-2025 12:48:35,0,st_actOFF,0,0,12
31-10-2025 12:48:37,0,st_actOFF,0,0,18
31-10-2025 12:48:39,0,st_actOFF,0,0,6
31-10-2025 12:48:41,0,st_actOFF,0,0,18
31-10-2025 12:48:43,0,st_actOFF,0,0,8
31-10-2025 12:48:45,0,st_actOFF,0,0,13
31-10-2025 12:48:47,0,st_actOFF,0,0,19
31-10-2025 12:48:49,0,st_actOFF,0,0,16
31-10-2025 12:48:51,0,st_actOFF,0,0,18
31-10-2025 12:48:53,0,st_actOFF,0,0,17
31-10-2025 12:48:55,0,st_actOFF,0,0,18
31-10-2025 12:48:57,0,st_actOFF,0,0,11
31-10-2025 12:48:59,0,st_actOFF,0,0,9
31-10-2025 12:49:02,0,st_actOFF,0,0,8
31-10-2025 12:49:04,0,st_actOFF,0,0,95
31-10-2025 12:49:06,0,st_actOFF,0,0,17
31-10-2025 12:49:08,0,st_actOFF,0,0,11
31-10-2025 12:49:10,0,st_actOFF,0,0,21
31-10-2025 12:49:12,0,st_actOFF,0,0,4
