timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-12-58,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,7
2025-12-11:10-13-00,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,9
2025-12-11:10-13-02,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,8
2025-12-11:10-13-04,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,5
2025-12-11:10-13-06,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,5
2025-12-11:10-13-08,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,7
2025-12-11:10-13-10,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,6
2025-12-11:10-13-12,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-13-14,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,8
2025-12-11:10-13-16,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,30,5
2025-12-11:10-13-18,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,30,6
2025-12-11:10-13-20,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,6
2025-12-11:10-13-22,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,5
2025-12-11:10-13-24,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,9
2025-12-11:10-13-26,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,5
2025-12-11:10-13-28,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,7
2025-12-11:10-13-30,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,4
2025-12-11:10-13-32,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,6
2025-12-11:10-13-34,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,5
2025-12-11:10-13-36,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,6
2025-12-11:10-13-38,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,8
2025-12-11:10-13-40,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,6
2025-12-11:10-13-42,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,8
2025-12-11:10-13-44,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,6
2025-12-11:10-13-46,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,32,5
2025-12-11:10-13-48,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,32,7
2025-12-11:10-13-50,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,7
2025-12-11:10-13-52,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,6
2025-12-11:10-13-54,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,40,7
2025-12-11:10-13-56,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,6
2025-12-11:10-13-58,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,4
2025-12-11:10-14-00,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,8
2025-12-11:10-14-02,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,6
2025-12-11:10-14-04,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,6
2025-12-11:10-14-06,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,6
2025-12-11:10-14-08,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,6
2025-12-11:10-14-10,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,7
2025-12-11:10-14-12,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,6
2025-12-11:10-14-15,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,7
2025-12-11:10-14-17,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,6
2025-12-11:10-14-19,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,7
2025-12-11:10-14-21,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,7
2025-12-11:10-14-23,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,5
2025-12-11:10-14-25,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,5
2025-12-11:10-14-27,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,6
2025-12-11:10-14-29,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-14-31,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-14-33,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,6
2025-12-11:10-14-35,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,5
2025-12-11:10-14-37,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,4
2025-12-11:10-14-39,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-14-41,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,4
2025-12-11:10-14-43,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,5
2025-12-11:10-14-45,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,4
2025-12-11:10-14-47,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,5
2025-12-11:10-14-49,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,6
2025-12-11:10-14-51,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
