timeStamp,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
31-10-2025 12:36:03,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:36:05,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:36:07,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:36:09,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,77
31-10-2025 12:36:11,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:36:13,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:36:15,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,11
31-10-2025 12:36:17,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:36:19,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,22
31-10-2025 12:36:21,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,25
31-10-2025 12:36:23,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,24
31-10-2025 12:36:25,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:36:28,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:36:30,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:36:32,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:36:34,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:36:36,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:36:38,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:36:40,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:36:42,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,13
31-10-2025 12:36:44,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:36:46,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,13
31-10-2025 12:36:48,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:36:50,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:36:52,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,5
31-10-2025 12:36:54,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:36:56,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:36:58,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,21
31-10-2025 12:37:00,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,22
31-10-2025 12:37:02,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:37:04,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:37:06,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:37:08,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:37:10,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,11
31-10-2025 12:37:12,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:37:14,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:37:16,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:37:18,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:37:20,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,13
31-10-2025 12:37:22,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:37:24,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:37:26,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,29
31-10-2025 12:37:28,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:37:30,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,26
31-10-2025 12:37:32,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,25
31-10-2025 12:37:34,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:37:36,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,28
31-10-2025 12:37:38,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:37:40,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:37:42,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,11
31-10-2025 12:37:44,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:37:46,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:37:48,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,23
31-10-2025 12:37:50,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:37:52,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:37:54,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:37:56,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,21
31-10-2025 12:37:59,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:38:01,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,22
31-10-2025 12:38:03,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:38:05,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:38:07,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:38:09,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:38:11,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,24
31-10-2025 12:38:13,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,9
31-10-2025 12:38:15,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,4
31-10-2025 12:38:17,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,23
31-10-2025 12:38:19,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:38:21,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:38:23,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:38:25,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:38:27,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,9
31-10-2025 12:38:29,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:38:31,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:38:33,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,23
31-10-2025 12:38:35,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,5
31-10-2025 12:38:37,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:38:39,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:38:41,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,8
31-10-2025 12:38:43,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:38:45,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:38:47,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:38:49,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:38:51,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:38:53,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:38:55,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:38:57,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,5
31-10-2025 12:38:59,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
