timeStamp,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
30-10-2025 17:34:14,25,0,5.080039,8.857,st_actOFF,st_actOFF,st_cookNO,140,18,36
30-10-2025 17:34:16,25,0,5.080039,7.565,st_actOFF,st_actOFF,st_cookNO,116,21,19
30-10-2025 17:34:18,25,0,5.080039,7.565,st_actOFF,st_actOFF,st_cookNO,116,21,11
30-10-2025 17:34:20,24.9,0,5.080039,7.565,st_actOFF,st_actOFF,st_cookNO,96,16,53
30-10-2025 17:34:22,24.9,0,5.080039,7.565,st_actOFF,st_actOFF,st_cookNO,96,16,23
30-10-2025 17:34:24,24.9,0,4.522746,7.259,st_actOFF,st_actOFF,st_cookNO,131,23,27
30-10-2025 17:34:26,24.9,0,4.522746,17.051,st_actOFF,st_actOFF,st_cookNO,131,23,90
30-10-2025 17:34:28,24.9,0,4.522746,17.051,st_actOFF,st_actOFF,st_cookNO,124,26,24
30-10-2025 17:34:30,24.9,0,4.522746,17.051,st_actOFF,st_actOFF,st_cookNO,124,26,7
30-10-2025 17:34:32,24.9,0,4.522746,18.326,st_actOFF,st_actOFF,st_cookNO,136,18,21
30-10-2025 17:34:34,24.9,0,4.522746,36.465,st_actON,st_actON,st_cookNO,120,18,9
30-10-2025 17:34:36,24.9,0,4.522746,36.465,st_actON,st_actON,st_cookNO,120,24,20
30-10-2025 17:34:38,24.9,0,4.522746,184.093,st_actON,st_actON,st_cookNO,136,24,23
30-10-2025 17:34:40,24.9,0,4.522746,184.093,st_actON,st_actON,st_cookNO,136,28,22
30-10-2025 17:34:42,24.9,0,4.522746,184.11,st_actON,st_actON,st_cookNO,122,22,22
30-10-2025 17:34:44,24.9,0,4.522746,184.11,st_actON,st_actON,st_cookNO,122,22,17
30-10-2025 17:34:46,24.9,0,4.522746,142.664,st_actON,st_actON,st_cookNO,142,23,19
30-10-2025 17:34:48,24.9,0,4.522746,142.664,st_actON,st_actON,st_cookNO,142,23,21
30-10-2025 17:34:51,24.8,0,4.001855,143.106,st_actON,st_actON,st_cookNO,134,26,25
30-10-2025 17:34:53,24.8,0,4.001855,143.106,st_actON,st_actON,st_cookNO,134,26,7
30-10-2025 17:34:55,24.8,0,4.001855,143.106,st_actON,st_actON,st_cookNO,134,26,10
30-10-2025 17:34:57,24.8,0,4.001855,184.144,st_actON,st_actON,st_cookNO,109,20,22
30-10-2025 17:34:59,24.8,0,4.001855,184.11,st_actON,st_actON,st_cookNO,141,50,20
30-10-2025 17:35:01,24.8,0,4.001855,184.11,st_actON,st_actON,st_cookNO,141,50,30
30-10-2025 17:35:03,24.8,0,4.001855,184.127,st_actON,st_actON,st_cookNO,128,50,18
30-10-2025 17:35:05,24.8,0,4.001855,184.127,st_actON,st_actON,st_cookNO,128,17,27
30-10-2025 17:35:07,24.8,0,4.001855,141.865,st_actON,st_actON,st_cookNO,128,17,20
30-10-2025 17:35:09,24.8,0,4.001855,141.865,st_actON,st_actON,st_cookNO,117,24,20
30-10-2025 17:35:11,24.8,1,4.001855,184.11,st_actOFF,st_actOFF,st_cookNO,132,17,12
30-10-2025 17:35:13,24.8,1,4.001855,184.11,st_actOFF,st_actOFF,st_cookNO,132,17,7
30-10-2025 17:35:15,24.8,1,4.001855,184.11,st_actOFF,st_actOFF,st_cookNO,117,17,24
30-10-2025 17:35:17,24.8,1,4.001855,184.11,st_actOFF,st_actOFF,st_cookNO,117,26,27
30-10-2025 17:35:19,24.7,1,4.001855,183.685,st_actOFF,st_actOFF,st_cookNO,137,19,21
30-10-2025 17:35:21,24.7,1,4.001855,183.685,st_actOFF,st_actOFF,st_cookNO,137,19,21
30-10-2025 17:35:23,24.7,1,4.001855,142.647,st_actOFF,st_actOFF,st_cookNO,141,22,21
30-10-2025 17:35:25,24.7,1,4.001855,142.647,st_actOFF,st_actOFF,st_cookNO,141,22,14
30-10-2025 17:35:27,24.7,1,4.001855,141.763,st_actOFF,st_actOFF,st_cookNO,107,24,22
30-10-2025 17:35:29,24.7,1,4.001855,141.763,st_actOFF,st_actOFF,st_cookNO,107,24,10
30-10-2025 17:35:31,24.7,1,4.001855,142.715,st_actOFF,st_actOFF,st_cookNO,102,26,22
30-10-2025 17:35:33,24.7,1,4.001855,142.715,st_actOFF,st_actOFF,st_cookNO,102,26,11
30-10-2025 17:35:35,24.7,1,4.001855,184.076,st_actOFF,st_actOFF,st_cookNO,107,23,25
30-10-2025 17:35:37,24.7,1,4.001855,184.076,st_actOFF,st_actOFF,st_cookNO,107,23,17
30-10-2025 17:35:39,24.7,1,4.001855,184.076,st_actOFF,st_actOFF,st_cookNO,107,23,199
30-10-2025 17:35:41,24.7,1,4.001855,142.29,st_actOFF,st_actOFF,st_cookNO,1952,75,25
30-10-2025 17:35:43,24.7,1,4.001855,10.965,st_actOFF,st_actOFF,st_cookNO,553,22,29
30-10-2025 17:35:45,24.7,1,4.001855,10.965,st_actOFF,st_actOFF,st_cookNO,553,22,29
30-10-2025 17:35:47,24.7,1,3.516721,12.682,st_actOFF,st_actOFF,st_cookNO,119,18,9
30-10-2025 17:35:49,24.7,1,3.516721,12.682,st_actOFF,st_actOFF,st_cookNO,119,18,26
30-10-2025 17:35:51,24.6,1,3.516721,10.948,st_actOFF,st_actOFF,st_cookNO,90,25,20
30-10-2025 17:35:54,24.6,1,3.516721,10.948,st_actOFF,st_actOFF,st_cookNO,90,25,24
30-10-2025 17:35:56,24.6,1,3.516721,141.389,st_actOFF,st_actOFF,st_cookNO,88,24,28
30-10-2025 17:35:58,24.6,1,3.516721,141.389,st_actOFF,st_actOFF,st_cookNO,88,24,20
30-10-2025 17:36:00,24.6,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,147,24,26
30-10-2025 17:36:02,24.6,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,147,24,9
30-10-2025 17:36:04,24.6,1,3.516721,184.144,st_actOFF,st_actOFF,st_cookNO,89,37,7
30-10-2025 17:36:06,24.6,1,3.516721,184.144,st_actOFF,st_actOFF,st_cookNO,89,37,11
30-10-2025 17:36:08,24.6,1,3.516721,184.161,st_actOFF,st_actOFF,st_cookNO,105,31,15
30-10-2025 17:36:10,24.6,1,3.516721,184.161,st_actOFF,st_actOFF,st_cookNO,105,31,15
30-10-2025 17:36:12,24.6,1,3.516721,142.681,st_actOFF,st_actOFF,st_cookNO,129,22,29
30-10-2025 17:36:14,24.6,1,3.516721,142.681,st_actOFF,st_actOFF,st_cookNO,129,22,25
30-10-2025 17:36:16,24.6,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,138,18,23
30-10-2025 17:36:18,24.6,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,138,18,33
30-10-2025 17:36:20,24.6,1,3.516721,36.227,st_actOFF,st_actOFF,st_cookNO,120,18,13
30-10-2025 17:36:22,24.6,1,3.516721,36.227,st_actOFF,st_actOFF,st_cookNO,120,18,11
30-10-2025 17:36:24,24.6,1,3.516721,141.814,st_actOFF,st_actOFF,st_cookNO,112,24,17
30-10-2025 17:36:26,24.6,1,3.516721,141.814,st_actOFF,st_actOFF,st_cookNO,112,24,25
30-10-2025 17:36:28,24.5,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,133,26,60
30-10-2025 17:36:30,24.5,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,133,26,39
30-10-2025 17:36:32,24.5,1,3.516721,141.797,st_actOFF,st_actOFF,st_cookNO,138,18,29
30-10-2025 17:36:34,24.5,1,3.516721,141.814,st_actOFF,st_actOFF,st_cookNO,138,18,78
30-10-2025 17:36:36,24.5,1,3.516721,141.814,st_actOFF,st_actOFF,st_cookNO,136,25,22
30-10-2025 17:36:38,24.5,1,3.516721,184.093,st_actOFF,st_actOFF,st_cookNO,136,25,40
30-10-2025 17:36:40,24.5,1,3.516721,184.093,st_actOFF,st_actOFF,st_cookNO,140,27,17
30-10-2025 17:36:42,24.5,1,3.516721,184.093,st_actOFF,st_actOFF,st_cookNO,140,27,26
30-10-2025 17:36:44,24.5,1,3.516721,141.814,st_actOFF,st_actOFF,st_cookNO,96,27,6
30-10-2025 17:36:46,24.5,1,3.516721,141.814,st_actOFF,st_actOFF,st_cookNO,96,27,6
30-10-2025 17:36:48,24.5,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,101,54,29
30-10-2025 17:36:50,24.5,1,3.516721,142.256,st_actOFF,st_actOFF,st_cookNO,101,54,17
30-10-2025 17:36:52,24.5,1,3.516721,141.474,st_actOFF,st_actOFF,st_cookNO,126,19,21
30-10-2025 17:36:54,24.5,1,3.516721,142.341,st_actOFF,st_actOFF,st_cookNO,102,31,25
30-10-2025 17:36:57,24.5,1,3.516721,142.341,st_actOFF,st_actOFF,st_cookNO,102,31,28
30-10-2025 17:36:59,24.5,1,3.516721,142.324,st_actOFF,st_actOFF,st_cookNO,114,26,26
30-10-2025 17:37:01,24.5,1,3.516721,142.324,st_actOFF,st_actOFF,st_cookNO,114,26,24
30-10-2025 17:37:03,24.5,1,3.516721,142.715,st_actOFF,st_actOFF,st_cookNO,139,24,22
30-10-2025 17:37:05,24.5,1,3.516721,142.715,st_actOFF,st_actOFF,st_cookNO,139,24,13
30-10-2025 17:37:07,24.5,1,3.516721,999,st_actOFF,st_actOFF,st_cookNO,127,22,6
30-10-2025 17:37:09,24.5,1,3.516721,999,st_actOFF,st_actOFF,st_cookNO,127,22,19
30-10-2025 17:37:11,24.5,1,3.516721,141.423,st_actOFF,st_actOFF,st_cookNO,132,27,20
30-10-2025 17:37:13,24.5,1,3.516721,141.423,st_actOFF,st_actOFF,st_cookNO,132,27,24
30-10-2025 17:37:15,24.5,1,3.516721,140.998,st_actOFF,st_actOFF,st_cookNO,124,27,22
30-10-2025 17:37:17,24.5,1,3.516721,140.998,st_actOFF,st_actOFF,st_cookNO,124,27,23
30-10-2025 17:37:19,24.5,1,3.516721,141.423,st_actOFF,st_actOFF,st_cookNO,134,26,27
30-10-2025 17:37:21,24.5,1,3.516721,141.423,st_actOFF,st_actOFF,st_cookNO,134,26,15
30-10-2025 17:37:23,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,26,14
30-10-2025 17:37:25,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,26,16
30-10-2025 17:37:27,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,26,12
30-10-2025 17:37:29,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,26,24
30-10-2025 17:37:31,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,26,15
30-10-2025 17:37:33,24.4,1,3.516721,141.406,st_actOFF,st_actOFF,st_cookNO,124,510,24
30-10-2025 17:37:35,24.4,1,3.516721,140.896,st_actOFF,st_actOFF,st_cookNO,136,16,21
30-10-2025 17:37:37,24.4,1,3.516721,140.896,st_actOFF,st_actOFF,st_cookNO,136,16,6
30-10-2025 17:37:39,24.4,1,3.516721,141.321,st_actOFF,st_actOFF,st_cookNO,139,23,26
30-10-2025 17:37:41,24.4,1,3.516721,141.321,st_actOFF,st_actOFF,st_cookNO,139,23,20
30-10-2025 17:37:43,24.4,1,3.516721,37.145,st_actOFF,st_actOFF,st_cookNO,129,21,20
30-10-2025 17:37:45,24.4,1,3.516721,37.145,st_actOFF,st_actOFF,st_cookNO,129,21,23
30-10-2025 17:37:47,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,17,22
30-10-2025 17:37:49,24.4,1,3.066691,141.355,st_actOFF,st_actOFF,st_cookNO,129,17,13
30-10-2025 17:37:51,24.4,1,3.066691,140.93,st_actOFF,st_actOFF,st_cookNO,162,26,29
30-10-2025 17:37:53,24.4,1,3.066691,140.93,st_actOFF,st_actOFF,st_cookNO,162,26,14
30-10-2025 17:37:55,24.4,1,0,140.913,st_actOFF,st_actOFF,st_cookNO,71,28,14
30-10-2025 17:37:57,24.4,1,0,140.913,st_actOFF,st_actOFF,st_cookNO,71,28,9
30-10-2025 17:37:59,24.4,1,0,141.355,st_actOFF,st_actOFF,st_cookNO,88,21,9
30-10-2025 17:38:01,24.4,1,0,141.355,st_actOFF,st_actOFF,st_cookNO,88,21,31
30-10-2025 17:38:03,24.4,1,0,141.372,st_actOFF,st_actOFF,st_cookNO,138,409,26
30-10-2025 17:38:05,24.4,1,0,141.372,st_actOFF,st_actOFF,st_cookNO,138,409,11
30-10-2025 17:38:07,24.4,1,0,119.629,st_actOFF,st_actOFF,st_cookNO,909,409,23
30-10-2025 17:38:09,24.4,1,0,119.629,st_actOFF,st_actOFF,st_cookNO,909,25,26
30-10-2025 17:38:12,24.4,1,0,141.321,st_actOFF,st_actOFF,st_cookNO,140,24,24
30-10-2025 17:38:14,24.4,1,0,141.321,st_actOFF,st_actOFF,st_cookNO,140,24,30
30-10-2025 17:38:16,24.4,1,0,141.763,st_actOFF,st_actOFF,st_cookNO,147,23,17
30-10-2025 17:38:18,24.4,1,0,141.763,st_actOFF,st_actOFF,st_cookNO,147,23,12
30-10-2025 17:38:20,24.5,1,0,140.896,st_actOFF,st_actOFF,st_cookNO,135,26,19
30-10-2025 17:38:22,24.5,1,0,140.896,st_actOFF,st_actOFF,st_cookNO,135,26,17
30-10-2025 17:38:24,24.5,1,0,141.338,st_actOFF,st_actOFF,st_cookNO,140,22,20
30-10-2025 17:38:26,24.5,1,0,141.338,st_actOFF,st_actOFF,st_cookNO,140,22,15
30-10-2025 17:38:28,24.5,1,0,140.947,st_actOFF,st_actOFF,st_cookNO,131,407,27
30-10-2025 17:38:30,24.5,1,0,140.947,st_actOFF,st_actOFF,st_cookNO,131,407,23
30-10-2025 17:38:32,24.5,1,0,140.862,st_actOFF,st_actOFF,st_cookNO,109,21,25
30-10-2025 17:38:34,24.5,1,0,140.862,st_actOFF,st_actOFF,st_cookNO,109,21,20
30-10-2025 17:38:36,24.5,1,0,140.862,st_actOFF,st_actOFF,st_cookNO,107,20,17
30-10-2025 17:38:38,24.5,1,0,140.862,st_actOFF,st_actOFF,st_cookNO,107,20,27
30-10-2025 17:38:40,24.5,1,0,141.678,st_actOFF,st_actOFF,st_cookNO,92,21,9
30-10-2025 17:38:42,24.5,1,0,141.678,st_actOFF,st_actOFF,st_cookNO,92,21,10
30-10-2025 17:38:44,24.5,1,0,143.395,st_actOFF,st_actOFF,st_cookNO,138,32,24
30-10-2025 17:38:46,24.5,1,0,143.395,st_actOFF,st_actOFF,st_cookNO,138,32,15
30-10-2025 17:38:48,24.5,1,0,141.712,st_actOFF,st_actOFF,st_cookNO,123,21,22
30-10-2025 17:38:50,24.5,1,0,141.712,st_actOFF,st_actOFF,st_cookNO,123,21,23
30-10-2025 17:38:52,24.5,1,0,183.668,st_actOFF,st_actOFF,st_cookNO,91,296,21
30-10-2025 17:38:54,24.5,1,0,183.668,st_actOFF,st_actOFF,st_cookNO,91,296,24
30-10-2025 17:38:56,24.5,1,0,36.227,st_actOFF,st_actOFF,st_cookNO,135,18,10
30-10-2025 17:38:58,24.5,1,0,36.227,st_actOFF,st_actOFF,st_cookNO,135,18,19
30-10-2025 17:39:00,24.6,1,0,141.695,st_actOFF,st_actOFF,st_cookNO,76,24,29
30-10-2025 17:39:02,24.6,1,0,140.811,st_actOFF,st_actOFF,st_cookNO,93,24,44
30-10-2025 17:39:04,24.6,1,0,140.811,st_actOFF,st_actOFF,st_cookNO,93,21,20
30-10-2025 17:39:06,24.6,1,0,140.811,st_actOFF,st_actOFF,st_cookNO,93,21,12
30-10-2025 17:39:08,24.6,1,0,141.27,st_actOFF,st_actOFF,st_cookNO,95,22,13
30-10-2025 17:39:10,24.6,1,0,140.896,st_actOFF,st_actOFF,st_cookNO,117,22,11
30-10-2025 17:39:12,24.6,1,0,140.896,st_actOFF,st_actOFF,st_cookNO,117,21,11
30-10-2025 17:39:14,24.6,1,0,140.896,st_actOFF,st_actOFF,st_cookNO,117,21,14
30-10-2025 17:39:16,24.6,1,0,141.321,st_actOFF,st_actOFF,st_cookNO,86,224,8
30-10-2025 17:39:18,24.6,1,0,140.845,st_actOFF,st_actOFF,st_cookNO,82,23,4
30-10-2025 17:39:20,24.6,1,0,140.845,st_actOFF,st_actOFF,st_cookNO,82,23,6
30-10-2025 17:39:22,24.6,1,0,141.219,st_actOFF,st_actOFF,st_cookNO,112,23,24
30-10-2025 17:39:24,24.6,1,0,141.219,st_actOFF,st_actOFF,st_cookNO,112,23,8
30-10-2025 17:39:26,24.6,1,0,141.644,st_actOFF,st_actOFF,st_cookNO,90,21,14
30-10-2025 17:39:28,24.6,1,0,141.644,st_actOFF,st_actOFF,st_cookNO,90,21,26
30-10-2025 17:39:31,24.6,1,0,141.202,st_actOFF,st_actOFF,st_cookNO,109,24,17
30-10-2025 17:39:33,24.6,1,0,141.202,st_actOFF,st_actOFF,st_cookNO,109,24,10
30-10-2025 17:39:35,24.7,1,0,4.063,st_actOFF,st_actOFF,st_cookNO,87,28,8
30-10-2025 17:39:37,24.7,1,0,4.063,st_actOFF,st_actOFF,st_cookNO,87,28,7
30-10-2025 17:39:39,24.7,1,0,4.352,st_actOFF,st_actOFF,st_cookNO,100,26,15
30-10-2025 17:39:41,24.7,1,0,4.352,st_actOFF,st_actOFF,st_cookNO,100,26,14
30-10-2025 17:39:43,24.7,1,0,51.187,st_actOFF,st_actOFF,st_cookNO,92,24,23
30-10-2025 17:39:45,24.7,1,0,51.187,st_actOFF,st_actOFF,st_cookNO,92,24,8
30-10-2025 17:39:47,24.7,1,0,999,st_actOFF,st_actOFF,st_cookNO,87,24,8
30-10-2025 17:39:49,24.7,1,0,999,st_actOFF,st_actOFF,st_cookNO,87,512,7
30-10-2025 17:39:51,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,15
30-10-2025 17:39:53,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,15
30-10-2025 17:39:55,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,9
30-10-2025 17:39:57,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,12
30-10-2025 17:39:59,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,8
30-10-2025 17:40:01,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,8
30-10-2025 17:40:03,24.7,1,0,51.034,st_actOFF,st_actOFF,st_cookNO,98,21,8
30-10-2025 17:40:05,24.7,1,0,141.168,st_actOFF,st_actOFF,st_cookNO,81,23,6
30-10-2025 17:40:07,24.7,1,0,141.168,st_actOFF,st_actOFF,st_cookNO,81,23,7
30-10-2025 17:40:09,24.8,1,0,141.576,st_actOFF,st_actOFF,st_cookNO,86,62,5
30-10-2025 17:40:11,24.8,1,0,141.576,st_actOFF,st_actOFF,st_cookNO,86,62,6
30-10-2025 17:40:13,24.8,1,0,141.576,st_actOFF,st_actOFF,st_cookNO,86,62,4
30-10-2025 17:40:15,24.8,1,0,141.593,st_actOFF,st_actOFF,st_cookNO,85,16,7
30-10-2025 17:40:17,24.8,1,0,141.593,st_actOFF,st_actOFF,st_cookNO,85,16,8
30-10-2025 17:40:19,24.8,1,0,141.593,st_actOFF,st_actOFF,st_cookNO,75,62,6
30-10-2025 17:40:21,24.8,1,0,141.593,st_actOFF,st_actOFF,st_cookNO,75,62,5
30-10-2025 17:40:23,24.8,1,0,141.066,st_actOFF,st_actOFF,st_cookNO,81,62,9
30-10-2025 17:40:25,24.8,1,0,141.576,st_actOFF,st_actOFF,st_cookNO,86,59,5
30-10-2025 17:40:27,24.8,1,0,141.576,st_actOFF,st_actOFF,st_cookNO,86,59,7
30-10-2025 17:40:29,24.8,1,0,141.576,st_actOFF,st_actOFF,st_cookNO,86,59,6
30-10-2025 17:40:31,24.8,1,0,141.151,st_actOFF,st_actOFF,st_cookNO,80,59,6
30-10-2025 17:40:33,24.8,1,0,141.151,st_actOFF,st_actOFF,st_cookNO,80,59,5
30-10-2025 17:40:35,24.8,1,0,140.352,st_actOFF,st_actOFF,st_cookNO,89,17,6
30-10-2025 17:40:37,24.8,1,0,140.352,st_actOFF,st_actOFF,st_cookNO,89,17,8
30-10-2025 17:40:39,24.8,1,0,37.825,st_actOFF,st_actOFF,st_cookNO,89,17,29
30-10-2025 17:40:41,24.8,1,0,37.825,st_actOFF,st_actOFF,st_cookNO,940,17,5
30-10-2025 17:40:43,24.8,1,0,37.825,st_actOFF,st_actOFF,st_cookNO,940,17,6
30-10-2025 17:40:45,24.8,1,0,37.825,st_actOFF,st_actOFF,st_cookNO,940,17,6
30-10-2025 17:40:47,24.8,1,0,37.825,st_actOFF,st_actOFF,st_cookNO,940,17,6
30-10-2025 17:40:49,24.8,1,0,37.825,st_actOFF,st_actOFF,st_cookNO,940,17,7
