timestamp_backend_cook,timestamp_reasoner_cook,timestamp_iot_cook,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
2025-12-10:17-31-34,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,1019
2025-12-10:17-31-36,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,117
2025-12-10:17-31-38,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,81
2025-12-10:17-31-40,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,106
2025-12-10:17-31-42,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,96
2025-12-10:17-31-44,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,39
2025-12-10:17-31-46,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,50
2025-12-10:17-31-48,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,71
2025-12-10:17-31-50,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,64
2025-12-10:17-31-52,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,129
2025-12-10:17-31-54,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,53
2025-12-10:17-31-56,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,18
2025-12-10:17-31-58,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,25
2025-12-10:17-32-01,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,32
2025-12-10:17-32-03,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,65
2025-12-10:17-32-05,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,70
2025-12-10:17-32-07,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,56
2025-12-10:17-32-09,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,27
2025-12-10:17-32-11,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,23
2025-12-10:17-32-13,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,23
2025-12-10:17-32-15,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,14
2025-12-10:17-32-17,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,15
2025-12-10:17-32-19,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,67
2025-12-10:17-32-21,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,40
2025-12-10:17-32-23,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,53
2025-12-10:17-32-25,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,31
2025-12-10:17-32-27,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,56
2025-12-10:17-32-29,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,45
2025-12-10:17-32-31,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,50
2025-12-10:17-32-33,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,17
2025-12-10:17-32-35,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,60
2025-12-10:17-32-37,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,21
2025-12-10:17-32-39,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,9
2025-12-10:17-32-41,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,12
2025-12-10:17-32-43,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,19
2025-12-10:17-32-45,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,24
2025-12-10:17-32-48,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,39
2025-12-10:17-32-50,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,27
2025-12-10:17-32-52,-,-,24,1,539.8992,16.422,st_actOFF,st_actOFF,st_cookNO,0,0,14
