timestamp_backend_cook,timestamp_reasoner_cook,timestamp_iot_cook,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-15-16,2025-12-11:10-15-15,2025-12-11:10-15-14,24.7,1,213.1128,999,st_actOFF,st_actOFF,st_cookNO,141,17,7
2025-12-11:10-15-18,2025-12-11:10-15-15,2025-12-11:10-15-14,24.7,1,213.1128,999,st_actOFF,st_actOFF,st_cookNO,141,17,5
2025-12-11:10-15-20,2025-12-11:10-15-19,2025-12-11:10-15-18,24.6,1,207.8584,4.692,st_actOFF,st_actOFF,st_cookNO,136,19,7
2025-12-11:10-15-22,2025-12-11:10-15-19,2025-12-11:10-15-18,24.6,1,207.8584,4.692,st_actOFF,st_actOFF,st_cookNO,136,19,5
2025-12-11:10-15-24,2025-12-11:10-15-23,2025-12-11:10-15-22,24.7,1,207.8584,4.692,st_actOFF,st_actOFF,st_cookNO,136,25,6
2025-12-11:10-15-26,2025-12-11:10-15-23,2025-12-11:10-15-22,24.7,1,207.8584,4.692,st_actOFF,st_actOFF,st_cookNO,136,25,5
2025-12-11:10-15-28,2025-12-11:10-15-27,2025-12-11:10-15-26,24.7,1,202.6872,4.692,st_actOFF,st_actOFF,st_cookNO,143,22,6
2025-12-11:10-15-30,2025-12-11:10-15-27,2025-12-11:10-15-26,24.7,1,202.6872,4.692,st_actOFF,st_actOFF,st_cookNO,143,22,7
2025-12-11:10-15-32,2025-12-11:10-15-31,2025-12-11:10-15-30,24.6,1,202.6872,4.692,st_actOFF,st_actOFF,st_cookNO,139,17,6
2025-12-11:10-15-34,2025-12-11:10-15-31,2025-12-11:10-15-30,24.6,1,202.6872,4.692,st_actOFF,st_actOFF,st_cookNO,139,17,5
2025-12-11:10-15-36,2025-12-11:10-15-35,2025-12-11:10-15-34,24.6,1,202.6872,18.02,st_actOFF,st_actOFF,st_cookNO,174,25,5
2025-12-11:10-15-38,2025-12-11:10-15-35,2025-12-11:10-15-34,24.6,1,202.6872,18.02,st_actOFF,st_actOFF,st_cookNO,174,25,7
2025-12-11:10-15-40,2025-12-11:10-15-39,2025-12-11:10-15-38,24.7,1,197.5985,18.003,st_actOFF,st_actOFF,st_cookNO,140,17,4
2025-12-11:10-15-42,2025-12-11:10-15-39,2025-12-11:10-15-38,24.7,1,197.5985,18.003,st_actOFF,st_actOFF,st_cookNO,140,17,6
2025-12-11:10-15-44,2025-12-11:10-15-43,2025-12-11:10-15-42,24.7,1,197.5985,18.003,st_actOFF,st_actOFF,st_cookNO,140,21,5
2025-12-11:10-15-46,2025-12-11:10-15-43,2025-12-11:10-15-42,24.7,1,197.5985,18.003,st_actOFF,st_actOFF,st_cookNO,140,21,6
2025-12-11:10-15-48,2025-12-11:10-15-47,2025-12-11:10-15-46,24.7,1,197.5985,18.02,st_actOFF,st_actOFF,st_cookNO,143,29,4
2025-12-11:10-15-50,2025-12-11:10-15-47,2025-12-11:10-15-46,24.7,1,197.5985,18.02,st_actOFF,st_actOFF,st_cookNO,143,29,5
2025-12-11:10-15-52,2025-12-11:10-15-47,2025-12-11:10-15-46,24.7,1,197.5985,18.02,st_actOFF,st_actOFF,st_cookNO,143,29,4
2025-12-11:10-15-54,2025-12-11:10-15-47,2025-12-11:10-15-46,24.7,1,197.5985,18.02,st_actOFF,st_actOFF,st_cookNO,143,17,341
2025-12-11:10-15-56,2025-12-11:10-15-56,2025-12-11:10-15-54,24.7,1,182.8204,18.02,st_actOFF,st_actOFF,st_cookNO,1422,17,8
2025-12-11:10-15-58,2025-12-11:10-15-56,2025-12-11:10-15-54,24.7,1,182.8204,18.02,st_actOFF,st_actOFF,st_cookNO,1422,20,5
2025-12-11:10-16-00,2025-12-11:10-16-00,2025-12-11:10-15-58,24.7,1,187.6658,18.02,st_actOFF,st_actOFF,st_cookNO,1417,20,10
2025-12-11:10-16-02,2025-12-11:10-16-00,2025-12-11:10-15-58,24.7,1,187.6658,18.02,st_actOFF,st_actOFF,st_cookNO,1417,19,5
2025-12-11:10-16-04,2025-12-11:10-16-04,2025-12-11:10-16-02,24.7,1,182.8204,18.02,st_actOFF,st_actOFF,st_cookNO,707,17,8
2025-12-11:10-16-06,2025-12-11:10-16-04,2025-12-11:10-16-02,24.7,1,182.8204,18.02,st_actOFF,st_actOFF,st_cookNO,707,17,5
2025-12-11:10-16-08,2025-12-11:10-16-07,2025-12-11:10-16-06,24.7,1,182.8204,18.02,st_actOFF,st_actOFF,st_cookNO,152,26,6
2025-12-11:10-16-10,2025-12-11:10-16-07,2025-12-11:10-16-06,24.7,1,182.8204,18.02,st_actOFF,st_actOFF,st_cookNO,152,26,4
2025-12-11:10-16-12,2025-12-11:10-16-11,2025-12-11:10-16-10,24.7,1,178.0548,18.02,st_actOFF,st_actOFF,st_cookNO,147,72,5
2025-12-11:10-16-14,2025-12-11:10-16-11,2025-12-11:10-16-10,24.7,1,178.0548,18.02,st_actOFF,st_actOFF,st_cookNO,147,72,7
2025-12-11:10-16-16,2025-12-11:10-16-15,2025-12-11:10-16-14,24.7,1,182.8204,18.003,st_actOFF,st_actOFF,st_cookNO,148,20,6
2025-12-11:10-16-19,2025-12-11:10-16-15,2025-12-11:10-16-14,24.7,1,182.8204,18.003,st_actOFF,st_actOFF,st_cookNO,148,20,5
2025-12-11:10-16-21,2025-12-11:10-16-19,2025-12-11:10-16-18,24.7,1,173.3685,18.003,st_actOFF,st_actOFF,st_cookNO,137,17,6
2025-12-11:10-16-23,2025-12-11:10-16-19,2025-12-11:10-16-18,24.7,1,173.3685,18.003,st_actOFF,st_actOFF,st_cookNO,137,17,7
