timestamp_backend_cook,timestamp_reasoner_cook,timestamp_iot_cook,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
2025-11-20:18-26-17,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,27
2025-11-20:18-26-19,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,30
2025-11-20:18-26-21,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,6
2025-11-20:18-26-23,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,11
2025-11-20:18-26-25,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,11
2025-11-20:18-26-27,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,29
2025-11-20:18-26-29,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,30
2025-11-20:18-26-31,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,18
2025-11-20:18-26-33,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,17
2025-11-20:18-26-35,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,27
2025-11-20:18-26-37,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,33
2025-11-20:18-26-39,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,6
2025-11-20:18-26-41,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,15
2025-11-20:18-26-43,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,12
2025-11-20:18-26-45,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,25
2025-11-20:18-26-47,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,36
2025-11-20:18-26-49,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,22
2025-11-20:18-26-51,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,21
2025-11-20:18-26-53,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,23
2025-11-20:18-26-55,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,17
2025-11-20:18-26-57,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,25
2025-11-20:18-26-59,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,30
2025-11-20:18-27-01,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,26
2025-11-20:18-27-03,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,23
2025-11-20:18-27-05,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,17
2025-11-20:18-27-08,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,13
2025-11-20:18-27-10,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,33
2025-11-20:18-27-12,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,24
2025-11-20:18-27-14,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,11
2025-11-20:18-27-16,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,25
2025-11-20:18-27-18,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,16
2025-11-20:18-27-20,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,14
2025-11-20:18-27-22,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,13
2025-11-20:18-27-24,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,22
2025-11-20:18-27-26,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,16
2025-11-20:18-27-28,2025-11-20:18-25-53,2025-11-20:18-25-38,24.3,1,808.9575,184.807,st_actON,st_actON,st_cookNO,120,389,14
2025-11-20:18-27-30,2025-11-20:18-27-29,2025-11-20:18-27-15,24.5,1,50.96595,185.164,st_actOFF,st_actOFF,st_cookNO,143,25,30
2025-11-20:18-27-32,2025-11-20:18-27-29,2025-11-20:18-27-15,24.5,1,50.96595,185.164,st_actOFF,st_actOFF,st_cookNO,143,25,22
2025-11-20:18-27-34,2025-11-20:18-27-33,2025-11-20:18-27-19,24.5,1,203.4906,185.215,st_actOFF,st_actOFF,st_cookNO,138,21,20
2025-11-20:18-27-36,2025-11-20:18-27-33,2025-11-20:18-27-19,24.5,1,203.4906,185.215,st_actOFF,st_actOFF,st_cookNO,138,21,18
2025-11-20:18-27-38,2025-11-20:18-27-37,2025-11-20:18-27-23,24.5,1,459.652,185.079,st_actOFF,st_actOFF,st_cookNO,178,42,17
2025-11-20:18-27-40,2025-11-20:18-27-37,2025-11-20:18-27-23,24.5,1,459.652,185.079,st_actOFF,st_actOFF,st_cookNO,178,42,12
2025-11-20:18-27-42,2025-11-20:18-27-42,2025-11-20:18-27-27,24.5,1,609.9275,185.181,st_actOFF,st_actOFF,st_cookNO,136,42,21
2025-11-20:18-27-44,2025-11-20:18-27-42,2025-11-20:18-27-27,24.5,1,609.9275,185.181,st_actOFF,st_actOFF,st_cookNO,136,330,25
2025-11-20:18-27-46,2025-11-20:18-27-45,2025-11-20:18-27-31,24.5,1,685.3381,185.164,st_actOFF,st_actOFF,st_cookNO,122,20,28
2025-11-20:18-27-48,2025-11-20:18-27-45,2025-11-20:18-27-31,24.5,1,685.3381,185.164,st_actOFF,st_actOFF,st_cookNO,122,20,29
2025-11-20:18-27-50,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,22
2025-11-20:18-27-52,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,21
2025-11-20:18-27-54,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,24
2025-11-20:18-27-56,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,20
2025-11-20:18-27-58,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,6
2025-11-20:18-28-00,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,18
2025-11-20:18-28-02,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,15
2025-11-20:18-28-04,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,21
2025-11-20:18-28-06,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,18
2025-11-20:18-28-08,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,16
2025-11-20:18-28-10,2025-11-20:18-27-49,2025-11-20:18-27-34,24.5,1,665.9706,146.608,st_actOFF,st_actOFF,st_cookNO,115,21,23
2025-11-20:18-28-12,2025-11-20:18-28-11,2025-11-20:18-27-57,24.5,1,415.2552,142.188,st_actOFF,st_actOFF,st_cookNO,144,39,38
2025-11-20:18-28-14,2025-11-20:18-28-11,2025-11-20:18-27-57,24.5,1,415.2552,142.188,st_actOFF,st_actOFF,st_cookNO,144,39,20
2025-11-20:18-28-16,2025-11-20:18-28-15,2025-11-20:18-28-00,24.5,1,387.1744,142.171,st_actOFF,st_actOFF,st_cookNO,147,23,30
2025-11-20:18-28-19,2025-11-20:18-28-15,2025-11-20:18-28-00,24.5,1,387.1744,142.171,st_actOFF,st_actOFF,st_cookNO,147,23,28
2025-11-20:18-28-21,2025-11-20:18-28-19,2025-11-20:18-28-04,24.5,1,360.2815,142.188,st_actOFF,st_actOFF,st_cookNO,140,20,25
2025-11-20:18-28-23,2025-11-20:18-28-19,2025-11-20:18-28-04,24.5,1,360.2815,142.188,st_actOFF,st_actOFF,st_cookNO,140,20,21
2025-11-20:18-28-25,2025-11-20:18-28-23,2025-11-20:18-28-08,24.5,1,334.555,141.712,st_actOFF,st_actOFF,st_cookNO,146,18,22
2025-11-20:18-28-27,2025-11-20:18-28-23,2025-11-20:18-28-08,24.5,1,334.555,141.712,st_actOFF,st_actOFF,st_cookNO,146,18,26
2025-11-20:18-28-29,2025-11-20:18-28-27,2025-11-20:18-28-12,24.5,1,309.9732,142.171,st_actOFF,st_actOFF,st_cookNO,140,88,15
2025-11-20:18-28-31,2025-11-20:18-28-27,2025-11-20:18-28-12,24.5,1,309.9732,142.171,st_actOFF,st_actOFF,st_cookNO,140,88,15
2025-11-20:18-28-33,2025-11-20:18-28-31,2025-11-20:18-28-16,24.6,1,298.1048,142.171,st_actOFF,st_actOFF,st_cookNO,157,511,23
2025-11-20:18-28-35,2025-11-20:18-28-31,2025-11-20:18-28-16,24.6,1,298.1048,142.171,st_actOFF,st_actOFF,st_cookNO,157,511,101
2025-11-20:18-28-37,2025-11-20:18-28-35,2025-11-20:18-28-20,24.6,1,264.1581,141.746,st_actOFF,st_actOFF,st_cookNO,142,18,24
2025-11-20:18-28-39,2025-11-20:18-28-39,2025-11-20:18-28-24,24.6,1,253.3866,141.746,st_actOFF,st_actOFF,st_cookNO,138,18,24
2025-11-20:18-28-41,2025-11-20:18-28-39,2025-11-20:18-28-24,24.6,1,253.3866,141.746,st_actOFF,st_actOFF,st_cookNO,138,18,19
2025-11-20:18-28-43,2025-11-20:18-28-43,2025-11-20:18-28-28,24.6,1,242.8826,5.661,st_actOFF,st_actOFF,st_cookNO,143,18,20
2025-11-20:18-28-45,2025-11-20:18-28-43,2025-11-20:18-28-28,24.6,1,242.8826,5.661,st_actOFF,st_actOFF,st_cookNO,143,19,21
2025-11-20:18-28-47,2025-11-20:18-28-47,2025-11-20:18-28-32,24.6,1,222.6671,17.697,st_actOFF,st_actOFF,st_cookNO,144,18,25
2025-11-20:18-28-49,2025-11-20:18-28-47,2025-11-20:18-28-32,24.6,1,222.6671,17.697,st_actOFF,st_actOFF,st_cookNO,144,18,6
2025-11-20:18-28-51,2025-11-20:18-28-51,2025-11-20:18-28-36,24.6,0,212.9503,49.504,st_actON,st_actON,st_cookYES,166,24,21
2025-11-20:18-28-53,2025-11-20:18-28-51,2025-11-20:18-28-36,24.6,0,212.9503,49.504,st_actON,st_actON,st_cookYES,166,24,23
2025-11-20:18-28-55,2025-11-20:18-28-55,2025-11-20:18-28-40,24.6,0,203.4906,4.998,st_actOFF,st_actOFF,st_cookYES,142,19,21
2025-11-20:18-28-57,2025-11-20:18-28-55,2025-11-20:18-28-40,24.6,0,203.4906,4.998,st_actOFF,st_actOFF,st_cookYES,142,19,27
2025-11-20:18-28-59,2025-11-20:18-28-59,2025-11-20:18-28-44,24.7,0,194.2856,4.369,st_actOFF,st_actOFF,st_cookYES,160,100,14
2025-11-20:18-29-01,2025-11-20:18-28-59,2025-11-20:18-28-44,24.7,0,194.2856,4.369,st_actOFF,st_actOFF,st_cookYES,160,100,19
2025-11-20:18-29-03,2025-11-20:18-29-03,2025-11-20:18-28-48,24.7,0,185.3325,2.754,st_actOFF,st_actOFF,st_cookYES,140,20,11
2025-11-20:18-29-05,2025-11-20:18-29-03,2025-11-20:18-28-48,24.7,0,185.3325,2.754,st_actOFF,st_actOFF,st_cookYES,140,20,25
2025-11-20:18-29-07,2025-11-20:18-29-07,2025-11-20:18-28-52,25,0,185.3325,4.369,st_actOFF,st_actOFF,st_cookYES,103,17,15
2025-11-20:18-29-09,2025-11-20:18-29-07,2025-11-20:18-28-52,25,0,185.3325,4.369,st_actOFF,st_actOFF,st_cookYES,103,17,17
2025-11-20:18-29-11,2025-11-20:18-29-11,2025-11-20:18-28-56,25,0,176.6288,3.723,st_actOFF,st_actOFF,st_cookYES,133,22,16
2025-11-20:18-29-13,2025-11-20:18-29-11,2025-11-20:18-28-56,25,0,176.6288,3.723,st_actOFF,st_actOFF,st_cookYES,133,22,24
2025-11-20:18-29-15,2025-11-20:18-29-15,2025-11-20:18-29-01,25,0,159.9594,4.369,st_actOFF,st_actOFF,st_cookYES,117,18,18
2025-11-20:18-29-17,2025-11-20:18-29-15,2025-11-20:18-29-01,25,0,159.9594,4.369,st_actOFF,st_actOFF,st_cookYES,117,18,20
2025-11-20:18-29-19,2025-11-20:18-29-19,2025-11-20:18-29-05,25,0,151.9884,121.839,st_actON,st_actON,st_cookYES,109,17,14
2025-11-20:18-29-21,2025-11-20:18-29-19,2025-11-20:18-29-05,25,0,151.9884,121.839,st_actON,st_actON,st_cookYES,109,17,25
2025-11-20:18-29-23,2025-11-20:18-29-23,2025-11-20:18-29-09,25,0,144.2566,141.814,st_actON,st_actON,st_cookYES,147,20,13
2025-11-20:18-29-26,2025-11-20:18-29-23,2025-11-20:18-29-09,25,0,144.2566,141.814,st_actON,st_actON,st_cookYES,147,20,26
2025-11-20:18-29-28,2025-11-20:18-29-27,2025-11-20:18-29-13,25,0,136.7613,96.186,st_actON,st_actON,st_cookYES,189,21,25
2025-11-20:18-29-30,2025-11-20:18-29-27,2025-11-20:18-29-13,25,0,136.7613,96.186,st_actON,st_actON,st_cookYES,189,21,12
2025-11-20:18-29-32,2025-11-20:18-29-31,2025-11-20:18-29-17,25,0,129.5,141.372,st_actON,st_actON,st_cookYES,128,94,9
2025-11-20:18-29-34,2025-11-20:18-29-31,2025-11-20:18-29-17,25,0,129.5,141.372,st_actON,st_actON,st_cookYES,128,94,25
2025-11-20:18-29-36,2025-11-20:18-29-35,2025-11-20:18-29-21,25,0,122.47,141.372,st_actON,st_actON,st_cookYES,116,19,7
2025-11-20:18-29-38,2025-11-20:18-29-35,2025-11-20:18-29-21,25,0,122.47,141.372,st_actON,st_actON,st_cookYES,116,19,26
2025-11-20:18-29-40,2025-11-20:18-29-39,2025-11-20:18-29-25,25,0,115.6689,141.355,st_actON,st_actON,st_cookYES,143,21,17
2025-11-20:18-29-42,2025-11-20:18-29-39,2025-11-20:18-29-25,25,0,115.6689,141.355,st_actON,st_actON,st_cookYES,143,21,15
2025-11-20:18-29-44,2025-11-20:18-29-43,2025-11-20:18-29-29,24.9,0,115.6689,141.389,st_actON,st_actON,st_cookYES,114,21,19
2025-11-20:18-29-46,2025-11-20:18-29-43,2025-11-20:18-29-29,24.9,0,115.6689,141.389,st_actON,st_actON,st_cookYES,114,21,24
2025-11-20:18-29-48,2025-11-20:18-29-47,2025-11-20:18-29-33,24.9,0,109.0941,4.046,st_actOFF,st_actOFF,st_cookYES,146,27,16
2025-11-20:18-29-50,2025-11-20:18-29-47,2025-11-20:18-29-33,24.9,0,109.0941,4.046,st_actOFF,st_actOFF,st_cookYES,146,27,20
2025-11-20:18-29-52,2025-11-20:18-29-51,2025-11-20:18-29-37,24.9,1,102.743,4.692,st_actOFF,st_actOFF,st_cookNO,126,17,15
2025-11-20:18-29-54,2025-11-20:18-29-51,2025-11-20:18-29-37,24.9,1,102.743,4.692,st_actOFF,st_actOFF,st_cookNO,126,17,30
2025-11-20:18-29-56,2025-11-20:18-29-55,2025-11-20:18-29-41,24.9,1,102.743,118.881,st_actOFF,st_actOFF,st_cookNO,114,16,23
2025-11-20:18-29-58,2025-11-20:18-29-55,2025-11-20:18-29-41,24.9,1,102.743,118.881,st_actOFF,st_actOFF,st_cookNO,114,16,16
2025-11-20:18-30-00,2025-11-20:18-29-59,2025-11-20:18-29-45,24.9,1,102.743,141.1,st_actOFF,st_actOFF,st_cookNO,147,19,21
2025-11-20:18-30-02,2025-11-20:18-29-59,2025-11-20:18-29-45,24.9,1,102.743,141.1,st_actOFF,st_actOFF,st_cookNO,147,19,13
2025-11-20:18-30-04,2025-11-20:18-30-03,2025-11-20:18-29-49,24.9,1,102.743,141.525,st_actOFF,st_actOFF,st_cookNO,138,15,10
2025-11-20:18-30-06,2025-11-20:18-30-03,2025-11-20:18-29-49,24.9,1,102.743,141.525,st_actOFF,st_actOFF,st_cookNO,138,15,9
2025-11-20:18-30-08,2025-11-20:18-30-07,2025-11-20:18-29-53,24.9,1,102.743,142.001,st_actOFF,st_actOFF,st_cookNO,140,18,18
2025-11-20:18-30-10,2025-11-20:18-30-07,2025-11-20:18-29-53,24.9,1,102.743,142.001,st_actOFF,st_actOFF,st_cookNO,140,18,12
2025-11-20:18-30-12,2025-11-20:18-30-11,2025-11-20:18-29-57,24.9,1,96.61294,141.576,st_actOFF,st_actOFF,st_cookNO,138,17,11
2025-11-20:18-30-14,2025-11-20:18-30-11,2025-11-20:18-29-57,24.9,1,96.61294,141.576,st_actOFF,st_actOFF,st_cookNO,138,17,18
2025-11-20:18-30-16,2025-11-20:18-30-15,2025-11-20:18-30-01,24.9,1,96.61294,142.001,st_actOFF,st_actOFF,st_cookNO,143,22,15
2025-11-20:18-30-18,2025-11-20:18-30-15,2025-11-20:18-30-01,24.9,1,96.61294,142.001,st_actOFF,st_actOFF,st_cookNO,143,22,13
2025-11-20:18-30-20,2025-11-20:18-30-19,2025-11-20:18-30-05,24.9,1,96.61294,141.627,st_actOFF,st_actOFF,st_cookNO,126,16,20
2025-11-20:18-30-22,2025-11-20:18-30-19,2025-11-20:18-30-05,24.9,1,96.61294,141.627,st_actOFF,st_actOFF,st_cookNO,126,16,10
2025-11-20:18-30-24,2025-11-20:18-30-23,2025-11-20:18-30-09,24.9,1,90.70147,141.627,st_actOFF,st_actOFF,st_cookNO,140,19,19
2025-11-20:18-30-26,2025-11-20:18-30-23,2025-11-20:18-30-09,24.9,1,90.70147,141.627,st_actOFF,st_actOFF,st_cookNO,140,19,19
2025-11-20:18-30-28,2025-11-20:18-30-27,2025-11-20:18-30-13,24.9,1,90.70147,142.086,st_actOFF,st_actOFF,st_cookNO,141,512,18
2025-11-20:18-30-30,2025-11-20:18-30-27,2025-11-20:18-30-13,24.9,1,90.70147,142.086,st_actOFF,st_actOFF,st_cookNO,141,512,16
2025-11-20:18-30-32,2025-11-20:18-30-31,2025-11-20:18-30-17,24.9,1,90.70147,142.001,st_actOFF,st_actOFF,st_cookNO,145,17,19
2025-11-20:18-30-34,2025-11-20:18-30-31,2025-11-20:18-30-17,24.9,1,90.70147,142.001,st_actOFF,st_actOFF,st_cookNO,145,17,19
2025-11-20:18-30-36,2025-11-20:18-30-35,2025-11-20:18-30-21,24.9,1,79.5238,142.868,st_actOFF,st_actOFF,st_cookNO,117,20,16
