timestamp_backend_cook,timestamp_reasoner_cook,timestamp_iot_cook,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
2025-11-12:11-00-55,2025-11-12:11-00-50,2025-11-12:11-00-38,26,1,0,50.184,st_actOFF,st_actOFF,st_cookNO,2031,57,3951
2025-11-12:11-00-57,2025-11-12:11-00-57,2025-11-12:11-00-46,29.1,1,34.28105,255.612,st_actOFF,st_actOFF,st_cookNO,216,19,93
2025-11-12:11-00-59,2025-11-12:11-00-57,2025-11-12:11-00-46,29.1,1,34.28105,255.612,st_actOFF,st_actOFF,st_cookNO,216,19,92
2025-11-12:11-01-01,2025-11-12:11-01-00,2025-11-12:11-00-50,29.2,1,27.75327,255.578,st_actOFF,st_actOFF,st_cookNO,188,22,70
2025-11-12:11-01-03,2025-11-12:11-01-00,2025-11-12:11-00-50,29.2,1,27.75327,255.578,st_actOFF,st_actOFF,st_cookNO,188,22,53
2025-11-12:11-01-05,2025-11-12:11-01-05,2025-11-12:11-00-54,29.2,1,24.78913,21.148,st_actOFF,st_actOFF,st_cookNO,175,319,68
2025-11-12:11-01-08,2025-11-12:11-01-05,2025-11-12:11-00-54,29.2,1,24.78913,21.148,st_actOFF,st_actOFF,st_cookNO,175,319,58
2025-11-12:11-01-10,2025-11-12:11-01-09,2025-11-12:11-00-58,29.2,1,23.38007,255.595,st_actOFF,st_actOFF,st_cookNO,263,24,89
2025-11-12:11-01-12,2025-11-12:11-01-09,2025-11-12:11-00-58,29.2,1,23.38007,255.595,st_actOFF,st_actOFF,st_cookNO,263,24,84
2025-11-12:11-01-14,2025-11-12:11-01-13,2025-11-12:11-01-02,29.2,1,19.43832,276.556,st_actOFF,st_actOFF,st_cookNO,260,97,77
2025-11-12:11-01-16,2025-11-12:11-01-13,2025-11-12:11-01-02,29.2,1,19.43832,276.556,st_actOFF,st_actOFF,st_cookNO,260,97,64
2025-11-12:11-01-18,2025-11-12:11-01-17,2025-11-12:11-01-06,29.2,1,15.91311,255.578,st_actOFF,st_actOFF,st_cookNO,261,24,79
2025-11-12:11-01-20,2025-11-12:11-01-17,2025-11-12:11-01-06,29.2,1,15.91311,255.578,st_actOFF,st_actOFF,st_cookNO,261,24,60
2025-11-12:11-01-22,2025-11-12:11-01-20,2025-11-12:11-01-10,29.2,1,13.78698,255.952,st_actOFF,st_actOFF,st_cookNO,118,14,36
2025-11-12:11-01-24,2025-11-12:11-01-20,2025-11-12:11-01-10,29.2,1,13.78698,255.952,st_actOFF,st_actOFF,st_cookNO,118,14,33
2025-11-12:11-01-26,2025-11-12:11-01-24,2025-11-12:11-01-14,29.2,1,12.78943,36.193,st_actOFF,st_actOFF,st_cookNO,145,19,44
2025-11-12:11-01-28,2025-11-12:11-01-24,2025-11-12:11-01-14,29.2,1,12.78943,36.193,st_actOFF,st_actOFF,st_cookNO,145,19,65
2025-11-12:11-01-30,2025-11-12:11-01-29,2025-11-12:11-01-19,29.1,1,11.83482,255.493,st_actOFF,st_actOFF,st_cookNO,217,20,57
